Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,33.98061,[76  1] ; [6 6],[70.94382022  6.05617978] ; [11.05617978  0.94382022],1
v4,1,0.0,26.519463,[74  2] ; [5 5],[69.81395349  6.18604651] ; [9.18604651 0.81395349],1
r2,1,1e-06,24.145125,[75  2] ; [6 5],[70.875  6.125] ; [10.125  0.875],1
r1,1,4.4e-05,16.685884,[57 18] ; [ 2 10],[50.86206897 24.13793103] ; [8.13793103 3.86206897],1
n6,1,0.013566,6.09378,[67 10] ; [7 5],[64.02247191 12.97752809] ; [9.97752809 2.02247191],0
v1,1,0.031432,4.629205,[37 37] ; [ 2 10],[33.55813953 40.44186047] ; [5.44186047 6.55813953],0
v3,1,0.04923,3.867503,[30 46] ; [ 1 10],[27.08045977 48.91954023] ; [3.91954023 7.08045977],0
a7,1,0.057929,3.595693,[48 29] ; [4 8],[44.98876404 32.01123596] ; [7.01123596 4.98876404],0
v2,1,0.062664,3.465427,[33 40] ; [ 2 10],[30.05882353 42.94117647] ; [4.94117647 7.05882353],0
n2,1,0.074791,3.174603,[17  1] ; [4 2],[15.75  2.25] ; [5.25 0.75],0
s8,1,0.09782,2.740738,[39 38] ; [3 9],[36.33707865 40.66292135] ; [5.66292135 6.33707865],0
s2,1,0.1344,2.240927,[47 30] ; [10  2],[49.31460674 27.68539326] ; [7.68539326 4.31460674],0
b1,1,0.147286,2.10014,[28 49] ; [7 5],[30.28089888 46.71910112] ; [4.71910112 7.28089888],0
s1,1,0.237023,1.398214,[ 5 70] ; [ 2 10],[ 6.03448276 68.96551724] ; [ 0.96551724 11.03448276],0
a4,1,0.287415,1.131693,[15 61] ; [4 8],[16.40909091 59.59090909] ; [2.59090909 9.40909091],0
p4,1,0.301218,1.068795,[39 38] ; [8 4],[40.66292135 36.33707865] ; [6.33707865 5.66292135],0
u2,1,0.329801,0.949677,[12 28] ; [3 3],[13.04347826 26.95652174] ; [1.95652174 4.04347826],0
p11,1,0.358703,0.842429,[55 22] ; [7 5],[53.64044944 23.35955056] ; [8.35955056 3.64044944],0
p10,1,0.380134,0.770269,[57 18] ; [7 4],[55.81395349 19.18604651] ; [8.18604651 2.81395349],0
s4,1,0.393028,0.729552,[17 60] ; [4 8],[18.16853933 58.83146067] ; [2.83146067 9.16853933],0
n4,1,0.473146,0.51462,[58 18] ; [8 4],[57. 19.] ; [9. 3.],0
u3,1,0.515925,0.422032,[19 21] ; [2 4],[18.26086957 21.73913043] ; [2.73913043 3.26086957],0
n5,1,0.543352,0.369363,[58 19] ; [10  2],[58.83146067 18.16853933] ; [9.16853933 2.83146067],0
s5,1,0.559578,0.340435,[19 56] ; [4 8],[19.82758621 55.17241379] ; [3.17241379 8.82758621],0
b2,1,0.564076,0.332696,[ 8 38] ; [1 9],[ 7.39285714 38.60714286] ; [1.60714286 8.39285714],0
b3,1,0.564076,0.332696,[ 8 38] ; [1 9],[ 7.39285714 38.60714286] ; [1.60714286 8.39285714],0
p1,1,0.570202,0.322344,[12 65] ; [ 1 10],[11.375 65.625] ; [1.625 9.375],0
p9,1,0.593117,0.285503,[57 20] ; [8 4],[56.23595506 20.76404494] ; [8.76404494 3.23595506],0
p6,1,0.593117,0.285503,[20 57] ; [4 8],[20.76404494 56.23595506] ; [3.23595506 8.76404494],0
a8,1,0.640119,0.218587,[10 60] ; [ 1 10],[ 9.50617284 60.49382716] ; [1.49382716 9.50617284],0
d5,1,0.680242,0.169854,[37 40] ; [5 7],[36.33707865 40.66292135] ; [5.66292135 6.33707865],0
p8,1,0.680622,0.169426,[30 47] ; [5 6],[30.625 46.375] ; [4.375 6.625],0
s6,1,0.725859,0.122948,[53 21] ; [8 4],[52.48837209 21.51162791] ; [8.51162791 3.48837209],0
a5,1,0.768888,0.086336,[42 35] ; [6 6],[41.52808989 35.47191011] ; [6.47191011 5.52808989],0
a6,1,0.768888,0.086336,[42 35] ; [6 6],[41.52808989 35.47191011] ; [6.47191011 5.52808989],0
b4,1,0.768888,0.086336,[42 35] ; [6 6],[41.52808989 35.47191011] ; [6.47191011 5.52808989],0
p2,1,0.768931,0.086303,[60 17] ; [9 2],[60.375 16.625] ; [8.625 2.375],0
d2,1,0.821535,0.050882,[17 60] ; [3 9],[17.30337079 59.69662921] ; [2.69662921 9.30337079],0
b5,1,0.834012,0.043915,[41 36] ; [6 6],[40.66292135 36.33707865] ; [6.33707865 5.66292135],0
a3,1,0.900042,0.015777,[37 40] ; [6 6],[37.20224719 39.79775281] ; [5.79775281 6.20224719],0
n1,1,0.930912,0.007516,[ 6 11] ; [2 4],[ 5.91304348 11.08695652] ; [2.08695652 3.91304348],0
d3,1,0.952537,0.003543,[25 52] ; [4 8],[25.08988764 51.91011236] ; [3.91011236 8.08988764],0
p7,1,0.956778,0.002937,[49 27] ; [7 4],[48.91954023 27.08045977] ; [7.08045977 3.91954023],0
p3,1,0.977181,0.000818,[32 44] ; [5 7],[31.95454545 44.04545455] ; [5.04545455 6.95454545],0
s7,1,0.981263,0.000552,[39 33] ; [6 5],[39.03614458 32.96385542] ; [5.96385542 5.03614458],0
