Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,4.5e-05,16.66016,[28 10] ; [39 71],[17.2027027 20.7972973] ; [49.7972973 60.2027027],1
r1,1,0.224899,1.472837,[29 10] ; [72 41],[25.91447368 13.08552632] ; [75.08552632 37.91447368],0
r4,1,0.248766,1.330222,[32  7] ; [83 31],[29.31372549  9.68627451] ; [85.68627451 28.31372549],0
r2,1,0.292381,1.108626,[36  3] ; [97 16],[34.125  4.875] ; [98.875 14.125],0
p6,1,0.304825,1.052964,[ 6 31] ; [27 84],[ 8.25 28.75] ; [24.75 86.25],0
d1,1,0.329638,0.95032,[22 17] ; [54 60],[19.37254902 19.62745098] ; [56.62745098 57.37254902],0
p8,1,0.360795,0.835123,[18 20] ; [44 69],[15.60264901 22.39735099] ; [46.39735099 66.60264901],0
s7,1,0.364503,0.822318,[12 26] ; [26 82],[ 9.89041096 28.10958904] ; [28.10958904 79.89041096],0
s3,1,0.391738,0.733541,[20 19] ; [49 64],[17.70394737 21.29605263] ; [51.29605263 61.70394737],0
n2,1,0.418047,0.655798,[8 7] ; [28 15],[9.31034483 5.68965517] ; [26.68965517 16.31034483],0
p4,1,0.443411,0.58744,[17 21] ; [43 71],[15. 23.] ; [45. 69.],0
p2,1,0.47272,0.515611,[25 13] ; [82 32],[26.75 11.25] ; [80.25 33.75],0
p3,1,0.503855,0.446807,[14 24] ; [35 78],[12.33112583 25.66887417] ; [36.66887417 76.33112583],0
n3,1,0.601588,0.272607,[9 6] ; [29 14],[9.82758621 5.17241379] ; [28.17241379 14.82758621],0
s5,1,0.619275,0.246888,[14 24] ; [36 75],[12.75167785 25.24832215] ; [37.24832215 73.75167785],0
s4,1,0.633869,0.226851,[10 29] ; [25 89],[ 8.92156863 30.07843137] ; [26.07843137 87.92156863],0
s8,1,0.672711,0.178448,[11 28] ; [28 85],[10.00657895 28.99342105] ; [28.99342105 84.00657895],0
a4,1,0.693411,0.155418,[11 28] ; [36 78],[11.98039216 27.01960784] ; [35.01960784 78.98039216],0
b5,1,0.714235,0.134084,[23 16] ; [71 43],[23.96078431 15.03921569] ; [70.03921569 43.96078431],0
p7,1,0.740685,0.109526,[18 19] ; [58 54],[18.87248322 18.12751678] ; [57.12751678 54.87248322],0
s2,1,0.79634,0.066609,[17 22] ; [47 67],[16.31372549 22.68627451] ; [47.68627451 66.31372549],0
v4,1,0.831158,0.045461,[35  4] ; [100  13],[34.63815789  4.36184211] ; [100.36184211  12.63815789],0
p1,1,0.842721,0.039368,[ 2 36] ; [  7 107],[ 2.25 35.75] ; [  6.75 107.25],0
s1,1,0.848141,0.036669,[ 2 37] ; [  5 109],[ 1.78431373 37.21568627] ; [  5.21568627 108.78431373],0
d2,1,0.856713,0.032602,[15 24] ; [42 72],[14.52941176 24.47058824] ; [42.47058824 71.52941176],0
p11,1,0.906082,0.01392,[23 16] ; [66 48],[22.68627451 16.31372549] ; [66.31372549 47.68627451],0
r3,1,0.91234,0.012119,[35  4] ; [103  11],[35.17647059  3.82352941] ; [102.82352941  11.17647059],0
n6,1,0.924268,0.009036,[22 16] ; [67 47],[22.25 15.75] ; [66.75 47.25],0
u3,1,0.931826,0.007318,[7 4] ; [33 20],[6.875 4.125] ; [33.125 19.875],0
a1,1,0.97393,0.001068,[ 2 37] ; [  6 108],[ 2.03921569 36.96078431] ; [  5.96078431 108.03921569],0
