Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,69.018277,[24 65] ; [93 16],[52.59090909 36.40909091] ; [64.40909091 44.59090909],1
p11,1,1e-06,24.940485,[40 51] ; [86 24],[57.04477612 33.95522388] ; [68.95522388 41.04477612],1
r3,1,1.2e-05,19.162973,[61 28] ; [101   8],[72.81818182 16.18181818] ; [89.18181818 19.81818182],1
n6,1,0.000129,14.659138,[46 44] ; [84 25],[58.79396985 31.20603015] ; [71.20603015 37.79396985],1
r4,1,0.002293,9.298471,[52 39] ; [85 25],[62.02487562 28.97512438] ; [74.97512438 35.02487562],0
v2,1,0.002385,9.227055,[24 63] ; [52 54],[34.25906736 52.74093264] ; [41.74093264 64.25906736],0
s2,1,0.003339,8.61244,[ 9 81] ; [29 81],[17.1 72.9] ; [20.9 89.1],0
p2,1,0.003638,8.456309,[46 45] ; [77 32],[55.965 35.035] ; [67.035 41.965],0
n5,1,0.005066,7.855678,[44 46] ; [74 34],[53.63636364 36.36363636] ; [64.36363636 43.63636364],0
a7,1,0.005933,7.570619,[45 44] ; [76 33],[54.38888889 34.61111111] ; [66.61111111 42.38888889],0
v4,1,0.007291,7.199848,[64 25] ; [95 14],[71.46969697 17.53030303] ; [87.53030303 21.46969697],0
s7,1,0.011081,6.452347,[ 9 72] ; [28 80],[15.85714286 65.14285714] ; [21.14285714 86.85714286],0
d4,1,0.011974,6.314733,[58 31] ; [89 21],[65.74371859 23.25628141] ; [81.25628141 28.74371859],0
r2,1,0.013098,6.155763,[68 19] ; [99 10],[74.12755102 12.87244898] ; [92.87244898 16.12755102],0
d5,1,0.024383,5.067198,[54 37] ; [81 28],[61.425 29.575] ; [73.575 35.425],0
v3,1,0.035522,4.419884,[16 71] ; [33 71],[22.31937173 64.68062827] ; [26.68062827 77.31937173],0
v1,1,0.038665,4.275523,[23 66] ; [43 65],[29.81725888 59.18274112] ; [36.18274112 71.81725888],0
p4,1,0.04043,4.199732,[19 72] ; [37 72],[25.48 65.52] ; [30.52 78.48],0
s8,1,0.043944,4.058708,[ 7 84] ; [19 91],[11.77114428 79.22885572] ; [14.22885572 95.77114428],0
d1,1,0.047,3.945402,[32 59] ; [54 56],[38.93532338 52.06467662] ; [47.06467662 62.93532338],0
p7,1,0.047041,3.94392,[25 65] ; [45 64],[31.65829146 58.34170854] ; [38.34170854 70.65829146],0
a5,1,0.047426,3.930224,[47 44] ; [72 38],[53.87562189 37.12437811] ; [65.12437811 44.87562189],0
n3,1,0.054591,3.694546,[21 17] ; [24  7],[24.7826087 13.2173913] ; [20.2173913 10.7826087],0
d3,1,0.055248,3.674576,[45 46] ; [68 40],[51.67336683 39.32663317] ; [61.32663317 46.67336683],0
a1,1,0.072759,3.219656,[ 9 82] ; [  4 106],[ 5.88557214 85.11442786] ; [  7.11442786 102.88557214],0
