Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.001595,9.964959,[29 13] ; [ 9 20],[22.47887324 19.52112676] ; [15.52112676 13.47887324],0
r4,1,0.003349,8.606694,[39  4] ; [18 11],[34.04166667  8.95833333] ; [22.95833333  6.04166667],0
r1,1,0.003552,8.499674,[38  5] ; [17 12],[32.84722222 10.15277778] ; [22.15277778  6.84722222],0
a2,1,0.016787,5.71855,[13 30] ; [ 2 27],[ 8.95833333 34.04166667] ; [ 6.04166667 22.95833333],0
p5,1,0.024708,5.044252,[ 1 42] ; [ 5 24],[ 3.58333333 39.41666667] ; [ 2.41666667 26.58333333],0
r2,1,0.026908,4.896701,[41  1] ; [24  5],[38.45070423  3.54929577] ; [26.54929577  2.45070423],0
v4,1,0.033681,4.510826,[41  2] ; [23  6],[38.22222222  4.77777778] ; [25.77777778  3.22222222],0
d4,1,0.045908,3.984953,[38  4] ; [21  8],[34.90140845  7.09859155] ; [24.09859155  4.90140845],0
p3,1,0.04681,3.952205,[15 28] ; [17 12],[19.11111111 23.88888889] ; [12.88888889 16.11111111],0
p2,1,0.047277,3.93551,[32 11] ; [15 14],[28.06944444 14.93055556] ; [18.93055556 10.06944444],0
r3,1,0.076962,3.127908,[41  2] ; [24  5],[38.81944444  4.18055556] ; [26.18055556  2.81944444],0
b5,1,0.120888,2.405774,[30 13] ; [15 14],[26.875 16.125] ; [18.125 10.875],0
n2,1,0.133918,2.246483,[10  2] ; [6 5],[8.34782609 3.65217391] ; [7.65217391 3.34782609],0
s5,1,0.135779,2.225151,[11 29] ; [13 16],[13.91304348 26.08695652] ; [10.08695652 18.91304348],0
d3,1,0.139403,2.184538,[29 13] ; [15 14],[26.02816901 15.97183099] ; [17.97183099 11.02816901],0
d5,1,0.141679,2.159625,[34  8] ; [19 10],[31.35211268 10.64788732] ; [21.64788732  7.35211268],0
s3,1,0.176377,1.827891,[37  5] ; [22  7],[34.90140845  7.09859155] ; [24.09859155  4.90140845],0
b3,1,0.185809,1.750539,[11 14] ; [ 5 15],[ 8.88888889 16.11111111] ; [ 7.11111111 12.88888889],0
b2,1,0.185809,1.750539,[11 14] ; [ 5 15],[ 8.88888889 16.11111111] ; [ 7.11111111 12.88888889],0
n5,1,0.23936,1.384358,[29 14] ; [15 13],[26.64788732 16.35211268] ; [17.35211268 10.64788732],0
a8,1,0.241077,1.374284,[ 8 30] ; [ 3 26],[ 6.23880597 31.76119403] ; [ 4.76119403 24.23880597],0
a3,1,0.291554,1.11243,[29 14] ; [16 13],[26.875 16.125] ; [18.125 10.875],0
v1,1,0.333589,0.934916,[18 25] ; [15 13],[19.98591549 23.01408451] ; [13.01408451 14.98591549],0
s1,1,0.338307,0.916838,[ 3 40] ; [ 4 25],[ 4.18055556 38.81944444] ; [ 2.81944444 26.18055556],0
a4,1,0.361026,0.834322,[21 22] ; [11 18],[19.11111111 23.88888889] ; [12.88888889 16.11111111],0
p9,1,0.379845,0.771203,[18 22] ; [10 19],[16.23188406 23.76811594] ; [11.76811594 17.23188406],0
u2,1,0.431401,0.619048,[5 8] ; [7 6],[6. 7.] ; [6. 7.],0
p6,1,0.514822,0.424253,[15 28] ; [ 8 21],[13.73611111 29.26388889] ; [ 9.26388889 19.73611111],0
b4,1,0.517999,0.417875,[27 16] ; [16 13],[25.68055556 17.31944444] ; [17.31944444 11.68055556],0
u4,1,0.521481,0.410963,[ 3 40] ; [ 1 28],[ 2.38888889 40.61111111] ; [ 1.61111111 27.38888889],0
n1,1,0.551848,0.354016,[4 8] ; [5 6],[4.69565217 7.30434783] ; [4.30434783 6.69565217],0
n3,1,0.551848,0.354016,[8 4] ; [6 5],[7.30434783 4.69565217] ; [6.69565217 4.30434783],0
d2,1,0.590739,0.289191,[23 19] ; [14 15],[21.88732394 20.11267606] ; [15.11267606 13.88732394],0
b1,1,0.597844,0.27826,[21 22] ; [16 13],[22.09722222 20.90277778] ; [14.90277778 14.09722222],0
s7,1,0.674116,0.176825,[27 15] ; [16 11],[26.17391304 15.82608696] ; [16.82608696 10.17391304],0
s4,1,0.678301,0.172045,[12 30] ; [ 7 22],[11.23943662 30.76056338] ; [ 7.76056338 21.23943662],0
a1,1,0.683311,0.166423,[ 2 41] ; [ 2 27],[ 2.38888889 40.61111111] ; [ 1.61111111 27.38888889],0
p1,1,0.695633,0.153055,[ 4 38] ; [ 2 27],[ 3.54929577 38.45070423] ; [ 2.45070423 26.54929577],0
s8,1,0.732654,0.116688,[19 24] ; [14 15],[19.70833333 23.29166667] ; [13.29166667 15.70833333],0
a5,1,0.733993,0.115477,[28 15] ; [20  9],[28.66666667 14.33333333] ; [19.33333333  9.66666667],0
v3,1,0.806387,0.060069,[14 26] ; [ 9 19],[13.52941176 26.47058824] ; [ 9.47058824 18.52941176],0
v2,1,0.808286,0.058873,[20 21] ; [15 14],[20.5 20.5] ; [14.5 14.5],0
u3,1,0.882577,0.021816,[9 5] ; [8 5],[8.81481481 5.18518519] ; [8.18518519 4.81481481],0
p4,1,0.883077,0.02163,[23 20] ; [15 14],[22.69444444 20.30555556] ; [15.30555556 13.69444444],0
d1,1,0.883077,0.02163,[23 20] ; [15 14],[22.69444444 20.30555556] ; [15.30555556 13.69444444],0
s6,1,0.914424,0.011548,[36  7] ; [24  5],[35.83333333  7.16666667] ; [24.16666667  4.83333333],0
n6,1,0.951496,0.0037,[31 12] ; [20  8],[30.88732394 12.11267606] ; [20.11267606  7.88732394],0
p11,1,0.96272,0.002185,[21 22] ; [14 15],[20.90277778 22.09722222] ; [14.09722222 14.90277778],0
p7,1,0.966808,0.001732,[20 21] ; [14 15],[19.91428571 21.08571429] ; [14.08571429 14.91428571],0
n4,1,0.97085,0.001335,[29 14] ; [19  9],[29.07042254 13.92957746] ; [18.92957746  9.07042254],0
p8,1,0.988822,0.000196,[16 26] ; [11 18],[15.97183099 26.02816901] ; [11.02816901 17.97183099],0
