Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.0,27.457664,[196 161] ; [18 62],[174.82379863 182.17620137] ; [39.17620137 40.82379863],1
p11,1,3e-05,17.410768,[316  44] ; [56 25],[303.67346939  56.32653061] ; [68.32653061 12.67346939],1
p3,1,5.9e-05,16.141906,[243 116] ; [35 45],[227.33940774 131.66059226] ; [50.66059226 29.33940774],1
p4,1,0.000139,14.512812,[278  81] ; [46 35],[264.35454545  94.64545455] ; [59.64545455 21.35454545],1
s5,1,0.000235,13.530685,[149 199] ; [15 60],[134.92198582 213.07801418] ; [29.07801418 45.92198582],1
p2,1,0.001085,10.676571,[334  25] ; [66 15],[326.36363636  32.63636364] ; [73.63636364  7.36363636],0
s8,1,0.019202,5.483047,[183 174] ; [29 50],[173.58715596 183.41284404] ; [38.41284404 40.58715596],0
r3,1,0.02245,5.21059,[347  11] ; [74  7],[343.32118451  14.67881549] ; [77.67881549  3.32118451],0
d5,1,0.025239,5.007383,[299  59] ; [59 22],[291.9453303  66.0546697] ; [66.0546697 14.9453303],0
p10,1,0.025983,4.957179,[318  42] ; [64 17],[311.83673469  48.16326531] ; [70.16326531 10.83673469],0
n6,1,0.034265,4.481422,[319  36] ; [66 15],[313.47477064  41.52522936] ; [71.52522936  9.47477064],0
a3,1,0.038238,4.294396,[261  97] ; [49 31],[253.37899543 104.62100457] ; [56.62100457 23.37899543],0
s6,1,0.038761,4.271305,[251  97] ; [47 31],[243.43661972 104.56338028] ; [54.56338028 23.43661972],0
n5,1,0.049832,3.847118,[292  67] ; [58 23],[285.56818182  73.43181818] ; [64.43181818 16.56818182],0
n1,1,0.053337,3.733333,[19 35] ; [11  7],[22.5 31.5] ; [ 7.5 10.5],0
n3,1,0.057817,3.598935,[40 14] ; [9 9],[36.75 17.25] ; [12.25  5.75],0
s1,1,0.059005,3.565133,[  8 350] ; [ 5 76],[ 10.60136674 347.39863326] ; [ 2.39863326 78.60136674],0
s7,1,0.062291,3.475319,[189 153] ; [34 44],[181.58571429 160.41428571] ; [41.41428571 36.58571429],0
n4,1,0.072495,3.225602,[294  66] ; [59 22],[288.16326531  71.83673469] ; [64.83673469 16.16326531],0
v4,1,0.075553,3.158068,[352   6] ; [77  4],[349.84510251   8.15489749] ; [79.15489749  1.84510251],0
a1,1,0.08586,2.950339,[ 21 339] ; [ 1 80],[ 17.95918367 342.04081633] ; [ 4.04081633 76.95918367],0
s4,1,0.090328,2.868511,[ 63 292] ; [ 8 72],[ 57.94252874 297.05747126] ; [13.05747126 66.94252874],0
b1,1,0.142075,2.155337,[138 222] ; [24 57],[132.24489796 227.75510204] ; [29.75510204 51.24489796],0
v3,1,0.172106,1.8645,[158 192] ; [29 50],[152.56410256 197.43589744] ; [34.43589744 44.56410256],0
d3,1,0.191094,1.709161,[261  98] ; [53 28],[256.19545455 102.80454545] ; [57.80454545 23.19545455],0
s3,1,0.196083,1.671314,[208 147] ; [40 39],[202.85714286 152.14285714] ; [45.14285714 33.85714286],0
