Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,34.319359,[ 8 29] ; [56 14],[22.13084112 14.86915888] ; [41.86915888 28.13084112],1
d2,1,0.001139,10.586524,[14 23] ; [ 8 63],[ 7.53703704 29.46296296] ; [14.46296296 56.53703704],0
p2,1,0.001432,10.164103,[20 17] ; [58 12],[26.97196262 10.02803738] ; [51.02803738 18.97196262],0
d3,1,0.010572,6.535846,[14 23] ; [44 25],[20.24528302 16.75471698] ; [37.75471698 31.24528302],0
v1,1,0.017098,5.686279,[ 5 32] ; [24 44],[10.21904762 26.78095238] ; [18.78095238 49.21904762],0
p11,1,0.038481,4.283636,[18 19] ; [49 22],[22.9537037 14.0462963] ; [44.0462963 26.9537037],0
r2,1,0.04462,4.032952,[28  9] ; [64  7],[31.51851852  5.48148148] ; [60.48148148 10.51851852],0
v4,1,0.058353,3.583601,[29  7] ; [65  5],[31.9245283  4.0754717] ; [62.0754717  7.9245283],0
b1,1,0.064684,3.413009,[17 20] ; [20 51],[12.67592593 24.32407407] ; [24.32407407 46.67592593],0
a8,1,0.080358,3.057648,[ 3 32] ; [ 1 66],[ 1.37254902 33.62745098] ; [ 2.62745098 64.37254902],0
a7,1,0.126581,2.333944,[21 16] ; [50 20],[24.55140187 12.44859813] ; [46.44859813 23.55140187],0
s2,1,0.155947,2.01309,[10 27] ; [29 42],[13.36111111 23.63888889] ; [25.63888889 45.36111111],0
s5,1,0.161863,1.956735,[ 5 31] ; [18 52],[ 7.81132075 28.18867925] ; [15.18867925 54.81132075],0
u3,1,0.189578,1.720895,[17  7] ; [24 20],[14.47058824  9.52941176] ; [26.52941176 17.47058824],0
r4,1,0.192344,1.699572,[22 15] ; [51 20],[25.00925926 11.99074074] ; [47.99074074 23.00925926],0
a6,1,0.200331,1.639962,[15 22] ; [38 33],[18.15740741 18.84259259] ; [34.84259259 36.15740741],0
s3,1,0.204596,1.609258,[13 24] ; [34 37],[16.10185185 20.89814815] ; [30.89814815 40.10185185],0
s1,1,0.214267,1.542361,[ 3 34] ; [ 2 69],[ 1.71296296 35.28703704] ; [ 3.28703704 67.71296296],0
n5,1,0.232415,1.426023,[10 27] ; [27 43],[12.79439252 24.20560748] ; [24.20560748 45.79439252],0
s6,1,0.232742,1.424023,[13 24] ; [33 37],[15.90654206 21.09345794] ; [30.09345794 39.90654206],0
p8,1,0.363353,0.826271,[11 26] ; [27 43],[13.14018692 23.85981308] ; [24.85981308 45.14018692],0
v2,1,0.383057,0.76087,[10 25] ; [26 44],[12. 23.] ; [24. 46.],0
s4,1,0.385922,0.751754,[10 27] ; [14 57],[ 8.22222222 28.77777778] ; [15.77777778 55.22222222],0
r3,1,0.386103,0.751179,[30  7] ; [62  9],[31.51851852  5.48148148] ; [60.48148148 10.51851852],0
n2,1,0.389177,0.741513,[11  9] ; [13  6],[12.30769231  7.69230769] ; [11.69230769  7.30769231],0
d1,1,0.43561,0.607818,[12 25] ; [18 53],[10.27777778 26.72222222] ; [19.72222222 51.27777778],0
p7,1,0.469389,0.523413,[19 18] ; [29 37],[17.24271845 19.75728155] ; [30.75728155 35.24271845],0
b4,1,0.473259,0.514358,[24 13] ; [41 30],[22.26851852 14.73148148] ; [42.73148148 28.26851852],0
b2,1,0.484642,0.4884,[ 3 18] ; [ 6 21],[ 3.9375 17.0625] ; [ 5.0625 21.9375],0
b3,1,0.484642,0.4884,[ 3 18] ; [ 6 21],[ 3.9375 17.0625] ; [ 5.0625 21.9375],0
v3,1,0.580565,0.305322,[ 6 30] ; [14 52],[ 7.05882353 28.94117647] ; [12.94117647 53.05882353],0
d4,1,0.593392,0.285079,[23 13] ; [49 22],[24.22429907 11.77570093] ; [47.77570093 23.22429907],0
a4,1,0.630747,0.231049,[ 4 33] ; [10 61],[ 4.7962963 32.2037037] ; [ 9.2037037 61.7962963],0
d5,1,0.653478,0.201543,[20 17] ; [41 29],[21.09345794 15.90654206] ; [39.90654206 30.09345794],0
p6,1,0.661498,0.19171,[10 27] ; [16 53],[ 9.0754717 27.9245283] ; [16.9245283 52.0754717],0
n3,1,0.666115,0.18618,[13  8] ; [13  6],[13.65  7.35] ; [12.35  6.65],0
b5,1,0.690288,0.158774,[22 15] ; [45 26],[22.9537037 14.0462963] ; [44.0462963 26.9537037],0
n6,1,0.745724,0.10516,[21 16] ; [42 28],[21.78504673 15.21495327] ; [41.21495327 28.78504673],0
s8,1,0.785991,0.073723,[ 8 29] ; [17 54],[ 8.56481481 28.43518519] ; [16.43518519 54.56481481],0
n1,1,0.834828,0.043478,[ 5 16] ; [ 4 15],[ 4.725 16.275] ; [ 4.275 14.725],0
a3,1,0.837386,0.042123,[13 24] ; [26 44],[13.48598131 23.51401869] ; [25.51401869 44.48598131],0
u2,1,0.841822,0.039825,[14 10] ; [24 19],[13.6119403 10.3880597] ; [24.3880597 18.6119403],0
r1,1,0.863938,0.029365,[22 15] ; [41 30],[21.58333333 15.41666667] ; [41.41666667 29.58333333],0
p3,1,0.913695,0.011746,[ 8 29] ; [16 55],[ 8.22222222 28.77777778] ; [15.77777778 55.22222222],0
p4,1,0.915523,0.011252,[12 25] ; [22 48],[11.75700935 25.24299065] ; [22.24299065 47.75700935],0
p1,1,0.947335,0.004363,[ 2 35] ; [ 4 66],[ 2.07476636 34.92523364] ; [ 3.92523364 66.07476636],0
s7,1,0.967433,0.001667,[ 9 27] ; [17 52],[ 8.91428571 27.08571429] ; [17.08571429 51.91428571],0
