Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v4,1,0.0,25.490733,[37 26] ; [101  10],[49.96551724 13.03448276] ; [88.03448276 22.96551724],1
s7,1,0.14224,2.153561,[ 8 50] ; [25 82],[11.6 46.4] ; [21.4 85.6],0
d3,1,0.14451,2.129261,[30 33] ; [65 45],[34.59537572 28.40462428] ; [60.40462428 49.59537572],0
u3,1,0.174403,1.844683,[ 9 17] ; [25 24],[11.78666667 14.21333333] ; [22.21333333 26.78666667],0
d2,1,0.199578,1.645462,[29 32] ; [42 70],[25.03468208 35.96531792] ; [45.96531792 66.03468208],0
s5,1,0.257094,1.284341,[ 3 57] ; [11 99],[ 4.94117647 55.05882353] ; [  9.05882353 100.94117647],0
p1,1,0.26278,1.254054,[ 7 56] ; [  7 104],[ 5.06896552 57.93103448] ; [  8.93103448 102.06896552],0
a8,1,0.3152,1.00876,[ 5 58] ; [13 87],[ 6.95705521 56.04294479] ; [11.04294479 88.95705521],0
r2,1,0.321479,0.98292,[48 13] ; [94 17],[50.36046512 10.63953488] ; [91.63953488 19.36046512],0
a4,1,0.452526,0.564318,[24 38] ; [37 75],[21.73563218 40.26436782] ; [39.26436782 72.73563218],0
b1,1,0.505625,0.443111,[28 35] ; [44 68],[25.92 37.08] ; [46.08 65.92],0
s2,1,0.50916,0.435793,[ 9 54] ; [20 90],[10.56069364 52.43930636] ; [18.43930636 91.56069364],0
p5,1,0.520976,0.411961,[ 2 58] ; [  2 110],[ 1.39534884 58.60465116] ; [  2.60465116 109.39534884],0
b2,1,0.522023,0.409894,[18 27] ; [20 39],[16.44230769 28.55769231] ; [21.55769231 37.44230769],0
b3,1,0.522023,0.409894,[18 27] ; [20 39],[16.44230769 28.55769231] ; [21.55769231 37.44230769],0
a2,1,0.533535,0.387655,[10 53] ; [14 98],[ 8.64 54.36] ; [15.36 96.64],0
a5,1,0.542962,0.370077,[33 30] ; [64 48],[34.92 28.08] ; [62.08 49.92],0
n3,1,0.549077,0.358974,[15 13] ; [19 12],[16.13559322 11.86440678] ; [17.86440678 13.13559322],0
s8,1,0.55252,0.352823,[ 6 57] ; [14 98],[ 7.2 55.8] ; [12.8 99.2],0
v3,1,0.554756,0.348866,[ 9 51] ; [13 97],[ 7.76470588 52.23529412] ; [14.23529412 95.76470588],0
n2,1,0.606735,0.264957,[17 14] ; [19 12],[18. 13.] ; [18. 13.],0
n5,1,0.620612,0.245008,[40 22] ; [68 44],[38.48275862 23.51724138] ; [69.51724138 42.48275862],0
p12,1,0.688014,0.161244,[ 1 62] ; [  1 109],[ 0.7283237 62.2716763] ; [  1.2716763 108.7283237],0
a6,1,0.699676,0.14881,[39 24] ; [66 46],[37.8 25.2] ; [67.2 44.8],0
s3,1,0.70611,0.142193,[18 44] ; [29 81],[16.94186047 45.05813953] ; [30.05813953 79.94186047],0
a3,1,0.758891,0.09421,[37 25] ; [63 47],[36.04651163 25.95348837] ; [63.95348837 46.04651163],0
d1,1,0.797046,0.066138,[26 37] ; [44 68],[25.2 37.8] ; [44.8 67.2],0
u2,1,0.815674,0.054341,[12 14] ; [24 25],[12.48 13.52] ; [23.52 25.48],0
b4,1,0.949586,0.003998,[34 29] ; [61 51],[34.2 28.8] ; [60.8 51.2],0
d4,1,0.956922,0.002918,[43 20] ; [76 36],[42.84 20.16] ; [76.16 35.84],0
n4,1,0.968987,0.001512,[39 24] ; [69 43],[38.88 24.12] ; [69.12 42.88],0
u1,1,0.981475,0.000539,[ 5 58] ; [  9 103],[ 5.04 57.96] ; [  8.96 103.04],0
