Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,1.6e-05,18.631489,[60 11] ; [16 20],[50.42990654 20.57009346] ; [25.57009346 10.42990654],1
p9,1,0.000419,12.447425,[60 11] ; [19 17],[52.42056075 18.57943925] ; [26.57943925  9.42056075],1
p2,1,0.001094,10.66186,[61  9] ; [22 15],[54.29906542 15.70093458] ; [28.70093458  8.29906542],0
p7,1,0.002714,8.9901,[57 13] ; [20 17],[50.37383178 19.62616822] ; [26.62616822 10.37383178],0
b1,1,0.01447,5.97986,[23 48] ; [21 16],[28.92592593 42.07407407] ; [15.07407407 21.92592593],0
n5,1,0.014745,5.946734,[33 38] ; [ 8 28],[27.20560748 43.79439252] ; [13.79439252 22.20560748],0
p8,1,0.015152,5.898666,[47 24] ; [15 21],[41.14018692 29.85981308] ; [20.85981308 15.14018692],0
v4,1,0.032379,4.57833,[68  3] ; [31  6],[65.08333333  5.91666667] ; [33.91666667  3.08333333],0
n2,1,0.045573,3.997321,[18  3] ; [9 7],[15.32432432  5.67567568] ; [11.67567568  4.32432432],0
a1,1,0.080181,3.061228,[ 1 70] ; [ 3 34],[ 2.62962963 68.37037037] ; [ 1.37037037 35.62962963],0
p6,1,0.08797,2.911129,[29 42] ; [ 9 28],[24.98148148 46.01851852] ; [13.01851852 23.98148148],0
u2,1,0.098479,2.73,[19  6] ; [7 7],[16.66666667  8.33333333] ; [9.33333333 4.66666667],0
b3,1,0.126021,2.340852,[15 26] ; [ 3 15],[12.50847458 28.49152542] ; [ 5.49152542 12.50847458],0
b2,1,0.126021,2.340852,[15 26] ; [ 3 15],[12.50847458 28.49152542] ; [ 5.49152542 12.50847458],0
a6,1,0.133115,2.255795,[47 24] ; [19 18],[43.38888889 27.61111111] ; [22.61111111 14.38888889],0
p1,1,0.152739,2.044681,[ 4 66] ; [ 5 31],[ 5.94339623 64.05660377] ; [ 3.05660377 32.94339623],0
v2,1,0.183494,1.769099,[38 29] ; [15 20],[34.81372549 32.18627451] ; [18.18627451 16.81372549],0
s1,1,0.214267,1.542361,[ 2 69] ; [ 3 34],[ 3.28703704 67.71296296] ; [ 1.71296296 35.28703704],0
a7,1,0.217832,1.518597,[54 17] ; [24 13],[51.27777778 19.72222222] ; [26.72222222 10.27777778],0
d4,1,0.241738,1.370431,[57 14] ; [26 11],[54.56481481 16.43518519] ; [28.43518519  8.56481481],0
r1,1,0.254566,1.298069,[51 19] ; [23 14],[48.41121495 21.58878505] ; [25.58878505 11.41121495],0
r3,1,0.270863,1.212371,[66  5] ; [32  5],[64.42592593  6.57407407] ; [33.57407407  3.42592593],0
b4,1,0.28803,1.128805,[44 27] ; [19 18],[41.41666667 29.58333333] ; [21.58333333 15.41666667],0
s7,1,0.291844,1.111095,[31 36] ; [12 22],[28.52475248 38.47524752] ; [14.47524752 19.52475248],0
r4,1,0.293657,1.102777,[58 13] ; [27 10],[55.87962963 15.12037037] ; [29.12037037  7.87962963],0
