Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,65.247412,[98  3] ; [19 30],[78.78 22.22] ; [38.22 10.78],1
r1,1,0.0,51.315956,[89 12] ; [15 34],[70.02666667 30.97333333] ; [33.97333333 15.02666667],1
r2,1,0.0,46.797085,[98  3] ; [24 23],[83.25675676 17.74324324] ; [38.74324324  8.25675676],1
v4,1,0.0,40.012364,[93  6] ; [24 25],[78.26351351 20.73648649] ; [38.73648649 10.26351351],1
p11,1,5e-06,20.883759,[60 41] ; [10 40],[46.82119205 54.17880795] ; [23.17880795 26.82119205],1
p2,1,0.000175,14.080128,[65 36] ; [16 34],[54.17880795 46.82119205] ; [26.82119205 23.17880795],1
s8,1,0.002469,9.16354,[24 77] ; [ 2 48],[17.39072848 83.60927152] ; [ 8.60927152 41.39072848],0
s3,1,0.002735,8.976444,[48 52] ; [11 38],[39.59731544 60.40268456] ; [19.40268456 29.59731544],0
u3,1,0.003623,8.463922,[31 15] ; [ 7 16],[25.33333333 20.66666667] ; [12.66666667 10.33333333],0
s6,1,0.004972,7.889447,[46 55] ; [11 39],[38.12582781 62.87417219] ; [18.87417219 31.12582781],0
p7,1,0.008896,6.843587,[52 48] ; [14 34],[44.59459459 55.40540541] ; [21.40540541 26.59459459],0
p4,1,0.01184,6.334613,[44 57] ; [11 38],[37.03333333 63.96666667] ; [17.96666667 31.03333333],0
a7,1,0.015781,5.827119,[70 31] ; [24 25],[63.29333333 37.70666667] ; [30.70666667 18.29333333],0
n6,1,0.023163,5.156245,[68 33] ; [23 25],[61.68456376 39.31543624] ; [29.31543624 18.68456376],0
s1,1,0.024087,5.088379,[ 4 96] ; [ 7 42],[ 7.38255034 92.61744966] ; [ 3.61744966 45.38255034],0
p3,1,0.047872,3.914474,[34 66] ; [ 9 40],[28.8590604 71.1409396] ; [14.1409396 34.8590604],0
a5,1,0.056675,3.632112,[61 40] ; [22 28],[55.51655629 45.48344371] ; [27.48344371 22.51655629],0
s2,1,0.069941,3.284398,[34 65] ; [10 40],[29.23489933 69.76510067] ; [14.76510067 35.23489933],0
s7,1,0.080046,3.063961,[27 67] ; [ 7 39],[22.82857143 71.17142857] ; [11.17142857 34.82857143],0
n4,1,0.087833,2.913646,[70 31] ; [27 22],[65.31333333 35.68666667] ; [31.68666667 17.31333333],0
a6,1,0.092491,2.830477,[63 38] ; [24 26],[58.19205298 42.80794702] ; [28.80794702 21.19205298],0
a8,1,0.095539,2.778472,[ 9 82] ; [ 1 46],[ 6.5942029 84.4057971] ; [ 3.4057971 43.5942029],0
d5,1,0.102522,2.665872,[72 29] ; [29 21],[67.55629139 33.44370861] ; [33.44370861 16.55629139],0
p6,1,0.113233,2.508504,[21 79] ; [ 5 43],[17.56756757 82.43243243] ; [ 8.43243243 39.56756757],0
b4,1,0.116116,2.468945,[64 37] ; [25 25],[59.52980132 41.47019868] ; [29.47019868 20.52980132],0
n2,1,0.126361,2.336649,[16  9] ; [13 17],[13.18181818 11.81818182] ; [15.81818182 14.18181818],0
d4,1,0.137485,2.205882,[72 28] ; [30 20],[68. 32.] ; [34. 16.],0
v3,1,0.142516,2.150585,[31 66] ; [10 39],[27.23972603 69.76027397] ; [13.76027397 35.23972603],0
v1,1,0.148165,2.091037,[36 65] ; [12 38],[32.10596026 68.89403974] ; [15.89403974 34.10596026],0
b3,1,0.165446,1.923733,[18 46] ; [12 16],[20.86956522 43.13043478] ; [ 9.13043478 18.86956522],0
b2,1,0.165446,1.923733,[18 46] ; [12 16],[20.86956522 43.13043478] ; [ 9.13043478 18.86956522],0
n3,1,0.178729,1.808163,[15  8] ; [14 16],[12.58490566 10.41509434] ; [16.41509434 13.58490566],0
u1,1,0.196684,1.666828,[13 88] ; [ 3 47],[10.70198675 90.29801325] ; [ 5.29801325 44.70198675],0
d3,1,0.224665,1.474322,[61 40] ; [25 25],[57.52317881 43.47682119] ; [28.47682119 21.52317881],0
v2,1,0.228116,1.452569,[40 58] ; [15 34],[36.66666667 61.33333333] ; [18.33333333 30.66666667],0
a1,1,0.240281,1.378945,[ 5 96] ; [ 5 45],[ 6.68874172 94.31125828] ; [ 3.31125828 46.68874172],0
p8,1,0.253147,1.305853,[34 67] ; [12 37],[30.97333333 70.02666667] ; [15.02666667 33.97333333],0
u2,1,0.299797,1.075099,[25 21] ; [ 9 13],[23. 23.] ; [11. 11.],0
s4,1,0.318116,0.996678,[12 88] ; [ 9 41],[14. 86.] ; [ 7. 43.],0
d2,1,0.43267,0.615646,[46 55] ; [19 30],[43.76666667 57.23333333] ; [21.23333333 27.76666667],0
d1,1,0.443054,0.588359,[45 56] ; [19 31],[42.80794702 58.19205298] ; [21.19205298 28.80794702],0
b5,1,0.527673,0.398871,[58 43] ; [26 24],[56.18543046 44.81456954] ; [27.81456954 22.18543046],0
n5,1,0.532084,0.39041,[57 44] ; [25 24],[55.21333333 45.78666667] ; [26.78666667 22.21333333],0
p12,1,0.614706,0.253378,[ 1 99] ; [ 1 49],[ 1.33333333 98.66666667] ; [ 0.66666667 49.33333333],0
p10,1,0.675859,0.174825,[23 77] ; [10 40],[22. 78.] ; [11. 39.],0
b1,1,0.689156,0.16,[56 45] ; [26 24],[54.84768212 46.15231788] ; [27.15231788 22.84768212],0
a4,1,0.741901,0.108463,[30 70] ; [16 33],[30.87248322 69.12751678] ; [15.12751678 33.87248322],0
p1,1,0.824722,0.049052,[ 7 93] ; [ 4 46],[ 7.33333333 92.66666667] ; [ 3.66666667 46.33333333],0
n1,1,0.873024,0.025542,[ 8 17] ; [ 9 21],[ 7.72727273 17.27272727] ; [ 9.27272727 20.72727273],0
a2,1,0.888996,0.019481,[15 86] ; [ 7 43],[14.71523179 86.28476821] ; [ 7.28476821 42.71523179],0
a3,1,0.940528,0.005566,[55 46] ; [27 22],[55.21333333 45.78666667] ; [26.78666667 22.21333333],0
