Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.000401,12.527208,[110  11] ; [19 10],[104.06  16.94] ; [24.94  4.06],1
a6,1,0.00179,9.753491,[80 41] ; [10 19],[72.6 48.4] ; [17.4 11.6],0
r4,1,0.001867,9.675585,[105  16] ; [18 11],[99.22 21.78] ; [23.78  5.22],0
r1,1,0.005474,7.715873,[87 34] ; [13 16],[80.66666667 40.33333333] ; [19.33333333  9.66666667],0
p8,1,0.008208,6.987617,[70 50] ; [ 9 20],[63.62416107 56.37583893] ; [15.37583893 13.62416107],0
r3,1,0.010953,6.473004,[113   7] ; [23  6],[109.53020134  10.46979866] ; [26.46979866  2.53020134],0
p3,1,0.022115,5.236682,[53 68] ; [ 6 23],[47.59333333 73.40666667] ; [11.40666667 17.59333333],0
u2,1,0.023511,5.130376,[30 21] ; [ 5 13],[25.86956522 25.13043478] ; [9.13043478 8.86956522],0
v4,1,0.02367,5.118638,[114   6] ; [24  5],[111.1409396   8.8590604] ; [26.8590604  2.1409396],0
v2,1,0.023919,5.10049,[54 60] ; [ 7 22],[48.62937063 65.37062937] ; [12.37062937 16.62937063],0
n6,1,0.031029,4.65136,[100  21] ; [18 10],[95.82550336 25.17449664] ; [22.17449664  5.82550336],0
n3,1,0.039624,4.233924,[17  5] ; [4 6],[14.4375  7.5625] ; [6.5625 3.4375],0
b1,1,0.043475,4.07685,[46 75] ; [17 12],[50.82 70.18] ; [12.18 16.82],0
p7,1,0.046571,3.960803,[69 49] ; [11 18],[64.21768707 53.78231293] ; [15.78231293 13.21768707],0
a3,1,0.049727,3.850627,[70 51] ; [10 17],[65.40540541 55.59459459] ; [14.59459459 12.40540541],0
s4,1,0.070111,3.280424,[26 95] ; [ 2 27],[22.58666667 98.41333333] ; [ 5.41333333 23.58666667],0
a5,1,0.076798,3.1314,[68 53] ; [11 18],[63.72666667 57.27333333] ; [15.27333333 13.72666667],0
