Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,1e-06,23.968986,[58 18] ; [14 31],[45.2231405 30.7768595] ; [26.7768595 18.2231405],1
a4,1,0.401992,0.702359,[18 56] ; [ 8 37],[16.16806723 57.83193277] ; [ 9.83193277 35.16806723],0
p12,1,0.408989,0.681739,[ 4 71] ; [ 1 44],[ 3.125 71.875] ; [ 1.875 43.125],0
d1,1,0.416638,0.659778,[ 4 72] ; [ 1 44],[ 3.14049587 72.85950413] ; [ 1.85950413 43.14049587],0
s4,1,0.456371,0.55478,[16 60] ; [ 7 38],[14.44628099 61.55371901] ; [ 8.55371901 36.44628099],0
s1,1,0.462246,0.54045,[ 8 67] ; [ 3 42],[ 6.875 68.125] ; [ 4.125 40.875],0
p8,1,0.548922,0.359252,[30 43] ; [16 29],[28.45762712 44.54237288] ; [17.54237288 27.45762712],0
a5,1,0.610957,0.258784,[34 42] ; [18 27],[32.66115702 43.33884298] ; [19.33884298 25.66115702],0
a8,1,0.629629,0.232564,[ 9 63] ; [ 4 38],[ 8.21052632 63.78947368] ; [ 4.78947368 37.21052632],0
a1,1,0.639761,0.219055,[ 5 71] ; [ 4 41],[ 5.65289256 70.34710744] ; [ 3.34710744 41.65289256],0
s2,1,0.658799,0.194986,[28 48] ; [18 26],[29.13333333 46.86666667] ; [16.86666667 27.13333333],0
v4,1,0.662385,0.190639,[60 16] ; [37  8],[60.92561983 15.07438017] ; [36.07438017  8.92561983],0
s8,1,0.699933,0.148541,[19 56] ; [10 35],[18.125 56.875] ; [10.875 34.125],0
p6,1,0.720207,0.128294,[17 58] ; [11 32],[17.79661017 57.20338983] ; [10.20338983 32.79661017],0
a3,1,0.741171,0.1091,[33 41] ; [21 23],[33.86440678 40.13559322] ; [20.13559322 23.86440678],0
p9,1,0.798297,0.065307,[51 23] ; [30 15],[50.3697479 23.6302521] ; [30.6302521 14.3697479],0
p4,1,0.810512,0.057488,[30 45] ; [19 26],[30.625 44.375] ; [18.375 26.625],0
n2,1,0.813421,0.055703,[19  9] ; [10  4],[19.33333333  8.66666667] ; [9.66666667 4.33333333],0
a6,1,0.829996,0.046099,[37 39] ; [21 24],[36.42975207 39.57024793] ; [21.57024793 23.42975207],0
b4,1,0.836753,0.042456,[42 34] ; [24 21],[41.45454545 34.54545455] ; [24.54545455 20.45454545],0
v3,1,0.865455,0.028708,[13 63] ; [ 7 37],[12.66666667 63.33333333] ; [ 7.33333333 36.66666667],0
r4,1,0.880599,0.022563,[50 26] ; [29 16],[49.61983471 26.38016529] ; [29.38016529 15.61983471],0
v1,1,0.897724,0.016522,[23 52] ; [13 31],[22.68907563 52.31092437] ; [13.31092437 30.68907563],0
p11,1,0.918023,0.010593,[48 28] ; [28 17],[47.73553719 28.26446281] ; [28.26446281 16.73553719],0
r1,1,0.94042,0.005586,[40 36] ; [24 21],[40.19834711 35.80165289] ; [23.80165289 21.19834711],0
