Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,26.662386,[117  28] ; [20 28],[102.92746114  42.07253886] ; [34.07253886 13.92746114],1
p11,1,0.000106,15.033949,[111  34] ; [23 26],[100.15463918  44.84536082] ; [33.84536082 15.15463918],1
p9,1,0.000156,14.295842,[109  34] ; [22 25],[98.59473684 44.40526316] ; [32.40526316 14.59473684],1
p10,1,0.00019,13.930907,[105  40] ; [20 27],[94.40104167 50.59895833] ; [30.59895833 16.40104167],1
d5,1,0.000315,12.978166,[101  44] ; [20 29],[90.43814433 54.56185567] ; [30.56185567 18.43814433],1
p2,1,0.00127,10.38582,[104  40] ; [23 26],[94.75647668 49.24352332] ; [32.24352332 16.75647668],0
v4,1,0.001628,9.92725,[129  16] ; [32 14],[122.22513089  22.77486911] ; [38.77486911  7.22513089],0
n4,1,0.002578,9.084495,[110  35] ; [26 23],[101.64948454  43.35051546] ; [34.35051546 14.64948454],0
r3,1,0.003326,8.619611,[125  20] ; [33 16],[118.09278351  26.90721649] ; [39.90721649  9.09278351],0
p8,1,0.005238,7.795475,[55 90] ; [ 8 41],[47.08762887 97.91237113] ; [15.91237113 33.08762887],0
r4,1,0.009157,6.791859,[111  34] ; [28 21],[103.89175258  41.10824742] ; [35.10824742 13.89175258],0
p3,1,0.012791,6.197742,[61 83] ; [11 38],[53.72020725 90.27979275] ; [18.27979275 30.72020725],0
s6,1,0.017439,5.651679,[79 64] ; [17 31],[71.87434555 71.12565445] ; [24.12565445 23.87434555],0
b1,1,0.025222,5.008611,[62 83] ; [30 19],[68.7628866 76.2371134] ; [23.2371134 25.7628866],0
s5,1,0.02939,4.744621,[44 97] ; [ 7 40],[ 38.25 102.75] ; [12.75 34.25],0
a1,1,0.032174,4.589176,[  4 141] ; [ 5 44],[  6.72680412 138.27319588] ; [ 2.27319588 46.72680412],0
d4,1,0.046588,3.960194,[104  41] ; [27 21],[98.41968912 46.58031088] ; [32.58031088 15.41968912],0
s8,1,0.057884,3.596996,[54 91] ; [11 38],[48.58247423 96.41752577] ; [16.41752577 32.58247423],0
p7,1,0.05986,3.541261,[70 73] ; [16 32],[64.38743455 78.61256545] ; [21.61256545 26.38743455],0
d1,1,0.063613,3.440601,[60 85] ; [13 36],[54.56185567 90.43814433] ; [18.43814433 30.56185567],0
u2,1,0.066729,3.361693,[17 28] ; [13  8],[20.45454545 24.54545455] ; [ 9.54545455 11.45454545],0
a5,1,0.070898,3.262114,[95 50] ; [25 24],[89.69072165 55.30927835] ; [30.30927835 18.69072165],0
p4,1,0.07421,3.187352,[63 81] ; [14 34],[57.75 86.25] ; [19.25 28.75],0
a8,1,0.083416,2.997052,[ 14 122] ; [ 1 45],[ 11.20879121 124.79120879] ; [ 3.79120879 42.20879121],0
u3,1,0.084885,2.968794,[14 32] ; [11 10],[17.1641791 28.8358209] ; [ 7.8358209 13.1641791],0
p5,1,0.085899,2.949603,[ 14 129] ; [ 1 47],[ 11.23036649 131.76963351] ; [ 3.76963351 44.23036649],0
v3,1,0.115201,2.481378,[50 91] ; [10 34],[45.72972973 95.27027027] ; [14.27027027 29.72972973],0
a3,1,0.139012,2.188865,[99 45] ; [28 21],[94.75647668 49.24352332] ; [32.24352332 16.75647668],0
s3,1,0.144168,2.132893,[66 77] ; [28 20],[70.37696335 72.62303665] ; [23.62303665 24.37696335],0
d3,1,0.155506,2.017395,[61 84] ; [15 34],[56.80412371 88.19587629] ; [19.19587629 29.80412371],0
s7,1,0.172758,1.858845,[57 82] ; [13 31],[53.16939891 85.83060109] ; [16.83060109 27.16939891],0
r1,1,0.185306,1.754551,[98 47] ; [28 21],[94.17525773 50.82474227] ; [31.82474227 17.17525773],0
v2,1,0.185894,1.749859,[64 77] ; [15 29],[60.21081081 80.78918919] ; [18.78918919 25.21081081],0
a6,1,0.284159,1.147091,[69 76] ; [19 30],[65.77319588 79.22680412] ; [22.22680412 26.77319588],0
a4,1,0.302088,1.064956,[59 85] ; [16 33],[55.95854922 88.04145078] ; [19.04145078 29.95854922],0
u1,1,0.317189,1.000501,[  8 137] ; [ 1 48],[  6.72680412 138.27319588] ; [ 2.27319588 46.72680412],0
s1,1,0.389107,0.741731,[  7 137] ; [ 4 45],[  8.20725389 135.79274611] ; [ 2.79274611 46.20725389],0
u4,1,0.418219,0.655313,[  1 144] ; [ 1 48],[  1.49484536 143.50515464] ; [ 0.50515464 48.49484536],0
n1,1,0.434891,0.609726,[16 29] ; [10 12],[17.46268657 27.53731343] ; [ 8.53731343 13.46268657],0
b5,1,0.459111,0.548061,[71 74] ; [21 28],[68.7628866 76.2371134] ; [23.2371134 25.7628866],0
b4,1,0.500903,0.453022,[82 63] ; [25 24],[79.9742268 65.0257732] ; [27.0257732 21.9742268],0
n2,1,0.540598,0.374433,[30 15] ; [17  6],[31.10294118 13.89705882] ; [15.89705882  7.10294118],0
