Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.006014,7.546047,[3 5] ; [ 2 38],[0.83333333 7.16666667] ; [ 4.16666667 35.83333333],0
n6,1,0.008087,7.014048,[7 1] ; [15 26],[3.59183673 4.40816327] ; [18.40816327 22.59183673],0
u1,1,0.014902,5.927978,[2 6] ; [ 1 40],[0.48979592 7.51020408] ; [ 2.51020408 38.48979592],0
s5,1,0.019172,5.485714,[3 5] ; [ 3 37],[1. 7.] ; [ 5. 35.],0
r4,1,0.040238,4.207825,[3 5] ; [ 4 37],[1.14285714 6.85714286] ; [ 5.85714286 35.14285714],0
s6,1,0.041179,4.168631,[4 4] ; [ 7 34],[1.79591837 6.20408163] ; [ 9.20408163 31.79591837],0
b5,1,0.044604,4.033537,[6 2] ; [15 26],[3.42857143 4.57142857] ; [17.57142857 23.42857143],0
d4,1,0.074841,3.173512,[7 1] ; [22 19],[4.73469388 3.26530612] ; [24.26530612 16.73469388],0
v3,1,0.100235,2.701793,[4 4] ; [ 9 32],[2.12244898 5.87755102] ; [10.87755102 30.12244898],0
p4,1,0.120553,2.410123,[3 4] ; [ 7 34],[1.45833333 5.54166667] ; [ 8.54166667 32.45833333],0
d1,1,0.132173,2.2668,[5 3] ; [14 27],[3.10204082 4.89795918] ; [15.89795918 25.10204082],0
p8,1,0.136641,2.215385,[3 5] ; [ 6 34],[1.5 6.5] ; [ 7.5 32.5],0
n4,1,0.149381,2.078557,[7 1] ; [25 16],[5.2244898 2.7755102] ; [26.7755102 14.2244898],0
p2,1,0.155566,2.016807,[4 4] ; [10 30],[2.33333333 5.66666667] ; [11.66666667 28.33333333],0
p12,1,0.188321,1.730702,[1 7] ; [ 1 40],[0.32653061 7.67346939] ; [ 1.67346939 39.32653061],0
d2,1,0.19043,1.714286,[5 3] ; [15 25],[3.33333333 4.66666667] ; [16.66666667 23.33333333],0
p5,1,0.204701,1.608511,[1 7] ; [ 1 38],[0.34042553 7.65957447] ; [ 1.65957447 37.34042553],0
b4,1,0.216095,1.530118,[6 2] ; [21 20],[4.40816327 3.59183673] ; [22.59183673 18.40816327],0
r1,1,0.219697,1.506352,[5 3] ; [16 25],[3.42857143 4.57142857] ; [17.57142857 23.42857143],0
a2,1,0.228917,1.44758,[2 6] ; [ 4 37],[0.97959184 7.02040816] ; [ 5.02040816 35.97959184],0
n2,1,0.280087,1.166667,[3 1] ; [11 13],[2. 2.] ; [12. 12.],0
p3,1,0.282344,1.155774,[3 5] ; [ 8 32],[1.83333333 6.16666667] ; [ 9.16666667 30.83333333],0
p10,1,0.320082,0.988612,[4 4] ; [13 28],[2.7755102 5.2244898] ; [14.2244898 26.7755102],0
v1,1,0.325777,0.96561,[1 7] ; [12 29],[2.12244898 5.87755102] ; [10.87755102 30.12244898],0
p1,1,0.343765,0.896341,[2 6] ; [ 5 36],[1.14285714 6.85714286] ; [ 5.85714286 35.14285714],0
s8,1,0.343765,0.896341,[2 6] ; [ 5 36],[1.14285714 6.85714286] ; [ 5.85714286 35.14285714],0
a4,1,0.454785,0.558699,[4 4] ; [14 25],[3.06382979 4.93617021] ; [14.93617021 24.06382979],0
u3,1,0.45675,0.553846,[1 1] ; [ 4 12],[0.55555556 1.44444444] ; [ 4.44444444 11.55555556],0
s2,1,0.468078,0.52651,[2 6] ; [ 6 35],[1.30612245 6.69387755] ; [ 6.69387755 34.30612245],0
a5,1,0.477664,0.504192,[3 5] ; [21 20],[3.91836735 4.08163265] ; [20.08163265 20.91836735],0
s7,1,0.537261,0.380639,[2 5] ; [ 7 31],[1.4 5.6] ; [ 7.6 30.4],0
a3,1,0.553496,0.351091,[6 2] ; [25 14],[5.27659574 2.72340426] ; [25.72340426 13.27659574],0
d3,1,0.558678,0.341999,[3 5] ; [20 21],[3.75510204 4.24489796] ; [19.24489796 21.75510204],0
s4,1,0.596359,0.280522,[2 6] ; [ 7 34],[1.46938776 6.53061224] ; [ 7.53061224 33.46938776],0
p7,1,0.60922,0.261313,[2 5] ; [ 8 32],[1.4893617 5.5106383] ; [ 8.5106383 31.4893617],0
b1,1,0.613825,0.254642,[6 2] ; [27 14],[5.3877551 2.6122449] ; [27.6122449 13.3877551],0
b2,1,0.618402,0.24812,[2 4] ; [12 15],[2.54545455 3.45454545] ; [11.45454545 15.54545455],0
b3,1,0.618402,0.24812,[2 4] ; [12 15],[2.54545455 3.45454545] ; [11.45454545 15.54545455],0
a1,1,0.639405,0.219521,[1 7] ; [ 8 33],[1.46938776 6.53061224] ; [ 7.53061224 33.46938776],0
a6,1,0.645586,0.21151,[3 5] ; [19 22],[3.59183673 4.40816327] ; [18.40816327 22.59183673],0
r2,1,0.707869,0.140415,[5 2] ; [25 14],[4.56521739 2.43478261] ; [25.43478261 13.56521739],0
s1,1,0.814576,0.055003,[1 7] ; [ 4 37],[0.81632653 7.18367347] ; [ 4.18367347 36.81632653],0
a7,1,0.84957,0.035974,[4 4] ; [19 22],[3.75510204 4.24489796] ; [19.24489796 21.75510204],0
s3,1,0.853533,0.034082,[2 6] ; [11 28],[2.21276596 5.78723404] ; [10.78723404 28.21276596],0
n1,1,0.877059,0.023932,[2 2] ; [11 13],[1.85714286 2.14285714] ; [11.14285714 12.85714286],0
p9,1,0.93152,0.007384,[3 5] ; [14 25],[2.89361702 5.10638298] ; [14.10638298 24.89361702],0
n3,1,0.935989,0.00645,[2 2] ; [11 12],[1.92592593 2.07407407] ; [11.07407407 11.92592593],0
