Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,49.522122,[67 16] ; [ 2 27],[51.13392857 31.86607143] ; [17.86607143 11.13392857],1
v4,1,2e-06,22.830169,[70 11] ; [12 17],[60.38181818 20.61818182] ; [21.61818182  7.38181818],1
r1,1,3.2e-05,17.300208,[66 17] ; [11 18],[57.0625 25.9375] ; [19.9375  9.0625],1
r2,1,7.7e-05,15.64048,[75  8] ; [16 12],[68.04504505 14.95495495] ; [22.95495495  5.04504505],1
p11,1,0.000829,11.174076,[44 39] ; [ 5 24],[36.3125 46.6875] ; [12.6875 16.3125],1
a1,1,0.001,10.827394,[ 2 81] ; [ 6 23],[ 5.92857143 77.07142857] ; [ 2.07142857 26.92857143],0
a7,1,0.003249,8.661861,[52 31] ; [ 9 20],[45.20535714 37.79464286] ; [15.79464286 13.20535714],0
p2,1,0.003638,8.456077,[43 40] ; [ 6 23],[36.3125 46.6875] ; [12.6875 16.3125],0
p7,1,0.003699,8.425949,[36 46] ; [ 4 25],[29.54954955 52.45045045] ; [10.45045045 18.54954955],0
n6,1,0.004178,8.204958,[54 29] ; [10 19],[47.42857143 35.57142857] ; [16.57142857 12.42857143],0
d4,1,0.004488,8.074991,[65 17] ; [15 14],[59.0990991 22.9009009] ; [20.9009009  8.0990991],0
s4,1,0.004715,7.985561,[ 6 76] ; [ 8 21],[10.34234234 71.65765766] ; [ 3.65765766 25.34234234],0
p1,1,0.005016,7.873678,[ 1 81] ; [ 4 25],[ 3.69369369 78.30630631] ; [ 1.30630631 27.69369369],0
v2,1,0.005449,7.724049,[34 46] ; [ 4 25],[27.88990826 52.11009174] ; [10.11009174 18.88990826],0
v1,1,0.013976,6.041132,[32 51] ; [ 4 25],[26.67857143 56.32142857] ; [ 9.32142857 19.67857143],0
s2,1,0.018594,5.539281,[27 55] ; [ 3 26],[22.16216216 59.83783784] ; [ 7.83783784 21.16216216],0
p8,1,0.018599,5.538802,[19 64] ; [ 1 28],[14.82142857 68.17857143] ; [ 5.17857143 23.82142857],0
b5,1,0.028319,4.808539,[51 32] ; [11 18],[45.94642857 37.05357143] ; [16.05357143 12.94642857],0
s8,1,0.029984,4.7102,[17 65] ; [ 1 28],[13.2972973 68.7027027] ; [ 4.7027027 24.2972973],0
u3,1,0.033275,4.531576,[17 11] ; [ 4 11],[13.6744186 14.3255814] ; [7.3255814 7.6744186],0
a6,1,0.034741,4.457848,[53 30] ; [12 17],[48.16964286 34.83035714] ; [16.83035714 12.16964286],0
d3,1,0.041288,4.164141,[44 39] ; [ 9 20],[39.27678571 43.72321429] ; [13.72321429 15.27678571],0
p3,1,0.054449,3.698889,[19 63] ; [ 2 27],[15.51351351 66.48648649] ; [ 5.48648649 23.51351351],0
s3,1,0.062627,3.466412,[34 49] ; [ 6 22],[29.90990991 53.09009009] ; [10.09009009 17.90990991],0
p6,1,0.069417,3.296743,[14 67] ; [ 1 27],[11.14678899 69.85321101] ; [ 3.85321101 24.14678899],0
n5,1,0.086818,2.932411,[42 41] ; [20  9],[45.94642857 37.05357143] ; [16.05357143 12.94642857],0
s6,1,0.092864,2.824012,[31 51] ; [ 6 23],[27.33333333 54.66666667] ; [ 9.66666667 19.33333333],0
a3,1,0.12489,2.354898,[55 28] ; [14 14],[51.59459459 31.40540541] ; [17.40540541 10.59459459],0
b3,1,0.13859,2.193549,[11 31] ; [ 9 11],[13.5483871 28.4516129] ; [ 6.4516129 13.5483871],0
b2,1,0.13859,2.193549,[11 31] ; [ 9 11],[13.5483871 28.4516129] ; [ 6.4516129 13.5483871],0
n3,1,0.148111,2.091601,[17 11] ; [ 7 11],[14.60869565 13.39130435] ; [9.39130435 8.60869565],0
u2,1,0.151959,2.052479,[17 10] ; [6 9],[14.78571429 12.21428571] ; [8.21428571 6.78571429],0
a5,1,0.156862,2.004224,[47 36] ; [12 17],[43.72321429 39.27678571] ; [15.27678571 13.72321429],0
s7,1,0.172005,1.865378,[21 54] ; [ 4 23],[18.38235294 56.61764706] ; [ 6.61764706 20.38235294],0
p10,1,0.200119,1.641505,[21 62] ; [ 4 25],[18.52678571 64.47321429] ; [ 6.47321429 22.52678571],0
d1,1,0.201865,1.628829,[37 46] ; [ 9 20],[34.08928571 48.91071429] ; [11.91071429 17.08928571],0
n2,1,0.221347,1.495617,[18 12] ; [ 8 11],[15.91836735 14.08163265] ; [10.08163265  8.91836735],0
d5,1,0.234133,1.415575,[56 27] ; [16 13],[53.35714286 29.64285714] ; [18.64285714 10.35714286],0
v3,1,0.259241,1.272807,[22 57] ; [ 5 24],[19.75 59.25] ; [ 7.25 21.75],0
a2,1,0.2699,1.217257,[16 67] ; [ 3 26],[14.08035714 68.91964286] ; [ 4.91964286 24.08035714],0
a8,1,0.276326,1.185072,[ 8 70] ; [ 1 27],[ 6.62264151 71.37735849] ; [ 2.37735849 25.62264151],0
p12,1,0.438022,0.601459,[ 1 81] ; [ 1 28],[ 1.47747748 80.52252252] ; [ 0.52252252 28.47747748],0
b1,1,0.6016,0.27259,[44 39] ; [17 12],[45.20535714 37.79464286] ; [15.79464286 13.20535714],0
a4,1,0.604928,0.267627,[31 52] ; [12 16],[32.15315315 50.84684685] ; [10.84684685 17.15315315],0
s1,1,0.607663,0.263593,[ 6 76] ; [ 3 26],[ 6.64864865 75.35135135] ; [ 2.35135135 26.64864865],0
b4,1,0.616184,0.251267,[53 30] ; [17 12],[51.875 31.125] ; [18.125 10.875],0
d2,1,0.782606,0.076134,[39 44] ; [14 14],[39.63063063 43.36936937] ; [13.36936937 14.63063063],0
s5,1,0.893467,0.017934,[12 69] ; [ 4 25],[11.78181818 69.21818182] ; [ 4.21818182 24.78181818],0
n1,1,0.939254,0.005808,[11 18] ; [ 7 12],[10.875 18.125] ; [ 7.125 11.875],0
n4,1,0.96453,0.001978,[54 29] ; [19 10],[54.09821429 28.90178571] ; [18.90178571 10.09821429],0
