Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0003,13.072523,[64 39] ; [239  60],[77.63432836 25.36567164] ; [225.36567164  73.63432836],1
s5,1,0.000586,11.820839,[56 40] ; [111 179],[41.53367876 54.46632124] ; [125.46632124 164.53367876],1
a8,1,0.001136,10.591621,[ 5 90] ; [ 54 225],[14.98663102 80.01336898] ; [ 44.01336898 234.98663102],0
v3,1,0.001816,9.726763,[28 74] ; [129 157],[41.27319588 60.72680412] ; [115.72680412 170.27319588],0
v2,1,0.001873,9.670491,[46 53] ; [185 103],[59.09302326 39.90697674] ; [171.90697674 116.09302326],0
n5,1,0.008536,6.917387,[67 36] ; [232  65],[76.9925 26.0075] ; [222.0075  74.9925],0
b3,1,0.010813,6.495802,[11 41] ; [ 77 114],[18.83127572 33.16872428] ; [ 69.16872428 121.83127572],0
b2,1,0.010813,6.495802,[11 41] ; [ 77 114],[18.83127572 33.16872428] ; [ 69.16872428 121.83127572],0
v1,1,0.029418,4.742955,[46 56] ; [167 123],[55.42346939 46.57653061] ; [157.57653061 132.42346939],0
r1,1,0.033071,4.542104,[75 28] ; [246  52],[82.45137157 20.54862843] ; [238.54862843  59.45137157],0
p12,1,0.044268,4.046317,[ 3 99] ; [ 27 273],[ 7.6119403 94.3880597] ; [ 22.3880597 277.6119403],0
a5,1,0.0728,3.218741,[71 32] ; [234  67],[77.75990099 25.24009901] ; [227.24009901  73.75990099],0
n1,1,0.077949,3.107147,[ 8 24] ; [27 35],[11.91489362 20.08510638] ; [23.08510638 38.91489362],0
d4,1,0.094707,2.792491,[83 20] ; [261  38],[88.13930348 14.86069652] ; [255.86069652  43.13930348],0
s7,1,0.103531,2.650289,[72 25] ; [188 100],[65.50649351 31.49350649] ; [194.49350649  93.50649351],0
s6,1,0.111533,2.532358,[90 10] ; [247  49],[85.1010101 14.8989899] ; [251.8989899  44.1010101],0
r3,1,0.120666,2.408655,[94  7] ; [290  10],[96.71820449  4.28179551] ; [287.28179551  12.71820449],0
a1,1,0.125137,2.351816,[  2 101] ; [ 17 284],[ 4.84405941 98.15594059] ; [ 14.15594059 286.84405941],0
a3,1,0.164048,1.936508,[70 33] ; [225  75],[75.39702233 27.60297767] ; [219.60297767  80.39702233],0
p11,1,0.189344,1.722713,[72 31] ; [230  71],[76.9950495 26.0049505] ; [225.0049505  75.9950495],0
s3,1,0.195006,1.679388,[93 10] ; [254  44],[89.12967581 13.87032419] ; [257.87032419  40.12967581],0
p6,1,0.212,1.557712,[44 57] ; [109 189],[38.72932331 62.27067669] ; [114.27067669 183.72932331],0
s8,1,0.237231,1.396975,[56 47] ; [183 117],[61.08436725 41.91563275] ; [177.91563275 122.08436725],0
a4,1,0.245989,1.345941,[53 50] ; [135 166],[47.93069307 55.06930693] ; [140.06930693 160.93069307],0
p2,1,0.24802,1.334422,[81 22] ; [251  49],[84.85359801 18.14640199] ; [247.14640199  52.85359801],0
r4,1,0.260926,1.263837,[89 14] ; [272  29],[92.03712871 10.96287129] ; [268.96287129  32.03712871],0
n2,1,0.313586,1.01551,[23  9] ; [51 12],[24.92631579  7.07368421] ; [49.07368421 13.92631579],0
d3,1,0.355002,0.855498,[75 27] ; [206  94],[71.29850746 30.70149254] ; [209.70149254  90.29850746],0
d2,1,0.356037,0.851824,[49 54] ; [158 141],[53.03731343 49.96268657] ; [153.96268657 145.03731343],0
p4,1,0.369221,0.806285,[58 45] ; [184 116],[61.85111663 41.14888337] ; [180.14888337 119.85111663],0
n6,1,0.385326,0.753642,[82 20] ; [249  47],[84.82914573 17.17085427] ; [246.17085427  49.82914573],0
u2,1,0.398231,0.71366,[17 16] ; [44 29],[18.99056604 14.00943396] ; [42.00943396 30.99056604],0
p10,1,0.419536,0.651613,[82 19] ; [253  46],[84.5875 16.4125] ; [250.4125  48.5875],0
d1,1,0.481271,0.495981,[61 42] ; [190 111],[63.99257426 39.00742574] ; [187.00742574 113.99257426],0
s1,1,0.542623,0.370701,[ 6 96] ; [ 13 283],[ 4.86934673 97.13065327] ; [ 14.13065327 281.86934673],0
a2,1,0.555349,0.347822,[25 78] ; [ 82 219],[27.27970297 75.72029703] ; [ 79.72029703 221.27970297],0
b5,1,0.555665,0.347266,[67 36] ; [186 115],[64.50247525 38.49752475] ; [188.49752475 112.50247525],0
u3,1,0.625151,0.238694,[23 10] ; [48 26],[21.89719626 11.10280374] ; [49.10280374 24.89719626],0
p7,1,0.65773,0.196293,[61 37] ; [189 103],[62.82051282 35.17948718] ; [187.17948718 104.82051282],0
u1,1,0.66528,0.187173,[24 79] ; [ 64 237],[22.43564356 80.56435644] ; [ 65.56435644 235.43564356],0
r2,1,0.710116,0.138161,[97  5] ; [285  12],[97.65413534  4.34586466] ; [284.34586466  12.65413534],0
b1,1,0.717147,0.131242,[40 63] ; [123 178],[41.55693069 61.44306931] ; [121.44306931 179.55693069],0
p8,1,0.726304,0.122533,[49 51] ; [140 158],[47.48743719 52.51256281] ; [141.51256281 156.48743719],0
v4,1,0.730732,0.11844,[99  4] ; [284  14],[98.3765586  4.6234414] ; [284.6234414  13.3765586],0
a7,1,0.734841,0.114713,[72 30] ; [217  83],[73.32835821 28.67164179] ; [215.67164179  84.32835821],0
n3,1,0.745333,0.105495,[24  8] ; [46 18],[23.33333333  8.66666667] ; [46.66666667 17.33333333],0
p3,1,0.757783,0.095107,[49 54] ; [148 152],[50.34987593 52.65012407] ; [146.65012407 153.34987593],0
p1,1,0.784463,0.074806,[ 7 96] ; [ 18 280],[ 6.42144638 96.57855362] ; [ 18.57855362 279.42144638],0
p9,1,0.839108,0.041223,[87 13] ; [256  41],[86.39798489 13.60201511] ; [256.60201511  40.39798489],0
a6,1,0.882663,0.021784,[68 35] ; [195 104],[67.38557214 35.61442786] ; [195.61442786 103.38557214],0
b4,1,0.984005,0.000402,[60 43] ; [175 126],[59.91336634 43.08663366] ; [175.08663366 125.91336634],0
d5,1,0.985656,0.000323,[84 18] ; [246  53],[83.94014963 18.05985037] ; [246.05985037  52.94014963],0
