Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.014768,5.943935,[4 2] ; [ 32 108],[1.47945205 4.52054795] ; [ 34.52054795 105.47945205],0
a6,1,0.034454,4.47205,[1 5] ; [83 55],[3.5 2.5] ; [80.5 57.5],0
v2,1,0.091354,2.850359,[1 5] ; [68 63],[3.02189781 2.97810219] ; [65.97810219 65.02189781],0
p11,1,0.104812,2.630754,[2 4] ; [92 48],[3.8630137 2.1369863] ; [90.1369863 49.8630137],0
d4,1,0.163968,1.937248,[3 3] ; [104  34],[4.45833333 1.54166667] ; [102.54166667  35.45833333],0
s8,1,0.216214,1.529325,[1 5] ; [58 80],[2.45833333 3.54166667] ; [56.54166667 81.45833333],0
a4,1,0.281712,1.158813,[1 4] ; [62 78],[2.17241379 2.82758621] ; [60.82758621 79.17241379],0
d5,1,0.311453,1.024506,[3 3] ; [96 42],[4.125 1.875] ; [94.875 43.125],0
s7,1,0.326923,0.961047,[1 4] ; [55 76],[2.05882353 2.94117647] ; [53.94117647 77.05882353],0
p1,1,0.33094,0.945217,[1 5] ; [  9 131],[0.4109589 5.5890411] ; [  9.5890411 130.4109589],0
p3,1,0.332262,0.94006,[1 5] ; [50 89],[2.11034483 3.88965517] ; [48.88965517 90.11034483],0
p4,1,0.336906,0.922169,[1 5] ; [49 88],[2.0979021 3.9020979] ; [47.9020979 89.0979021],0
s1,1,0.338588,0.915769,[1 5] ; [  9 129],[0.41666667 5.58333333] ; [  9.58333333 128.41666667],0
a3,1,0.384125,0.75746,[4 1] ; [85 55],[3.06896552 1.93103448] ; [85.93103448 54.06896552],0
p5,1,0.403616,0.697528,[1 5] ; [ 10 126],[0.46478873 5.53521127] ; [ 10.53521127 125.46478873],0
a5,1,0.452443,0.564525,[3 3] ; [91 49],[3.8630137 2.1369863] ; [90.1369863 49.8630137],0
s2,1,0.465124,0.533535,[2 4] ; [67 71],[2.875 3.125] ; [66.125 71.875],0
b5,1,0.500123,0.454676,[3 3] ; [89 51],[3.78082192 2.21917808] ; [88.21917808 51.78082192],0
p10,1,0.50264,0.449357,[3 3] ; [87 50],[3.77622378 2.22377622] ; [86.22377622 50.77622378],0
p6,1,0.559414,0.340719,[2 4] ; [ 32 107],[1.40689655 4.59310345] ; [ 32.59310345 106.40689655],0
v1,1,0.683407,0.166316,[3 3] ; [57 80],[2.51748252 3.48251748] ; [57.48251748 79.51748252],0
u3,1,0.694534,0.154221,[1 1] ; [35 20],[1.26315789 0.73684211] ; [34.73684211 20.26315789],0
n6,1,0.7445,0.106211,[5 1] ; [108  31],[4.67586207 1.32413793] ; [108.32413793  30.67586207],0
d3,1,0.779668,0.078261,[3 3] ; [77 61],[3.33333333 2.66666667] ; [76.66666667 61.33333333],0
s4,1,0.797397,0.065904,[1 5] ; [ 29 109],[1.25 4.75] ; [ 28.75 109.25],0
v3,1,0.836594,0.04254,[2 4] ; [48 80],[2.23880597 3.76119403] ; [47.76119403 80.23880597],0
r1,1,0.841166,0.040161,[5 1] ; [112  28],[4.80821918 1.19178082] ; [112.19178082  27.80821918],0
a7,1,0.849876,0.035825,[4 2] ; [88 52],[3.78082192 2.21917808] ; [88.21917808 51.78082192],0
p7,1,0.864429,0.029152,[2 4] ; [50 86],[2.1971831 3.8028169] ; [49.8028169 86.1971831],0
n5,1,0.867215,0.027955,[4 2] ; [88 51],[3.80689655 2.19310345] ; [88.19310345 50.80689655],0
b1,1,0.890817,0.018843,[3 3] ; [66 74],[2.83561644 3.16438356] ; [66.16438356 73.83561644],0
s5,1,0.894263,0.017666,[2 4] ; [40 90],[1.85294118 4.14705882] ; [40.14705882 89.85294118],0
s6,1,0.903072,0.014831,[4 2] ; [88 49],[3.86013986 2.13986014] ; [88.13986014 48.86013986],0
n4,1,0.933173,0.007031,[4 2] ; [91 49],[3.90410959 2.09589041] ; [91.09589041 48.90410959],0
p9,1,0.980185,0.000617,[4 2] ; [92 45],[4.02797203 1.97202797] ; [91.97202797 45.02797203],0
d1,1,1.0,0.0,[3 3] ; [70 70],[3. 3.] ; [70. 70.],0
