Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,32.290664,[70 19] ; [27 50],[52.0060241 36.9939759] ; [44.9939759 32.0060241],1
p3,1,0.006094,7.52227,[33 56] ; [14 64],[25.04790419 63.95209581] ; [21.95209581 56.04790419],0
v3,1,0.01936,5.468743,[23 63] ; [ 9 66],[17.0931677 68.9068323] ; [14.9068323 60.0931677],0
p4,1,0.023163,5.15625,[39 49] ; [21 56],[32. 56.] ; [28. 49.],0
n6,1,0.023704,5.116187,[71 18] ; [50 28],[64.48502994 24.51497006] ; [56.51497006 21.48502994],0
a4,1,0.032802,4.556086,[17 72] ; [ 6 72],[12.25748503 76.74251497] ; [10.74251497 67.25748503],0
s3,1,0.038017,4.30428,[47 39] ; [30 48],[40.37804878 45.62195122] ; [36.62195122 41.37804878],0
a8,1,0.038956,4.26279,[13 70] ; [ 4 70],[ 8.98726115 74.01273885] ; [ 8.01273885 65.98726115],0
p1,1,0.047854,3.915098,[11 77] ; [ 3 74],[ 7.46666667 80.53333333] ; [ 6.53333333 70.46666667],0
s6,1,0.053929,3.71488,[47 41] ; [30 48],[40.81927711 47.18072289] ; [36.18072289 41.81927711],0
s4,1,0.089302,2.886911,[14 73] ; [21 57],[18.45454545 68.54545455] ; [16.54545455 61.45454545],0
s7,1,0.107907,2.584617,[30 55] ; [18 58],[25.34161491 59.65838509] ; [22.65838509 53.34161491],0
a7,1,0.111944,2.526565,[50 38] ; [53 24],[54.93333333 33.06666667] ; [48.06666667 28.93333333],0
n1,1,0.127216,2.326154,[10 16] ; [ 6 24],[ 7.42857143 18.57142857] ; [ 8.57142857 21.42857143],0
u3,1,0.128578,2.309594,[19 30] ; [26 22],[22.73195876 26.26804124] ; [22.26804124 25.73195876],0
s2,1,0.140233,2.175403,[38 50] ; [25 53],[33.39759036 54.60240964] ; [29.60240964 48.39759036],0
b5,1,0.174267,1.845846,[49 40] ; [51 27],[53.29341317 35.70658683] ; [46.70658683 31.29341317],0
p11,1,0.202734,1.622571,[62 27] ; [47 31],[58.08982036 30.91017964] ; [50.91017964 27.08982036],0
p7,1,0.214929,1.537912,[46 42] ; [31 42],[42.08695652 45.91304348] ; [34.91304348 38.08695652],0
a1,1,0.224257,1.476919,[ 4 85] ; [ 1 77],[ 2.66467066 86.33532934] ; [ 2.33532934 75.66467066],0
p6,1,0.237232,1.396968,[26 61] ; [17 61],[22.67272727 64.32727273] ; [20.32727273 57.67272727],0
p8,1,0.250367,1.321253,[39 50] ; [27 50],[35.38554217 53.61445783] ; [30.61445783 46.38554217],0
b4,1,0.252648,1.308599,[59 30] ; [45 33],[55.4251497 33.5748503] ; [48.5748503 29.4251497],0
d1,1,0.256123,1.289591,[30 59] ; [20 58],[26.64670659 62.35329341] ; [23.35329341 54.64670659],0
p10,1,0.259578,1.271005,[54 34] ; [40 36],[50.43902439 37.56097561] ; [43.56097561 32.43902439],0
r1,1,0.2988,1.079544,[55 34] ; [42 36],[51.69461078 37.30538922] ; [45.30538922 32.69461078],0
a3,1,0.309325,1.033557,[40 49] ; [29 49],[36.77245509 52.22754491] ; [32.22754491 45.77245509],0
r3,1,0.326856,0.961315,[71 16] ; [68 10],[73.29090909 13.70909091] ; [65.70909091 12.29090909],0
r2,1,0.396853,0.717842,[70 18] ; [66 12],[72.09638554 15.90361446] ; [63.90361446 14.09638554],0
b1,1,0.396984,0.717443,[40 49] ; [30 48],[37.30538922 51.69461078] ; [32.69461078 45.30538922],0
p9,1,0.397194,0.716806,[56 31] ; [44 32],[53.37423313 33.62576687] ; [46.62576687 29.37423313],0
d2,1,0.414053,0.667133,[24 64] ; [17 61],[21.73493976 66.26506024] ; [19.26506024 58.73493976],0
d5,1,0.436646,0.60508,[55 34] ; [43 34],[52.54216867 36.45783133] ; [45.45783133 31.54216867],0
u1,1,0.503686,0.447161,[ 4 85] ; [ 2 76],[ 3.19760479 85.80239521] ; [ 2.80239521 75.19760479],0
v4,1,0.509252,0.435604,[74 15] ; [66 10],[75.51515152 13.48484848] ; [64.48484848 11.51515152],0
v2,1,0.528787,0.396722,[25 56] ; [20 56],[23.21656051 57.78343949] ; [21.78343949 54.21656051],0
b3,1,0.560743,0.338419,[12 39] ; [ 7 31],[10.88764045 40.11235955] ; [ 8.11235955 29.88764045],0
b2,1,0.560743,0.338419,[12 39] ; [ 7 31],[10.88764045 40.11235955] ; [ 8.11235955 29.88764045],0
n2,1,0.577084,0.310973,[18  8] ; [18 11],[17.01818182  8.98181818] ; [18.98181818 10.01818182],0
r4,1,0.587968,0.293529,[65 24] ; [54 24],[63.41916168 25.58083832] ; [55.58083832 22.41916168],0
d4,1,0.607313,0.264106,[56 32] ; [46 31],[54.4 33.6] ; [47.6 29.4],0
d3,1,0.664344,0.188289,[45 44] ; [41 35],[46.38787879 42.61212121] ; [39.61212121 36.38787879],0
n3,1,0.666417,0.185822,[15 11] ; [19 11],[15.78571429 10.21428571] ; [18.21428571 11.78571429],0
s5,1,0.688927,0.16025,[18 68] ; [14 62],[16.98765432 69.01234568] ; [15.01234568 60.98765432],0
s8,1,0.825496,0.048612,[23 66] ; [19 59],[22.38323353 66.61676647] ; [19.61676647 58.38323353],0
a6,1,0.843774,0.038836,[42 47] ; [38 40],[42.63473054 46.36526946] ; [37.36526946 40.63473054],0
s1,1,0.87508,0.024715,[ 5 83] ; [ 4 74],[ 4.77108434 83.22891566] ; [ 4.22891566 73.77108434],0
p2,1,0.90778,0.013419,[62 27] ; [53 24],[61.65662651 27.34337349] ; [53.34337349 23.65662651],0
u2,1,0.91659,0.010968,[24 25] ; [23 25],[23.74226804 25.25773196] ; [23.25773196 24.74226804],0
