Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,70.29984,[44 78] ; [228  61],[80.73965937 41.26034063] ; [191.26034063  97.73965937],1
n6,1,0.469246,0.523751,[105  16] ; [258  31],[107.12926829  13.87073171] ; [255.87073171  33.12926829],0
a8,1,0.496987,0.461364,[ 18 100] ; [ 46 208],[20.30107527 97.69892473] ; [ 43.69892473 210.30107527],0
p1,1,0.50078,0.453282,[ 11 110] ; [ 33 258],[ 12.9223301 108.0776699] ; [ 31.0776699 259.9223301],0
s3,1,0.523127,0.407723,[95 27] ; [215  72],[92.46943765 29.53056235] ; [217.53056235  69.46943765],0
p3,1,0.59893,0.276612,[72 50] ; [163 127],[69.58737864 52.41262136] ; [165.41262136 124.58737864],0
p9,1,0.625061,0.238818,[106  15] ; [258  31],[107.42439024  13.57560976] ; [256.57560976  32.42439024],0
u2,1,0.642204,0.215872,[13  6] ; [35 21],[12.16  6.84] ; [35.84 20.16],0
v3,1,0.662916,0.19,[57 62] ; [127 152],[55.01507538 63.98492462] ; [128.98492462 150.01507538],0
a1,1,0.668738,0.183081,[  8 114] ; [ 16 276],[  7.07246377 114.92753623] ; [ 16.92753623 275.07246377],0
d2,1,0.711645,0.136639,[67 55] ; [165 125],[68.69902913 53.30097087] ; [163.30097087 126.69902913],0
s5,1,0.714112,0.134204,[55 62] ; [126 154],[53.34256927 63.65743073] ; [127.65743073 152.34256927],0
s2,1,0.787771,0.072472,[89 33] ; [216  75],[90.0968523 31.9031477] ; [214.9031477  76.0968523],0
p7,1,0.811807,0.056689,[83 37] ; [197  83],[84. 36.] ; [196.  84.],0
a5,1,0.861404,0.030481,[96 26] ; [232  60],[96.65700483 25.34299517] ; [231.34299517  60.65700483],0
u4,1,0.873348,0.025411,[  5 117] ; [ 11 281],[  4.71497585 117.28502415] ; [ 11.28502415 280.71497585],0
v1,1,0.887358,0.020064,[68 50] ; [167 119],[68.63861386 49.36138614] ; [166.36138614 119.63861386],0
n3,1,0.895243,0.017338,[24  9] ; [40 16],[23.73033708  9.26966292] ; [40.26966292 15.73033708],0
n2,1,0.913435,0.011817,[27  7] ; [45 11],[27.2  6.8] ; [44.8 11.2],0
p5,1,0.914357,0.011566,[ 19 101] ; [ 47 242],[ 19.36430318 100.63569682] ; [ 46.63569682 242.36430318],0
r3,1,0.93559,0.006531,[118   4] ; [281  10],[117.86440678   4.13559322] ; [281.13559322   9.86440678],0
p6,1,0.979556,0.000657,[56 64] ; [134 154],[55.88235294 64.11764706] ; [134.11764706 153.88235294],0
d5,1,0.995477,3.2e-05,[101  20] ; [242  48],[100.98053528  20.01946472] ; [242.01946472  47.98053528],0
s6,1,0.998834,2e-06,[100  19] ; [242  46],[99.995086 19.004914] ; [242.004914  45.995086],0
