Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b4,1,0.004802,7.952715,[2 9] ; [51 30],[6.33695652 4.66304348] ; [46.66304348 34.33695652],0
d3,1,0.008958,6.831255,[9 2] ; [32 48],[4.95604396 6.04395604] ; [36.04395604 43.95604396],0
s8,1,0.037436,4.33048,[3 8] ; [ 6 75],[1.07608696 9.92391304] ; [ 7.92391304 73.07608696],0
s2,1,0.039707,4.230372,[4 7] ; [10 70],[1.69230769 9.30769231] ; [12.30769231 67.69230769],0
p6,1,0.047387,3.931605,[4 7] ; [10 67],[1.75 9.25] ; [12.25 64.75],0
s7,1,0.127285,2.325307,[4 6] ; [14 60],[2.14285714 7.85714286] ; [15.85714286 58.14285714],0
p8,1,0.162388,1.951846,[5 6] ; [20 59],[3.05555556 7.94444444] ; [21.94444444 57.05555556],0
p3,1,0.185813,1.75051,[4 7] ; [15 64],[2.32222222 8.67777778] ; [16.67777778 62.32222222],0
a6,1,0.192151,1.701049,[3 8] ; [39 42],[5.02173913 5.97826087] ; [36.97826087 44.02173913],0
p4,1,0.195723,1.674006,[5 6] ; [21 58],[3.17777778 7.82222222] ; [22.82222222 56.17777778],0
r3,1,0.208194,1.58394,[3 8] ; [37 41],[4.94382022 6.05617978] ; [35.05617978 42.94382022],0
p2,1,0.211765,1.559317,[7 4] ; [34 44],[5.06741573 5.93258427] ; [35.93258427 42.06741573],0
b5,1,0.23128,1.432972,[7 4] ; [36 45],[5.14130435 5.85869565] ; [37.85869565 43.14130435],0
p10,1,0.258763,1.275362,[7 4] ; [35 42],[5.25 5.75] ; [36.75 40.25],0
n2,1,0.267772,1.228127,[2 4] ; [23 17],[3.26086957 2.73913043] ; [21.73913043 18.26086957],0
s1,1,0.325857,0.965292,[2 9] ; [ 7 73],[1.08791209 9.91208791] ; [ 7.91208791 72.08791209],0
p7,1,0.387981,0.74526,[4 6] ; [21 57],[2.84090909 7.15909091] ; [22.15909091 55.84090909],0
d4,1,0.415919,0.661818,[8 3] ; [48 32],[6.76923077 4.23076923] ; [49.23076923 30.76923077],0
a4,1,0.445892,0.581074,[5 6] ; [27 53],[3.86813187 7.13186813] ; [28.13186813 51.86813187],0
n4,1,0.450433,0.569561,[5 6] ; [46 34],[6.16483516 4.83516484] ; [44.83516484 35.16483516],0
v1,1,0.453134,0.5628,[4 7] ; [20 58],[2.96629213 8.03370787] ; [21.03370787 56.96629213],0
r1,1,0.461584,0.542052,[2 9] ; [23 57],[3.02197802 7.97802198] ; [21.97802198 58.02197802],0
n1,1,0.477812,0.503854,[3 3] ; [14 26],[2.2173913 3.7826087] ; [14.7826087 25.2173913],0
u3,1,0.478105,0.503182,[2 3] ; [ 9 27],[1.34146341 3.65853659] ; [ 9.65853659 26.34146341],0
b2,1,0.482444,0.493334,[2 5] ; [20 27],[2.85185185 4.14814815] ; [19.14814815 27.85185185],0
b3,1,0.482444,0.493334,[2 5] ; [20 27],[2.85185185 4.14814815] ; [19.14814815 27.85185185],0
n6,1,0.490381,0.475691,[7 4] ; [41 37],[5.93258427 5.06741573] ; [42.06741573 35.93258427],0
d1,1,0.589496,0.291132,[5 6] ; [30 51],[4.18478261 6.81521739] ; [30.81521739 50.18478261],0
d5,1,0.611952,0.257343,[7 4] ; [45 36],[6.2173913 4.7826087] ; [45.7826087 35.2173913],0
a7,1,0.631493,0.230041,[6 5] ; [37 42],[5.25555556 5.74444444] ; [37.74444444 41.25555556],0
a2,1,0.67826,0.172091,[ 1 10] ; [11 70],[1.43478261 9.56521739] ; [10.56521739 70.43478261],0
a5,1,0.690433,0.158617,[6 5] ; [39 42],[5.38043478 5.61956522] ; [39.61956522 41.38043478],0
d2,1,0.754665,0.097652,[5 6] ; [32 47],[4.52222222 6.47777778] ; [32.47777778 46.52222222],0
p11,1,0.765756,0.088763,[5 6] ; [33 48],[4.54347826 6.45652174] ; [33.45652174 47.54347826],0
p9,1,0.778078,0.079425,[6 5] ; [38 38],[5.56321839 5.43678161] ; [38.43678161 37.56321839],0
s3,1,0.833885,0.043983,[3 8] ; [19 59],[2.71910112 8.28089888] ; [19.28089888 58.71910112],0
u2,1,0.865664,0.028618,[2 3] ; [13 23],[1.82926829 3.17073171] ; [13.17073171 22.82926829],0
n5,1,0.878765,0.023267,[7 4] ; [49 31],[6.76923077 4.23076923] ; [49.23076923 30.76923077],0
a3,1,0.879554,0.022963,[6 5] ; [45 34],[6.23333333 4.76666667] ; [44.76666667 34.23333333],0
r2,1,0.902288,0.015073,[5 4] ; [45 33],[5.17241379 3.82758621] ; [44.82758621 33.17241379],0
v2,1,0.907867,0.013393,[3 8] ; [20 58],[2.84269663 8.15730337] ; [20.15730337 57.84269663],0
v4,1,0.942633,0.005178,[6 5] ; [44 35],[6.11111111 4.88888889] ; [43.88888889 35.11111111],0
v3,1,0.949012,0.004089,[2 9] ; [15 64],[2.07777778 8.92222222] ; [14.92222222 64.07777778],0
b1,1,0.949572,0.004,[6 5] ; [45 36],[6.09782609 4.90217391] ; [44.90217391 36.09782609],0
n3,1,0.953362,0.00342,[3 3] ; [19 20],[2.93333333 3.06666667] ; [19.06666667 19.93333333],0
u1,1,0.960455,0.002458,[ 1 10] ; [ 7 74],[ 0.95652174 10.04347826] ; [ 7.04347826 73.95652174],0
