Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,37.093718,[260  82] ; [27 42],[238.81751825 103.18248175] ; [48.18248175 20.81751825],1
s5,1,0.0,33.295033,[181 161] ; [10 58],[159.32195122 182.67804878] ; [31.67804878 36.32195122],1
s8,1,2.2e-05,17.995832,[239 115] ; [28 41],[223.44680851 130.55319149] ; [43.55319149 25.44680851],1
d1,1,0.000338,12.847166,[236 120] ; [30 39],[222.81411765 133.18588235] ; [43.18588235 25.81411765],1
p9,1,0.002047,9.506498,[317  35] ; [53 16],[309.35866983  42.64133017] ; [60.64133017  8.35866983],0
p4,1,0.005952,7.564876,[236 118] ; [34 35],[225.95744681 128.04255319] ; [44.04255319 24.95744681],0
p10,1,0.009669,6.694961,[303  50] ; [49 18],[295.84761905  57.15238095] ; [56.15238095 10.84761905],0
a5,1,0.009979,6.638657,[270  86] ; [42 27],[261.34588235  94.65411765] ; [50.65411765 18.34588235],0
d2,1,0.010445,6.557392,[193 161] ; [26 43],[183.27659574 170.72340426] ; [35.72340426 33.27659574],0
s4,1,0.019868,5.42342,[ 92 260] ; [ 9 60],[ 84.44655582 267.55344418] ; [16.55344418 52.44655582],0
u1,1,0.020198,5.394679,[ 80 276] ; [ 7 62],[ 72.87529412 283.12470588] ; [14.12470588 54.87529412],0
d4,1,0.024092,5.087968,[308  45] ; [53 16],[301.97393365  51.02606635] ; [59.02606635  9.97393365],0
p6,1,0.025169,5.012199,[151 200] ; [19 48],[142.75119617 208.24880383] ; [27.24880383 39.75119617],0
v4,1,0.045695,3.992792,[345   9] ; [64  5],[342.28368794  11.71631206] ; [66.71631206  2.28368794],0
a2,1,0.048268,3.900645,[103 253] ; [12 57],[ 96.32941176 259.67058824] ; [18.67058824 50.32941176],0
p12,1,0.051403,3.795093,[ 44 311] ; [ 3 66],[ 39.35141509 315.64858491] ; [ 7.64858491 61.35141509],0
a4,1,0.073165,3.210549,[173 183] ; [25 43],[166.24528302 189.75471698] ; [31.75471698 36.24528302],0
a3,1,0.090581,2.864016,[271  84] ; [46 23],[265.41273585  89.58726415] ; [51.58726415 17.41273585],0
r1,1,0.111591,2.531545,[303  51] ; [53 15],[298.63507109  55.36492891] ; [57.36492891 10.63507109],0
