Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,260.500445,[290  70] ; [ 40 223],[190.69020867 169.30979133] ; [139.30979133 123.69020867],1
s6,1,0.0,104.043807,[302  49] ; [124 136],[244.72340426 106.27659574] ; [181.27659574  78.72340426],1
s7,1,0.0,91.757724,[248 101] ; [ 78 170],[190.57621441 158.42378559] ; [135.42378559 112.57621441],1
s8,1,0.0,68.465567,[227 132] ; [ 78 185],[176.03697749 182.96302251] ; [128.96302251 134.03697749],1
s5,1,2e-06,22.247339,[148 194] ; [ 64 195],[120.63893511 221.36106489] ; [ 91.36106489 167.63893511],1
s4,1,0.000396,12.550821,[ 68 288] ; [ 23 237],[ 52.59090909 303.40909091] ; [ 38.40909091 221.59090909],1
a3,1,0.002488,9.14906,[280  79] ; [178  87],[263.49679487  95.50320513] ; [194.50320513  70.49679487],0
r4,1,0.005828,7.602875,[340  20] ; [235  31],[330.67092652  29.32907348] ; [244.32907348  21.67092652],0
p2,1,0.006043,7.537301,[316  43] ; [212  53],[303.76923077  55.23076923] ; [224.23076923  40.76923077],0
p12,1,0.012303,6.266624,[ 43 315] ; [ 16 248],[ 33.95819936 324.04180064] ; [ 25.04180064 238.95819936],0
u4,1,0.013952,6.04422,[ 14 346] ; [  2 264],[  9.20127796 350.79872204] ; [  6.79872204 259.20127796],0
r2,1,0.016822,5.71484,[345  11] ; [242  19],[338.6904376  17.3095624] ; [248.3095624  12.6904376],0
p7,1,0.018329,5.564437,[244 108] ; [157 104],[230.26427406 121.73572594] ; [170.73572594  90.26427406],0
s1,1,0.01917,5.485921,[ 18 339] ; [  4 259],[ 12.66774194 344.33225806] ; [  9.33225806 253.66774194],0
p6,1,0.021186,5.311465,[162 194] ; [ 95 167],[148.04530744 207.95469256] ; [108.95469256 153.04530744],0
r1,1,0.025398,4.996572,[303  56] ; [205  60],[292.26282051  66.73717949] ; [215.73717949  49.26282051],0
p9,1,0.040046,4.215934,[319  40] ; [217  44],[310.36129032  48.63870968] ; [225.63870968  35.36129032],0
p4,1,0.043488,4.076336,[243 116] ; [158 106],[231.07383628 127.92616372] ; [169.92616372  94.07383628],0
b1,1,0.061847,3.487148,[151 209] ; [ 92 174],[139.74440895 220.25559105] ; [103.25559105 162.74440895],0
p3,1,0.063946,3.431957,[207 152] ; [133 132],[195.60897436 163.39102564] ; [144.39102564 120.60897436],0
n5,1,0.08159,3.032933,[328  32] ; [229  35],[321.34615385  38.65384615] ; [235.65384615  28.34615385],0
p10,1,0.083133,3.002554,[312  46] ; [216  47],[304.38647343  53.61352657] ; [223.61352657  39.38647343],0
n1,1,0.096889,2.756014,[32 28] ; [20 33],[27.61061947 32.38938053] ; [24.38938053 28.61061947],0
a6,1,0.113724,2.501697,[235 124] ; [190  76],[244.12 114.88] ; [180.88  85.12],0
n2,1,0.120509,2.410695,[48 12] ; [37 18],[44.34782609 15.65217391] ; [40.65217391 14.34782609],0
d2,1,0.124099,2.36481,[199 161] ; [129 134],[189.53451043 170.46548957] ; [138.46548957 124.53451043],0
d1,1,0.126819,2.331014,[234 126] ; [157 109],[224.85623003 135.14376997] ; [166.14376997  99.85623003],0
p5,1,0.127425,2.323599,[ 57 299] ; [ 31 234],[ 50.44766506 305.55233494] ; [ 37.55233494 227.44766506],0
a2,1,0.180912,1.790113,[101 259] ; [ 62 204],[ 93.73801917 266.26198083] ; [ 69.26198083 196.73801917],0
u1,1,0.185287,1.754698,[ 82 278] ; [ 49 217],[ 75.33546326 284.66453674] ; [ 55.66453674 210.33546326],0
d3,1,0.212524,1.554152,[255 105] ; [176  90],[247.85942492 112.14057508] ; [183.14057508  82.85942492],0
r3,1,0.219913,1.50494,[346  13] ; [249  15],[342.86516854  16.13483146] ; [252.13483146  11.86516854],0
a8,1,0.252248,1.310808,[ 59 278] ; [ 32 198],[ 54.08641975 282.91358025] ; [ 36.91358025 193.08641975],0
p8,1,0.295236,1.095588,[204 153] ; [137 122],[197.625 159.375] ; [143.375 115.625],0
b5,1,0.295704,1.093467,[207 153] ; [164 102],[213.35463259 146.64536741] ; [157.64536741 108.35463259],0
p11,1,0.306171,1.047123,[301  59] ; [214  52],[296.16613419  63.83386581] ; [218.83386581  47.16613419],0
u3,1,0.377531,0.778726,[45 35] ; [43 44],[42.15568862 37.84431138] ; [45.84431138 41.15568862],0
v4,1,0.518794,0.41629,[345  15] ; [252  14],[343.32268371  16.67731629] ; [253.67731629  12.32268371],0
v1,1,0.55066,0.356136,[201 148] ; [144 117],[197.3852459 151.6147541] ; [147.6147541 113.3852459],0
v3,1,0.560278,0.339223,[155 195] ; [109 151],[151.47540984 198.52459016] ; [112.52459016 147.47540984],0
p1,1,0.585059,0.298127,[ 37 321] ; [ 24 242],[ 34.99679487 323.00320513] ; [ 26.00320513 239.99679487],0
d4,1,0.602062,0.271898,[301  58] ; [218  47],[298.59134615  60.40865385] ; [220.40865385  44.59134615],0
b4,1,0.661565,0.191628,[212 148] ; [152 114],[209.32907348 150.67092652] ; [154.67092652 111.32907348],0
a1,1,0.711453,0.13683,[ 20 340] ; [ 13 253],[ 18.97763578 341.02236422] ; [ 14.02236422 251.97763578],0
a7,1,0.717892,0.130522,[254 105] ; [191  74],[256.01762821 102.98237179] ; [188.98237179  76.01762821],0
v2,1,0.718627,0.129812,[198 148] ; [152 107],[200.16528926 145.83471074] ; [149.83471074 109.16528926],0
a5,1,0.757158,0.095614,[275  85] ; [206  60],[276.61341853  83.38658147] ; [204.38658147  61.61341853],0
d5,1,0.776485,0.080601,[300  59] ; [220  46],[298.688  60.312] ; [221.312  44.688],0
a4,1,0.839902,0.040812,[177 182] ; [128 136],[175.75441413 183.24558587] ; [129.24558587 134.75441413],0
u2,1,0.872127,0.025907,[41 39] ; [43 43],[40.48192771 39.51807229] ; [43.51807229 42.48192771],0
n3,1,0.968685,0.001541,[47 14] ; [41 12],[47.0877193 13.9122807] ; [40.9122807 12.0877193],0
b3,1,0.997166,1.3e-05,[ 95 141] ; [ 68 101],[ 94.98271605 141.01728395] ; [ 68.01728395 100.98271605],0
