Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,33.603729,[33 13] ; [ 5 39],[19.42222222 26.57777778] ; [18.57777778 25.42222222],1
p6,1,2.9e-05,17.514625,[27 19] ; [ 7 37],[17.37777778 28.62222222] ; [16.62222222 27.37777778],1
p8,1,0.000337,12.851559,[28 18] ; [10 33],[19.64044944 26.35955056] ; [18.35955056 24.64044944],1
a5,1,0.002884,8.879421,[35 11] ; [20 24],[28.11111111 17.88888889] ; [26.88888889 17.11111111],0
a4,1,0.003422,8.567545,[23 23] ; [ 9 35],[16.35555556 29.64444444] ; [15.64444444 28.35555556],0
a2,1,0.004824,7.944441,[12 34] ; [ 2 42],[ 7.15555556 38.84444444] ; [ 6.84444444 37.15555556],0
p7,1,0.005621,7.66798,[32 13] ; [18 25],[25.56818182 19.43181818] ; [24.43181818 18.56818182],0
d5,1,0.006,7.550227,[38  8] ; [24 19],[32.04494382 13.95505618] ; [29.95505618 13.04494382],0
s3,1,0.006,7.550227,[38  8] ; [24 19],[32.04494382 13.95505618] ; [29.95505618 13.04494382],0
p2,1,0.010073,6.621927,[40  6] ; [28 16],[34.75555556 11.24444444] ; [33.24444444 10.75555556],0
d1,1,0.011617,6.368399,[30 16] ; [17 27],[24.02222222 21.97777778] ; [22.97777778 21.02222222],0
s6,1,0.013192,6.143134,[41  4] ; [31 13],[36.40449438  8.59550562] ; [35.59550562  8.40449438],0
r1,1,0.017045,5.6917,[36 10] ; [24 20],[30.66666667 15.33333333] ; [29.33333333 14.66666667],0
s8,1,0.027047,4.887839,[23 23] ; [12 32],[17.88888889 28.11111111] ; [17.11111111 26.88888889],0
u1,1,0.02966,4.728892,[ 9 37] ; [ 2 42],[ 5.62222222 40.37777778] ; [ 5.37777778 38.62222222],0
a3,1,0.034454,4.47205,[33 13] ; [22 22],[28.11111111 17.88888889] ; [26.88888889 17.11111111],0
b4,1,0.034454,4.47205,[33 13] ; [22 22],[28.11111111 17.88888889] ; [26.88888889 17.11111111],0
s7,1,0.038706,4.273711,[29 14] ; [20 24],[24.2183908 18.7816092] ; [24.7816092 19.2183908],0
n5,1,0.058235,3.586957,[32 14] ; [22 22],[27.6 18.4] ; [26.4 17.6],0
