Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,123.074407,[230  28] ; [46 85],[183.05398458  74.94601542] ; [92.94601542 38.05398458],1
a6,1,0.136915,2.212296,[177  78] ; [83 51],[170.43701799  84.56298201] ; [89.56298201 44.43701799],0
n5,1,0.142579,2.149901,[210  45] ; [102  32],[204.52442159  50.47557841] ; [107.47557841  26.52442159],0
v3,1,0.149231,2.080089,[110 141] ; [47 83],[103.43044619 147.56955381] ; [53.56955381 76.43044619],0
s1,1,0.15081,2.064035,[ 11 246] ; [  2 130],[  8.58868895 248.41131105] ; [  4.41131105 127.58868895],0
d2,1,0.161022,1.9646,[128 128] ; [57 77],[121.43589744 134.56410256] ; [63.56410256 70.43589744],0
b3,1,0.168346,1.897608,[65 98] ; [26 58],[ 60.05263158 102.94736842] ; [30.94736842 53.05263158],0
b2,1,0.168346,1.897608,[65 98] ; [26 58],[ 60.05263158 102.94736842] ; [30.94736842 53.05263158],0
a1,1,0.174477,1.844049,[ 21 237] ; [  6 128],[ 17.77040816 240.22959184] ; [  9.22959184 124.77040816],0
p10,1,0.201862,1.628852,[231  26] ; [112  19],[227.19329897  29.80670103] ; [115.80670103  15.19329897],0
p12,1,0.203997,1.613528,[ 30 228] ; [ 10 123],[ 26.39386189 231.60613811] ; [ 13.60613811 119.39386189],0
u4,1,0.256402,1.288078,[  9 249] ; [  2 132],[  7.23979592 250.76020408] ; [  3.76020408 130.23979592],0
p1,1,0.267796,1.228,[ 26 230] ; [  9 124],[ 23.03341902 232.96658098] ; [ 11.96658098 121.03341902],0
p5,1,0.298011,1.083075,[ 45 212] ; [ 18 116],[ 41.40920716 215.59079284] ; [ 21.59079284 112.40920716],0
b4,1,0.305026,1.052091,[142 116] ; [81 53],[146.77040816 111.22959184] ; [76.22959184 57.77040816],0
u2,1,0.345538,0.889776,[31 23] ; [30 15],[33.27272727 20.72727273] ; [27.72727273 17.27272727],0
p2,1,0.345692,0.889207,[231  27] ; [123  10],[233.58567775  24.41432225] ; [120.41432225  12.58567775],0
a5,1,0.421794,0.64531,[200  58] ; [99 35],[196.79081633  61.20918367] ; [102.20918367  31.79081633],0
d5,1,0.505669,0.443018,[216  39] ; [110  24],[213.70179949  41.29820051] ; [112.29820051  21.70179949],0
n4,1,0.557581,0.34391,[207  49] ; [105  29],[204.8  51.2] ; [107.2  26.8],0
b1,1,0.607159,0.264332,[109 149] ; [53 81],[106.62244898 151.37755102] ; [55.37755102 78.62244898],0
p3,1,0.622324,0.242614,[160  97] ; [80 54],[157.74936061  99.25063939] ; [82.25063939 51.74936061],0
v2,1,0.626033,0.237479,[149 100] ; [75 56],[146.77894737 102.22105263] ; [77.22105263 53.77894737],0
p11,1,0.632493,0.228695,[213  45] ; [108  26],[211.27040816  46.72959184] ; [109.72959184  24.27040816],0
n2,1,0.658483,0.195372,[39  9] ; [20  6],[38.27027027  9.72972973] ; [20.72972973  5.27027027],0
p8,1,0.685393,0.164118,[176  82] ; [92 39],[177.74807198  80.25192802] ; [90.25192802 40.74807198],0
r4,1,0.710232,0.138046,[238  20] ; [125   9],[238.91326531  19.08673469] ; [124.08673469   9.91326531],0
b5,1,0.725704,0.123093,[153 105] ; [77 57],[151.37755102 106.62244898] ; [78.62244898 55.37755102],0
a8,1,0.765981,0.088587,[ 42 200] ; [19 99],[ 41.00555556 200.99444444] ; [19.99444444 98.00555556],0
n1,1,0.805619,0.060556,[18 30] ; [ 9 17],[17.51351351 30.48648649] ; [ 9.48648649 16.51351351],0
a7,1,0.812867,0.056041,[187  70] ; [99 35],[187.98465473  69.01534527] ; [98.01534527 35.98465473],0
r3,1,0.850077,0.035729,[251   5] ; [131   3],[250.74871795   5.25128205] ; [131.25128205   2.74871795],0
n3,1,0.933588,0.006944,[35 13] ; [18  7],[34.84931507 13.15068493] ; [18.15068493  6.84931507],0
v1,1,0.969983,0.001416,[149 105] ; [76 54],[148.828125 105.171875] ; [76.171875 53.828125],0
u3,1,0.993368,6.9e-05,[34 20] ; [29 17],[34.02 19.98] ; [28.98 17.02],0
