Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,161.140827,[316 137] ; [ 65 228],[231.35790885 221.64209115] ; [149.64209115 143.35790885],1
p6,1,0.0,77.530444,[228 222] ; [ 53 235],[171.34146341 278.65853659] ; [109.65853659 178.34146341],1
p8,1,0.0,57.110784,[289 161] ; [103 185],[239.02439024 210.97560976] ; [152.97560976 135.02439024],1
p7,1,0.0,36.936723,[329 120] ; [145 138],[290.74590164 158.25409836] ; [183.25409836  99.74590164],1
p2,1,0.0,36.006281,[409  43] ; [216  76],[379.70430108  72.29569892] ; [245.29569892  46.70430108],1
p5,1,0.0,34.229599,[ 80 370] ; [ 10 282],[ 54.58221024 395.41778976] ; [ 35.41778976 256.58221024],1
n5,1,0.0,27.435682,[386  67] ; [202  90],[357.53557047  95.46442953] ; [230.46442953  61.53557047],1
s7,1,0.0,27.27079,[252 177] ; [111 175],[217.8 211.2] ; [145.2 140.8],1
v1,1,0.0,26.026669,[276 166] ; [123 162],[242.58321871 199.41678129] ; [156.41678129 128.58321871],1
n4,1,1e-06,24.503647,[390  63] ; [209  84],[363.73592493  89.26407507] ; [235.26407507  57.73592493],1
s6,1,2e-06,22.719377,[334 109] ; [169 119],[304.82763338 138.17236662] ; [198.17236662  89.82763338],1
d1,1,3.9e-05,16.937061,[298 156] ; [148 145],[271.06291834 182.93708166] ; [174.93708166 118.06291834],1
s8,1,4.7e-05,16.580095,[234 217] ; [107 185],[206.98654105 244.01345895] ; [134.01345895 157.98654105],1
p10,1,9.5e-05,15.234002,[394  55] ; [222  67],[374.77506775  74.22493225] ; [241.22493225  47.77506775],1
s2,1,0.00022,13.654279,[256 193] ; [125 165],[231.48714479 217.51285521] ; [149.51285521 140.48714479],1
d3,1,0.000323,12.931679,[335 119] ; [179 113],[312.80965147 141.19034853] ; [201.19034853  90.80965147],1
a5,1,0.000385,12.605792,[354 100] ; [194  99],[333.05488621 120.94511379] ; [214.94511379  78.05488621],1
s5,1,0.000543,11.962927,[174 262] ; [ 77 205],[152.4178273 283.5821727] ; [ 98.5821727 183.4178273],1
p9,1,0.001136,10.591443,[404  47] ; [232  54],[389.19402985  61.80597015] ; [246.80597015  39.19402985],0
r1,1,0.001279,10.372108,[380  73] ; [216  75],[362.88709677  90.11290323] ; [233.11290323  57.88709677],0
d2,1,0.001434,10.161409,[245 208] ; [123 169],[223.76375839 229.23624161] ; [144.23624161 147.76375839],0
d5,1,0.002295,9.297601,[386  67] ; [223  69],[370.30469799  82.69530201] ; [238.69530201  53.30469799],0
p1,1,0.002866,8.891088,[ 48 404] ; [ 13 278],[ 37.1090175 414.8909825] ; [ 23.8909825 267.1090175],0
r4,1,0.007174,7.228778,[431  23] ; [263  30],[421.78848728  32.21151272] ; [272.21151272  20.78848728],0
p12,1,0.012364,6.257932,[ 47 406] ; [ 15 275],[ 37.80080754 415.19919246] ; [ 24.19919246 265.80080754],0
s3,1,0.012467,6.243269,[268 181] ; [146 144],[251.53721245 197.46278755] ; [162.46278755 127.53721245],0
u1,1,0.015308,5.880687,[ 99 355] ; [ 43 250],[ 86.30254351 367.69745649] ; [ 55.69745649 237.30254351],0
a7,1,0.016211,5.779872,[345 108] ; [199  93],[330.78120805 122.21879195] ; [213.21879195  78.78120805],0
a4,1,0.020991,5.327562,[221 231] ; [118 175],[205.67516779 246.32483221] ; [133.32483221 159.67516779],0
v3,1,0.036448,4.376043,[193 246] ; [103 182],[179.48066298 259.51933702] ; [116.51933702 168.48066298],0
v4,1,0.043633,4.070705,[441  13] ; [274  17],[435.71812081  18.28187919] ; [279.28187919  11.71812081],0
p11,1,0.050361,3.829385,[382  72] ; [230  63],[371.95180723  82.04819277] ; [240.04819277  52.95180723],0
a2,1,0.054495,3.697479,[121 333] ; [ 60 233],[110.00535475 343.99464525] ; [ 70.99464525 222.00535475],0
d4,1,0.05992,3.539586,[383  70] ; [232  61],[373.45174263  79.54825737] ; [241.54825737  51.45174263],0
a3,1,0.070649,3.267869,[333 120] ; [196  95],[322.09274194 130.90725806] ; [206.90725806  84.09274194],0
u3,1,0.09975,2.70954,[71 48] ; [47 50],[65.00925926 53.99074074] ; [52.99074074 44.00925926],0
u4,1,0.100328,2.700318,[ 15 439] ; [  4 289],[ 11.54752343 442.45247657] ; [  7.45247657 285.54752343],0
b5,1,0.218002,1.517475,[263 191] ; [183 110],[271.06291834 182.93708166] ; [174.93708166 118.06291834],0
v2,1,0.221672,1.493517,[262 181] ; [151 126],[254.10972222 188.89027778] ; [158.89027778 118.10972222],0
a1,1,0.230374,1.438549,[ 24 430] ; [ 10 283],[ 20.66398929 433.33601071] ; [ 13.33601071 279.66398929],0
u2,1,0.392412,0.731455,[64 55] ; [46 50],[60.88372093 58.11627907] ; [49.11627907 46.88372093],0
b1,1,0.403797,0.696991,[167 287] ; [ 99 194],[161.66532798 292.33467202] ; [104.33467202 188.66532798],0
n3,1,0.40677,0.688222,[56 16] ; [59 23],[53.76623377 18.23376623] ; [61.23376623 20.76623377],0
s1,1,0.476937,0.505858,[ 15 435] ; [  7 282],[ 13.39648173 436.60351827] ; [  8.60351827 280.39648173],0
a6,1,0.553812,0.350532,[308 146] ; [192 100],[304.28954424 149.71045576] ; [195.71045576  96.28954424],0
n1,1,0.625568,0.238119,[28 45] ; [28 53],[26.54545455 46.45454545] ; [29.45454545 51.54545455],0
n2,1,0.63241,0.228807,[52 20] ; [62 20],[53.2987013 18.7012987] ; [60.7012987 21.2987013],0
s4,1,0.717891,0.130523,[ 77 370] ; [ 47 243],[ 75.20759837 371.79240163] ; [ 48.79240163 241.20759837],0
b4,1,0.855021,0.033385,[265 189] ; [173 120],[266.20080321 187.79919679] ; [171.79919679 121.20080321],0
