Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,98.838854,[29 38] ; [318  28],[56.29297821 10.70702179] ; [290.70702179  55.29297821],1
a8,1,0.001197,10.49439,[ 1 57] ; [ 59 256],[ 9.32975871 48.67024129] ; [ 50.67024129 264.32975871],0
r4,1,0.001562,10.004095,[56 11] ; [328  19],[62.14492754  4.85507246] ; [321.85507246  25.14492754],0
d1,1,0.002615,9.058354,[31 36] ; [228 119],[41.91545894 25.08454106] ; [217.08454106 129.91545894],0
d2,1,0.003283,8.643234,[22 45] ; [182 165],[33.01449275 33.98550725] ; [170.98550725 176.01449275],0
a3,1,0.003307,8.6297,[38 29] ; [256  88],[47.9270073 19.0729927] ; [246.0729927  97.9270073],0
r1,1,0.005596,7.675948,[47 20] ; [291  54],[54.96601942 12.03398058] ; [283.03398058  61.96601942],0
a4,1,0.005695,7.644237,[19 48] ; [161 184],[29.27184466 37.72815534] ; [150.72815534 194.27184466],0
s7,1,0.006655,7.363785,[26 40] ; [189 139],[36.01522843 29.98477157] ; [178.98477157 149.01522843],0
b1,1,0.007875,7.061662,[15 52] ; [137 210],[24.59903382 42.40096618] ; [127.40096618 219.59903382],0
r2,1,0.008678,6.888009,[60  7] ; [329  11],[64.03685504  2.96314496] ; [324.96314496  15.03685504],0
s2,1,0.01059,6.532862,[26 41] ; [191 151],[35.54767726 31.45232274] ; [181.45232274 160.54767726],0
p6,1,0.011154,6.440538,[24 43] ; [181 162],[33.5 33.5] ; [171.5 171.5],0
a2,1,0.011336,6.41187,[ 7 60] ; [ 85 262],[14.88888889 52.11111111] ; [ 77.11111111 269.88888889],0
p3,1,0.012333,6.262409,[34 33] ; [231 115],[42.99031477 24.00968523] ; [222.00968523 123.99031477],0
v1,1,0.013269,6.132863,[30 35] ; [214 128],[38.96805897 26.03194103] ; [205.03194103 136.96805897],0
v3,1,0.015563,5.851587,[19 44] ; [159 182],[27.75742574 35.24257426] ; [150.24257426 190.75742574],0
s3,1,0.016956,5.700895,[29 37] ; [204 137],[37.78378378 28.21621622] ; [195.21621622 145.78378378],0
u1,1,0.017035,5.692788,[ 5 62] ; [ 68 279],[11.81400966 55.18599034] ; [ 61.18599034 285.81400966],0
p4,1,0.017092,5.686899,[42 25] ; [265  81],[49.80387409 17.19612591] ; [257.19612591  88.80387409],0
d5,1,0.017714,5.624202,[47 20] ; [286  60],[54.02179177 12.97820823] ; [278.97820823  67.02179177],0
p5,1,0.023705,5.116056,[ 6 60] ; [ 73 274],[12.62469734 53.37530266] ; [ 66.37530266 280.62469734],0
s8,1,0.040636,4.191118,[26 41] ; [180 163],[33.66341463 33.33658537] ; [172.33658537 170.66341463],0
s4,1,0.052399,3.762988,[17 50] ; [ 53 287],[11.52334152 55.47665848] ; [ 58.47665848 281.52334152],0
r3,1,0.064896,3.407609,[61  6] ; [331  13],[63.9026764  3.0973236] ; [328.0973236  15.9026764],0
p1,1,0.095491,2.779282,[ 4 61] ; [ 47 299],[ 8.06569343 56.93430657] ; [ 42.93430657 303.06569343],0
a5,1,0.127265,2.325549,[47 20] ; [273  74],[51.78743961 15.21256039] ; [268.21256039  78.78743961],0
a1,1,0.127715,2.320059,[ 1 66] ; [ 21 326],[ 3.56038647 63.43961353] ; [ 18.43961353 328.56038647],0
p2,1,0.136127,2.221202,[57  8] ; [323  24],[59.95145631  5.04854369] ; [320.04854369  26.95145631],0
b5,1,0.145937,2.114216,[42 25] ; [184 163],[36.57487923 30.42512077] ; [189.42512077 157.57487923],0
p10,1,0.147456,2.098371,[55 11] ; [308  36],[58.43414634  7.56585366] ; [304.56585366  39.43414634],0
d4,1,0.205363,1.603816,[53 14] ; [295  51],[56.45520581 10.54479419] ; [291.54479419  54.45520581],0
p9,1,0.228585,1.449642,[58  9] ; [314  30],[60.64233577  6.35766423] ; [311.35766423  32.64233577],0
a7,1,0.284932,1.143416,[53 14] ; [252  94],[49.47941889 17.52058111] ; [255.52058111  90.47941889],0
a6,1,0.28621,1.137362,[40 27] ; [230 116],[43.80145278 23.19854722] ; [226.19854722 119.80145278],0
n3,1,0.303686,1.057936,[12  8] ; [37 14],[13.8028169  6.1971831] ; [35.1971831 15.8028169],0
s6,1,0.304053,1.056333,[43 23] ; [238  95],[46.48120301 19.51879699] ; [234.51879699  98.48120301],0
v4,1,0.304476,1.054489,[63  3] ; [337   8],[64.23357664  1.76642336] ; [335.76642336   9.23357664],0
n1,1,0.308263,1.038105,[ 6 14] ; [22 29],[ 7.88732394 12.11267606] ; [20.11267606 30.88732394],0
v2,1,0.425156,0.636018,[35 30] ; [200 138],[37.90322581 27.09677419] ; [197.09677419 140.90322581],0
s1,1,0.451847,0.566014,[ 1 66] ; [ 11 335],[ 1.94673123 65.05326877] ; [ 10.05326877 335.94673123],0
u4,1,0.451847,0.566014,[ 1 66] ; [ 11 335],[ 1.94673123 65.05326877] ; [ 10.05326877 335.94673123],0
