Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,52.084808,[317 139] ; [46 86],[281.51020408 174.48979592] ; [81.48979592 50.51020408],1
d2,1,0.0,51.893334,[269 184] ; [ 31 100],[232.70547945 220.29452055] ; [67.29452055 63.70547945],1
a4,1,0.0,37.836666,[248 206] ; [ 32 100],[216.92832765 237.07167235] ; [63.07167235 68.92832765],1
a3,1,0.0,33.2233,[362  93] ; [72 60],[336.40545145 118.59454855] ; [97.59454855 34.40545145],1
u1,1,0.0,26.503314,[109 347] ; [  5 127],[ 88.40816327 367.59183673] ; [ 25.59183673 106.40816327],1
d5,1,1e-06,24.353774,[396  58] ; [91 41],[377.3003413  76.6996587] ; [109.6996587  22.3003413],1
d4,1,2e-06,22.243808,[395  59] ; [91 40],[377.16923077  76.83076923] ; [108.83076923  22.16923077],1
r1,1,2e-05,18.155267,[389  65] ; [91 40],[372.51282051  81.48717949] ; [107.48717949  23.51282051],1
a6,1,0.000118,14.821912,[334 120] ; [74 58],[316.09556314 137.90443686] ; [91.90443686 40.09556314],1
p4,1,0.001352,10.269849,[310 142] ; [70 61],[294.61406518 157.38593482] ; [85.38593482 45.61406518],0
s7,1,0.002631,9.047182,[244 191] ; [52 75],[229.11032028 205.88967972] ; [66.88967972 60.11032028],0
p2,1,0.002966,8.828299,[401  51] ; [103  28],[390.75128645  61.24871355] ; [113.24871355  17.75128645],0
d3,1,0.004287,8.158247,[322 133] ; [76 56],[308.50085179 146.49914821] ; [89.49914821 42.50085179],0
p3,1,0.007336,7.188876,[260 192] ; [58 73],[246.54545455 205.45454545] ; [71.45454545 59.54545455],0
p10,1,0.007449,7.16147,[403  47] ; [105  25],[394.13793103  55.86206897] ; [113.86206897  16.13793103],0
s8,1,0.009699,6.689414,[228 222] ; [50 82],[214.94845361 235.05154639] ; [63.05154639 68.94845361],0
r2,1,0.012432,6.248244,[431  17] ; [118  12],[425.52249135  22.47750865] ; [123.47750865   6.52249135],0
s5,1,0.015456,5.863787,[161 278] ; [31 93],[149.71225577 289.28774423] ; [42.28774423 81.71225577],0
n5,1,0.029381,4.745128,[399  53] ; [106  25],[391.52658662  60.47341338] ; [113.47341338  17.52658662],0
a1,1,0.033443,4.522948,[ 28 428] ; [  2 130],[ 23.26530612 432.73469388] ; [  6.73469388 125.26530612],0
s1,1,0.037818,4.31317,[ 11 436] ; [  8 122],[ 14.71923744 432.28076256] ; [  4.28076256 125.71923744],0
b3,1,0.042525,4.114171,[131 178] ; [25 58],[122.96938776 186.03061224] ; [33.03061224 49.96938776],0
b2,1,0.042525,4.114171,[131 178] ; [25 58],[122.96938776 186.03061224] ; [33.03061224 49.96938776],0
p8,1,0.055136,3.677976,[264 180] ; [65 65],[254.48780488 189.51219512] ; [74.51219512 55.48780488],0
