Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.052353,3.764444,[1 3] ; [8 2],[2.57142857 1.42857143] ; [6.42857143 3.57142857],0
d3,1,0.052353,3.764444,[1 3] ; [8 2],[2.57142857 1.42857143] ; [6.42857143 3.57142857],0
p10,1,0.0994,2.715152,[2 2] ; [9 1],[3.14285714 0.85714286] ; [7.85714286 2.14285714],0
s8,1,0.124283,2.3625,[3 1] ; [3 7],[1.71428571 2.28571429] ; [4.28571429 5.71428571],0
d2,1,0.124283,2.3625,[3 1] ; [3 7],[1.71428571 2.28571429] ; [4.28571429 5.71428571],0
s3,1,0.164264,1.934524,[3 1] ; [3 6],[1.84615385 2.15384615] ; [4.15384615 4.84615385],0
p4,1,0.261651,1.26,[2 2] ; [8 2],[2.85714286 1.14285714] ; [7.14285714 2.85714286],0
a5,1,0.261651,1.26,[2 2] ; [8 2],[2.85714286 1.14285714] ; [7.14285714 2.85714286],0
p7,1,0.316565,1.003086,[2 2] ; [7 2],[2.76923077 1.23076923] ; [6.23076923 2.76923077],0
b3,1,0.386916,0.748611,[2 1] ; [3 5],[1.36363636 1.63636364] ; [3.63636364 4.36363636],0
b2,1,0.386916,0.748611,[2 1] ; [3 5],[1.36363636 1.63636364] ; [3.63636364 4.36363636],0
s4,1,0.393153,0.729167,[1 3] ; [5 5],[1.71428571 2.28571429] ; [4.28571429 5.71428571],0
r4,1,0.393153,0.729167,[1 3] ; [5 5],[1.71428571 2.28571429] ; [4.28571429 5.71428571],0
r1,1,0.393153,0.729167,[1 3] ; [5 5],[1.71428571 2.28571429] ; [4.28571429 5.71428571],0
a2,1,0.468717,0.525,[1 3] ; [1 9],[0.57142857 3.42857143] ; [1.42857143 8.57142857],0
p1,1,0.468717,0.525,[1 3] ; [1 9],[0.57142857 3.42857143] ; [1.42857143 8.57142857],0
u1,1,0.468717,0.525,[1 3] ; [1 9],[0.57142857 3.42857143] ; [1.42857143 8.57142857],0
b1,1,0.480478,0.497778,[2 2] ; [7 3],[2.57142857 1.42857143] ; [6.42857143 3.57142857],0
a7,1,0.480478,0.497778,[2 2] ; [7 3],[2.57142857 1.42857143] ; [6.42857143 3.57142857],0
b5,1,0.596701,0.28,[3 1] ; [6 4],[2.57142857 1.42857143] ; [6.42857143 3.57142857],0
v3,1,0.596701,0.28,[1 3] ; [4 6],[1.42857143 2.57142857] ; [3.57142857 6.42857143],0
p3,1,0.596701,0.28,[1 3] ; [4 6],[1.42857143 2.57142857] ; [3.57142857 6.42857143],0
s2,1,0.596701,0.28,[3 1] ; [6 4],[2.57142857 1.42857143] ; [6.42857143 3.57142857],0
a3,1,0.596701,0.28,[3 1] ; [6 4],[2.57142857 1.42857143] ; [6.42857143 3.57142857],0
r2,1,0.630701,0.231111,[2 1] ; [8 2],[2.30769231 0.69230769] ; [7.69230769 2.30769231],0
n3,1,0.67329,0.177778,[2 1] ; [4 1],[2.25 0.75] ; [3.75 1.25],0
s6,1,0.732678,0.116667,[2 2] ; [4 6],[1.71428571 2.28571429] ; [4.28571429 5.71428571],0
d4,1,0.732678,0.116667,[2 2] ; [6 4],[2.28571429 1.71428571] ; [5.71428571 4.28571429],0
a4,1,0.732678,0.116667,[2 2] ; [4 6],[1.71428571 2.28571429] ; [4.28571429 5.71428571],0
v2,1,0.732678,0.116667,[2 2] ; [6 4],[2.28571429 1.71428571] ; [5.71428571 4.28571429],0
s5,1,0.835099,0.043333,[1 2] ; [4 6],[1.15384615 1.84615385] ; [3.84615385 6.15384615],0
n6,1,0.836813,0.042424,[3 1] ; [8 2],[3.14285714 0.85714286] ; [7.85714286 2.14285714],0
p9,1,0.836813,0.042424,[3 1] ; [8 2],[3.14285714 0.85714286] ; [7.85714286 2.14285714],0
n1,1,0.850436,0.035556,[2 1] ; [3 2],[1.875 1.125] ; [3.125 1.875],0
d1,1,1.0,0.0,[2 2] ; [5 5],[2. 2.] ; [5. 5.],0
b4,1,1.0,0.0,[2 2] ; [5 5],[2. 2.] ; [5. 5.],0
a6,1,1.0,0.0,[2 2] ; [5 5],[2. 2.] ; [5. 5.],0
