Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,43.074324,[56 18] ; [24 72],[34.82352941 39.17647059] ; [45.17647059 50.82352941],1
s8,1,0.0,36.841431,[41 33] ; [12 86],[22.80232558 51.19767442] ; [30.19767442 67.80232558],1
s5,1,0.0,36.650614,[34 33] ; [ 8 87],[17.37037037 49.62962963] ; [24.62962963 70.37037037],1
s6,1,0.0,33.214264,[54 16] ; [31 66],[35.62874251 34.37125749] ; [49.37125749 47.62874251],1
s7,1,1e-06,23.225621,[42 29] ; [21 73],[27.10909091 43.89090909] ; [35.89090909 58.10909091],1
s4,1,6e-05,16.088011,[25 49] ; [ 9 89],[14.62790698 59.37209302] ; [19.37209302 78.62790698],1
p10,1,0.00197,9.577076,[62 11] ; [61 35],[53.13017751 19.86982249] ; [69.86982249 26.13017751],0
p9,1,0.012978,6.172111,[64  9] ; [69 27],[57.44970414 15.55029586] ; [75.55029586 20.44970414],0
u3,1,0.013241,6.136571,[19 11] ; [13 26],[13.91304348 16.08695652] ; [18.08695652 20.91304348],0
v1,1,0.023897,5.102067,[36 35] ; [32 64],[28.91017964 42.08982036] ; [39.08982036 56.91017964],0
v2,1,0.042129,4.130025,[34 36] ; [32 65],[27.66467066 42.33532934] ; [38.33532934 58.66467066],0
a5,1,0.042482,4.115915,[47 27] ; [47 51],[40.44186047 33.55813953] ; [53.55813953 44.44186047],0
r3,1,0.050666,3.819266,[67  7] ; [78 20],[62.38372093 11.61627907] ; [82.61627907 15.38372093],0
d4,1,0.05295,3.745492,[57 17] ; [62 36],[51.19767442 22.80232558] ; [67.80232558 30.19767442],0
b3,1,0.086972,2.929551,[13 34] ; [23 29],[17.09090909 29.90909091] ; [18.90909091 33.09090909],0
b2,1,0.086972,2.929551,[13 34] ; [23 29],[17.09090909 29.90909091] ; [18.90909091 33.09090909],0
v4,1,0.088744,2.897017,[68  5] ; [83 15],[64.4619883  8.5380117] ; [86.5380117 11.4619883],0
p3,1,0.091418,2.849228,[37 37] ; [36 61],[31.59064327 42.40935673] ; [41.40935673 55.59064327],0
p6,1,0.094395,2.79778,[30 43] ; [27 67],[24.91616766 48.08383234] ; [32.08383234 61.91616766],0
d5,1,0.122275,2.387939,[57 16] ; [66 32],[52.50877193 20.49122807] ; [70.49122807 27.50877193],0
p2,1,0.135985,2.222817,[57 16] ; [65 31],[52.69822485 20.30177515] ; [69.30177515 26.69822485],0
n2,1,0.138643,2.192954,[20  4] ; [21 11],[17.57142857  6.42857143] ; [23.42857143  8.57142857],0
a8,1,0.14063,2.171053,[ 7 63] ; [ 4 91],[ 4.66666667 65.33333333] ; [ 6.33333333 88.66666667],0
d1,1,0.152389,2.048174,[36 38] ; [37 61],[31.40697674 42.59302326] ; [41.59302326 56.40697674],0
d3,1,0.162285,1.952804,[44 29] ; [48 49],[39.50588235 33.49411765] ; [52.49411765 44.50588235],0
r4,1,0.178563,1.809547,[54 20] ; [62 36],[49.90697674 24.09302326] ; [66.09302326 31.90697674],0
b4,1,0.180074,1.79701,[49 25] ; [55 43],[44.74418605 29.25581395] ; [59.25581395 38.74418605],0
s1,1,0.239073,1.386053,[ 4 70] ; [ 2 95],[ 2.59649123 71.40350877] ; [ 3.40350877 93.59649123],0
p12,1,0.244495,1.354487,[ 4 70] ; [ 2 94],[ 2.61176471 71.38823529] ; [ 3.38823529 92.61176471],0
p4,1,0.262616,1.254915,[38 36] ; [41 55],[34.38823529 39.61176471] ; [44.61176471 51.38823529],0
a1,1,0.265569,1.239491,[ 8 66] ; [ 6 92],[ 6.02325581 67.97674419] ; [ 7.97674419 90.02325581],0
n1,1,0.272345,1.204896,[ 7 16] ; [14 17],[ 8.94444444 14.05555556] ; [12.05555556 18.94444444],0
u2,1,0.276006,1.186654,[15 15] ; [14 24],[12.79411765 17.20588235] ; [16.20588235 21.79411765],0
