Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,25.634116,[36  7] ; [20 40],[23.37864078 19.62135922] ; [32.62135922 27.37864078],1
p9,1,0.006562,7.38903,[42  3] ; [45 17],[36.58878505  8.41121495] ; [50.41121495 11.58878505],0
p8,1,0.007586,7.128655,[32 13] ; [28 34],[25.23364486 19.76635514] ; [34.76635514 27.23364486],0
s3,1,0.012178,6.284829,[37  8] ; [35 24],[31.15384615 13.84615385] ; [40.84615385 18.15384615],0
p10,1,0.0137,6.076389,[41  4] ; [43 17],[36.  9.] ; [48. 12.],0
p7,1,0.015725,5.833333,[33 12] ; [30 30],[27. 18.] ; [36. 24.],0
p4,1,0.026249,4.939515,[29 16] ; [26 35],[23.3490566 21.6509434] ; [31.6509434 29.3490566],0
n2,1,0.04299,4.095805,[3 4] ; [15  3],[5.04 1.96] ; [12.96  5.04],0
p2,1,0.049579,3.85565,[38  7] ; [42 20],[33.64485981 11.35514019] ; [46.35514019 15.64485981],0
r3,1,0.052135,3.771429,[44  1] ; [55  8],[41.25  3.75] ; [57.75  5.25],0
p11,1,0.087574,2.918407,[39  6] ; [46 17],[35.41666667  9.58333333] ; [49.58333333 13.41666667],0
s2,1,0.088613,2.899396,[31 14] ; [32 29],[26.74528302 18.25471698] ; [36.25471698 24.74528302],0
a2,1,0.112078,2.524675,[ 6 39] ; [ 3 60],[ 3.75 41.25] ; [ 5.25 57.75],0
b3,1,0.119431,2.424773,[13 17] ; [ 7 22],[10.16949153 19.83050847] ; [ 9.83050847 19.16949153],0
b2,1,0.119431,2.424773,[13 17] ; [ 7 22],[10.16949153 19.83050847] ; [ 9.83050847 19.16949153],0
p1,1,0.128952,2.305077,[ 9 36] ; [ 6 56],[ 6.30841121 38.69158879] ; [ 8.69158879 53.30841121],0
v1,1,0.130766,2.283393,[25 19] ; [26 36],[21.16981132 22.83018868] ; [29.83018868 32.16981132],0
v4,1,0.135543,2.227843,[43  1] ; [57  6],[41.12149533  2.87850467] ; [58.87850467  4.12149533],0
u1,1,0.168201,1.898901,[ 3 42] ; [ 1 62],[ 1.66666667 43.33333333] ; [ 2.33333333 60.66666667],0
p6,1,0.209482,1.575,[18 27] ; [17 43],[15. 30.] ; [20. 40.],0
