Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,143.189878,[285   6] ; [36 41],[253.83423913  37.16576087] ; [67.16576087  9.83423913],1
r1,1,0.0,95.880815,[237  51] ; [20 59],[201.67847411  86.32152589] ; [55.32152589 23.67847411],1
r2,1,0.0,91.749959,[280   9] ; [44 32],[256.5369863  32.4630137] ; [67.4630137  8.5369863],1
v4,1,0.0,87.521822,[281  10] ; [45 32],[257.78804348  33.21195652] ; [68.21195652  8.78804348],1
p11,1,0.0,43.009399,[227  64] ; [32 48],[203.1509434  87.8490566] ; [55.8490566 24.1509434],1
a1,1,0.0,25.317319,[  5 286] ; [12 68],[ 13.33423181 277.66576819] ; [ 3.66576819 76.33423181],1
p9,1,0.0,25.285072,[223  64] ; [38 40],[205.22465753  81.77534247] ; [55.77534247 22.22465753],1
a6,1,1e-06,25.230432,[214  77] ; [35 45],[195.30727763  95.69272237] ; [53.69272237 26.30727763],1
p2,1,1e-06,24.385787,[224  66] ; [38 40],[206.4673913  83.5326087] ; [55.5326087 22.4673913],1
p10,1,1e-06,23.769419,[213  75] ; [35 43],[195.14754098  92.85245902] ; [52.85245902 25.14754098],1
n6,1,1.8e-05,18.395845,[233  58] ; [44 34],[218.44715447  72.55284553] ; [58.55284553 19.44715447],1
d5,1,5.5e-05,16.267296,[226  65] ; [44 36],[211.77897574  79.22102426] ; [58.22102426 21.77897574],1
a5,1,8.9e-05,15.359529,[197  94] ; [35 45],[181.97304582 109.02695418] ; [50.02695418 29.97304582],1
a7,1,9.5e-05,15.242715,[216  75] ; [40 38],[201.88617886  89.11382114] ; [54.11382114 23.88617886],1
d4,1,0.000858,11.111204,[230  61] ; [48 31],[218.64324324  72.35675676] ; [59.35675676 19.64324324],1
p7,1,0.001396,10.21053,[138 149] ; [21 55],[125.7107438 161.2892562] ; [33.2892562 42.7107438],0
s8,1,0.001647,9.906964,[ 52 239] ; [ 3 77],[ 43.14016173 247.85983827] ; [11.85983827 68.14016173],0
n2,1,0.001849,9.693648,[54 15] ; [18 19],[46.86792453 22.13207547] ; [25.13207547 11.86792453],0
p8,1,0.002522,9.124843,[115 173] ; [17 62],[103.58583106 184.41416894] ; [28.41416894 50.58583106],0
v2,1,0.003063,8.769705,[139 135] ; [24 52],[127.60571429 146.39428571] ; [35.39428571 40.60571429],0
u3,1,0.003278,8.645614,[65 49] ; [12 28],[57. 57.] ; [20. 20.],0
s6,1,0.003345,8.609298,[139 148] ; [24 56],[127.46866485 159.53133515] ; [35.53133515 44.46866485],0
d1,1,0.004227,8.183451,[147 144] ; [26 54],[135.69541779 155.30458221] ; [37.30458221 42.69541779],0
p4,1,0.004244,8.176214,[120 168] ; [19 60],[109.07901907 178.92098093] ; [29.92098093 49.07901907],0
n3,1,0.00966,6.696537,[54 15] ; [20 17],[48.16981132 20.83018868] ; [25.83018868 11.16981132],0
p1,1,0.013954,6.043936,[ 12 277] ; [ 9 70],[ 16.49184783 272.50815217] ; [ 4.50815217 74.49184783],0
n4,1,0.017561,5.639403,[196  94] ; [42 37],[187.04607046 102.95392954] ; [50.95392954 28.04607046],0
b5,1,0.019157,5.487087,[184 107] ; [39 41],[174.91374663 116.08625337] ; [48.08625337 31.91374663],0
v3,1,0.020232,5.391744,[ 91 186] ; [15 63],[ 82.70985915 194.29014085] ; [23.29014085 54.70985915],0
p3,1,0.022392,5.21508,[102 189] ; [17 62],[ 93.59189189 197.40810811] ; [25.40810811 53.59189189],0
v1,1,0.022627,5.196953,[126 156] ; [24 55],[117.17451524 164.82548476] ; [32.82548476 46.17451524],0
s3,1,0.023623,5.12212,[110 175] ; [19 58],[101.56077348 183.43922652] ; [27.43922652 49.56077348],0
a2,1,0.027638,4.850518,[ 51 240] ; [ 6 74],[ 44.70889488 246.29110512] ; [12.29110512 67.70889488],0
d3,1,0.032136,4.591208,[184 107] ; [40 40],[175.69811321 115.30188679] ; [48.30188679 31.69811321],0
