Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,34.80406,[146  61] ; [38 68],[121.68690096  85.31309904] ; [62.31309904 43.68690096],1
a6,1,1.8e-05,18.376663,[148  58] ; [50 56],[130.73076923  75.26923077] ; [67.26923077 38.73076923],1
d1,1,0.001676,9.87443,[115  92] ; [39 67],[101.84664537 105.15335463] ; [52.15335463 53.84664537],0
r3,1,0.00246,9.170212,[199   7] ; [93 13],[192.79487179  13.20512821] ; [99.20512821  6.79487179],0
a2,1,0.004688,7.995934,[ 49 158] ; [11 95],[ 39.68051118 167.31948882] ; [20.31948882 85.68051118],0
d5,1,0.004845,7.936392,[165  42] ; [69 37],[154.75399361  52.24600639] ; [79.24600639 26.75399361],0
r4,1,0.005386,7.744959,[186  21] ; [83 23],[177.90095847  29.09904153] ; [91.09904153 14.90095847],0
d4,1,0.010649,6.522898,[169  38] ; [73 33],[160.04472843  46.95527157] ; [81.95527157 24.04472843],0
v2,1,0.011105,6.448501,[111  83] ; [43 60],[100.59259259  93.40740741] ; [53.40740741 49.59259259],0
u1,1,0.0228,5.183663,[ 35 172] ; [ 8 98],[ 28.43769968 178.56230032] ; [14.56230032 91.43769968],0
u3,1,0.023752,5.112654,[37 31] ; [12 26],[31.43396226 36.56603774] ; [17.56603774 20.43396226],0
p10,1,0.024743,5.041795,[160  44] ; [70 35],[151.84466019  52.15533981] ; [78.15533981 26.84466019],0
r2,1,0.025358,4.999246,[195   8] ; [95 11],[190.51779935  12.48220065] ; [99.48220065  6.51779935],0
p9,1,0.031362,4.633046,[165  35] ; [74 29],[157.75577558  42.24422442] ; [81.24422442 21.75577558],0
v4,1,0.035687,4.412007,[195  10] ; [94 12],[190.49839228  14.50160772] ; [98.50160772  7.49839228],0
r1,1,0.037031,4.348967,[158  47] ; [70 36],[150.28938907  54.71061093] ; [77.71061093 28.28938907],0
b5,1,0.058169,3.588835,[136  71] ; [58 48],[128.30031949  78.69968051] ; [65.69968051 40.30031949],0
b1,1,0.064359,3.421332,[ 66 141] ; [45 61],[ 73.40894569 133.59105431] ; [37.59105431 68.40894569],0
n5,1,0.068916,3.308649,[139  67] ; [82 24],[145.91666667  60.08333333] ; [75.08333333 30.91666667],0
s6,1,0.08369,2.991747,[126  78] ; [53 50],[118.94462541  85.05537459] ; [60.05537459 42.94462541],0
u2,1,0.101523,2.681447,[34 33] ; [13 25],[29.99047619 37.00952381] ; [17.00952381 20.99047619],0
