Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,43.478308,[196  60] ; [29 50],[171.94029851  84.05970149] ; [53.05970149 25.94029851],1
p11,1,1e-06,23.974239,[190  67] ; [35 44],[172.09821429  84.90178571] ; [52.90178571 26.09821429],1
v4,1,1e-06,23.96527,[246  11] ; [61 17],[235.51940299  21.48059701] ; [71.48059701  6.51940299],1
p10,1,1e-06,23.277392,[191  63] ; [36 42],[173.6686747  80.3313253] ; [53.3313253 24.6686747],1
s6,1,1.5e-05,18.739845,[164  89] ; [29 49],[147.51963746 105.48036254] ; [45.48036254 32.51963746],1
n4,1,4e-05,16.881919,[198  59] ; [42 37],[183.57142857  73.42857143] ; [56.42857143 22.57142857],1
p9,1,0.000218,13.672265,[201  51] ; [46 32],[188.61818182  63.38181818] ; [58.38181818 19.61818182],1
r3,1,0.000386,12.597063,[239  17] ; [63 16],[230.78208955  25.21791045] ; [71.21791045  7.78208955],1
p4,1,0.001557,10.0094,[116 140] ; [20 59],[103.92835821 152.07164179] ; [32.07164179 46.92835821],0
r4,1,0.003196,8.692229,[229  28] ; [60 19],[221.05059524  35.94940476] ; [67.94940476 11.05059524],0
u1,1,0.00417,8.208288,[ 47 210] ; [ 4 75],[ 39.00892857 217.99107143] ; [11.99107143 67.00892857],0
s7,1,0.009242,6.77543,[102 144] ; [18 55],[ 92.53918495 153.46081505] ; [27.46081505 45.53918495],0
s8,1,0.009637,6.700801,[ 95 160] ; [17 62],[ 85.50898204 169.49101796] ; [26.49101796 52.50898204],0
d1,1,0.019711,5.437276,[149 108] ; [34 45],[139.97321429 117.02678571] ; [43.02678571 35.97321429],0
a2,1,0.029686,4.727385,[ 58 199] ; [ 9 70],[ 51.24702381 205.75297619] ; [15.75297619 63.24702381],0
a1,1,0.030501,4.680847,[  8 249] ; [ 7 72],[ 11.47321429 245.52678571] ; [ 3.52678571 75.47321429],0
p2,1,0.043015,4.094801,[178  79] ; [45 34],[170.56845238  86.43154762] ; [52.43154762 26.56845238],0
p5,1,0.054256,3.704813,[ 18 237] ; [ 1 77],[ 14.54954955 240.45045045] ; [ 4.45045045 73.54954955],0
d2,1,0.070187,3.278645,[132 121] ; [32 47],[124.97590361 128.02409639] ; [39.02409639 39.97590361],0
a7,1,0.071064,3.258268,[186  70] ; [49 30],[179.58208955  76.41791045] ; [55.41791045 23.58208955],0
p12,1,0.088965,2.893001,[ 21 235] ; [ 2 75],[ 17.68168168 238.31831832] ; [ 5.31831832 71.68168168],0
a5,1,0.092241,2.834819,[185  72] ; [49 30],[178.98214286  78.01785714] ; [55.01785714 23.98214286],0
v2,1,0.096387,2.764324,[123 122] ; [29 45],[116.73981191 128.26018809] ; [35.26018809 38.73981191],0
s5,1,0.133344,2.253135,[ 65 178] ; [13 59],[ 60.17142857 182.82857143] ; [17.82857143 54.17142857],0
b5,1,0.135397,2.229509,[167  90] ; [44 35],[161.38988095  95.61011905] ; [49.61011905 29.38988095],0
d3,1,0.155041,2.02194,[169  88] ; [45 34],[163.68452381  93.31547619] ; [50.31547619 28.68452381],0
p3,1,0.166712,1.912262,[ 86 170] ; [20 59],[ 81.00298507 174.99701493] ; [24.99701493 54.00298507],0
p1,1,0.172266,1.863111,[ 20 237] ; [10 68],[ 23.01492537 233.98507463] ; [ 6.98507463 71.01492537],0
d5,1,0.203999,1.613508,[203  54] ; [57 22],[198.86904762  58.13095238] ; [61.13095238 17.86904762],0
