Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,9e-06,19.662954,[44 55] ; [30  4],[55.08270677 43.91729323] ; [18.91729323 15.08270677],1
p4,1,0.002209,9.367243,[37 62] ; [23 11],[44.66165414 54.33834586] ; [15.33834586 18.66165414],0
p3,1,0.010182,6.602748,[28 70] ; [18 16],[34.15151515 63.84848485] ; [11.84848485 22.15151515],0
b3,1,0.011846,6.333835,[ 9 48] ; [ 9 12],[13.15384615 43.84615385] ; [ 4.84615385 16.15384615],0
b2,1,0.011846,6.333835,[ 9 48] ; [ 9 12],[13.15384615 43.84615385] ; [ 4.84615385 16.15384615],0
u2,1,0.0171,5.68609,[18 38] ; [12  7],[22.4 33.6] ; [ 7.6 11.4],0
p5,1,0.034201,4.484643,[ 4 94] ; [ 5 29],[ 6.68181818 91.31818182] ; [ 2.31818182 31.68181818],0
s5,1,0.051599,3.788722,[13 85] ; [ 9 23],[16.58461538 81.41538462] ; [ 5.41538462 26.58461538],0
p2,1,0.092518,2.83,[70 29] ; [29  5],[73.69172932 25.30827068] ; [25.30827068  8.69172932],0
b1,1,0.094387,2.797913,[39 60] ; [19 15],[43.17293233 55.82706767] ; [14.82706767 19.17293233],0
p12,1,0.09879,2.724963,[ 1 98] ; [ 2 32],[ 2.23308271 96.76691729] ; [ 0.76691729 33.23308271],0
p1,1,0.116847,2.459089,[ 8 91] ; [ 6 28],[10.42105263 88.57894737] ; [ 3.57894737 30.42105263],0
r3,1,0.124926,2.354449,[78 20] ; [31  3],[80.92424242 17.07575758] ; [28.07575758  5.92424242],0
s7,1,0.126121,2.339608,[29 67] ; [14 17],[32.50393701 63.49606299] ; [10.49606299 20.50393701],0
d1,1,0.160262,1.97175,[ 3 96] ; [ 3 31],[ 4.46616541 94.53383459] ; [ 1.53383459 32.46616541],0
p8,1,0.166033,1.918403,[35 61] ; [17 17],[38.4 57.6] ; [13.6 20.4],0
