Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,66.511749,[382  17] ; [6 8],[374.84745763  24.15254237] ; [13.15254237  0.84745763],1
r1,1,0.003625,8.462795,[340  57] ; [8 6],[336.1459854  60.8540146] ; [11.8540146  2.1459854],0
d4,1,0.003704,8.423733,[339  57] ; [8 6],[335.15121951  60.84878049] ; [11.84878049  2.15121951],0
s6,1,0.005305,7.772366,[333  59] ; [8 6],[329.24137931  62.75862069] ; [11.75862069  2.24137931],0
v4,1,0.006172,7.499348,[388   9] ; [12  2],[386.37469586  10.62530414] ; [13.62530414  0.37469586],0
d5,1,0.007164,7.231498,[334  62] ; [8 6],[330.32195122  65.67804878] ; [11.67804878  2.32195122],0
v2,1,0.013352,6.121849,[238 149] ; [ 4 10],[233.55112219 153.44887781] ; [8.44887781 5.55112219],0
p7,1,0.029655,4.729177,[275 113] ; [5 7],[271.6 116.4] ; [8.4 3.6],0
p9,1,0.036332,4.381473,[354  42] ; [10  4],[351.57073171  44.42926829] ; [12.42926829  1.57073171],0
n1,1,0.06752,3.342308,[39 40] ; [8 2],[41.71910112 37.28089888] ; [5.28089888 4.71910112],0
d1,1,0.075168,3.166402,[263 136] ; [6 8],[259.88135593 139.11864407] ; [9.11864407 4.88135593],0
s1,1,0.081171,3.041292,[ 17 378] ; [ 2 12],[ 18.34963325 376.65036675] ; [ 0.65036675 13.34963325],0
p3,1,0.098668,2.726947,[230 167] ; [5 9],[226.99513382 170.00486618] ; [8.00486618 5.99513382],0
u1,1,0.121246,2.401157,[101 298] ; [ 1 13],[ 98.54237288 300.45762712] ; [ 3.45762712 10.54237288],0
b3,1,0.147933,2.093437,[121 158] ; [ 3 10],[118.47945205 160.52054795] ; [5.52054795 7.47945205],0
b2,1,0.147933,2.093437,[121 158] ; [ 3 10],[118.47945205 160.52054795] ; [5.52054795 7.47945205],0
p11,1,0.162696,1.948988,[318  81] ; [9 5],[315.91525424  83.08474576] ; [11.08474576  2.91525424],0
p2,1,0.170627,1.877425,[338  60] ; [10  4],[336.17475728  61.82524272] ; [11.82524272  2.17475728],0
p4,1,0.17126,1.871877,[268 129] ; [7 7],[265.63260341 131.36739659] ; [9.36739659 4.63260341],0
v3,1,0.174473,1.844082,[180 203] ; [ 4 10],[177.51133501 205.48866499] ; [6.48866499 7.51133501],0
s4,1,0.184359,1.762129,[ 83 314] ; [5 9],[ 85.00243309 311.99756691] ; [ 2.99756691 11.00243309],0
p1,1,0.18672,1.743311,[ 41 356] ; [ 3 11],[ 42.50121655 354.49878345] ; [ 1.49878345 12.50121655],0
p5,1,0.199969,1.642602,[ 62 332] ; [ 4 10],[ 63.73529412 330.26470588] ; [ 2.26470588 11.73529412],0
