Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,63.76331,[ 38 134] ; [144  88],[77.48514851 94.51485149] ; [104.51485149 127.48514851],1
p6,1,0.0,42.634005,[ 21 152] ; [ 97 134],[ 50.52970297 122.47029703] ; [ 67.47029703 163.52970297],1
p2,1,0.0,32.46032,[109  64] ; [203  30],[132.94581281  40.05418719] ; [179.05418719  53.94581281],1
p3,1,0.0,28.923796,[ 44 128] ; [122 112],[ 70.32512315 101.67487685] ; [ 95.67487685 138.32512315],1
p4,1,0.0,26.569913,[ 61 111] ; [143  90],[86.63703704 85.36296296] ; [117.36296296 115.63703704],1
s7,1,0.000669,11.573043,[ 53 111] ; [112 114],[69.38461538 94.61538462] ; [ 95.61538462 130.38461538],1
b4,1,0.001627,9.929259,[115  58] ; [119 115],[99.46437346 73.53562654] ; [134.53562654  99.46437346],0
s2,1,0.001804,9.739136,[ 61 110] ; [120 114],[76.42222222 94.57777778] ; [104.57777778 129.42222222],0
s6,1,0.001874,9.668573,[88 84] ; [153  77],[103.11442786  68.88557214] ; [137.88557214  92.11442786],0
v4,1,0.003238,8.66821,[152  21] ; [223  10],[159.79064039  13.20935961] ; [215.20935961  17.79064039],0
s3,1,0.003602,8.474068,[76 96] ; [137  96],[90.45925926 81.54074074] ; [122.54074074 110.45925926],0
p5,1,0.004293,8.155638,[  5 168] ; [ 24 210],[ 12.32678133 160.67321867] ; [ 16.67321867 217.32678133],0
p10,1,0.010067,6.622959,[115  56] ; [184  50],[126.24444444  44.75555556] ; [172.75555556  61.24444444],0
p11,1,0.012411,6.251159,[117  56] ; [184  50],[127.94348894  45.05651106] ; [173.05651106  60.94348894],0
r4,1,0.018455,5.552468,[147  26] ; [216  18],[154.2972973  18.7027027] ; [208.7027027  25.2972973],0
p9,1,0.021165,5.313183,[122  49] ; [189  44],[131.63613861  39.36386139] ; [179.36386139  53.63613861],0
n1,1,0.024037,5.091928,[26 36] ; [12 42],[20.31034483 41.68965517] ; [17.68965517 36.31034483],0
s8,1,0.029316,4.74897,[ 50 123] ; [ 92 142],[ 60.35872236 112.64127764] ; [ 81.64127764 152.35872236],0
s5,1,0.03588,4.402794,[ 35 130] ; [ 70 158],[ 44.08396947 120.91603053] ; [ 60.91603053 167.08396947],0
a8,1,0.046588,3.96022,[ 13 150] ; [ 32 187],[ 19.20157068 143.79842932] ; [ 25.79842932 193.20157068],0
a5,1,0.104783,2.631196,[108  65] ; [164  70],[115.61670762  57.38329238] ; [156.38329238  77.61670762],0
r1,1,0.141813,2.158176,[122  50] ; [181  53],[128.36453202  43.63546798] ; [174.63546798  59.36453202],0
b5,1,0.152309,2.048968,[104  69] ; [124 110],[96.91400491 76.08599509] ; [131.08599509 102.91400491],0
v2,1,0.184962,1.757295,[ 63 102] ; [101 124],[69.38461538 95.61538462] ; [ 94.61538462 130.38461538],0
b1,1,0.198405,1.654078,[ 63 110] ; [100 134],[ 69.28501229 103.71498771] ; [ 93.71498771 140.28501229],0
r2,1,0.207914,1.585891,[155  18] ; [216  16],[158.47654321  14.52345679] ; [212.52345679  19.47654321],0
n4,1,0.237871,1.393167,[114  59] ; [167  67],[119.44226044  53.55773956] ; [161.55773956  72.44226044],0
s1,1,0.253775,1.302403,[  9 162] ; [  7 225],[  6.78908189 164.21091811] ; [  9.21091811 222.78908189],0
u2,1,0.261758,1.259434,[29 32] ; [44 33],[32.26811594 28.73188406] ; [40.73188406 36.26811594],0
n3,1,0.317397,0.999645,[43 18] ; [44 12],[45.35897436 15.64102564] ; [41.64102564 14.35897436],0
n2,1,0.319335,0.991667,[42 21] ; [42 14],[44.47058824 18.52941176] ; [39.52941176 16.47058824],0
a1,1,0.352771,0.863463,[  5 168] ; [ 11 223],[  6.8009828 166.1990172] ; [  9.1990172 224.8009828],0
a2,1,0.389023,0.741994,[ 31 142] ; [ 50 184],[ 34.42997543 138.57002457] ; [ 46.57002457 187.42997543],0
a6,1,0.405023,0.693363,[112  61] ; [160  73],[115.90147783  57.09852217] ; [156.09852217  76.90147783],0
d2,1,0.453861,0.560991,[81 91] ; [101 132],[77.29382716 94.70617284] ; [104.70617284 128.29382716],0
a4,1,0.464742,0.534449,[ 72 101] ; [ 89 145],[ 68.43488943 104.56511057] ; [ 92.56511057 141.43488943],0
v3,1,0.475993,0.508031,[ 42 123] ; [ 66 164],[ 45.11392405 119.88607595] ; [ 62.88607595 167.11392405],0
d4,1,0.501597,0.451556,[139  34] ; [180  52],[136.26419753  36.73580247] ; [182.73580247  49.26419753],0
s4,1,0.530427,0.393574,[ 30 142] ; [ 46 185],[ 32.43672457 139.56327543] ; [ 43.56327543 187.43672457],0
p12,1,0.542337,0.371226,[  8 165] ; [ 14 219],[  9.37438424 163.62561576] ; [ 12.62561576 220.37438424],0
n5,1,0.548853,0.359375,[106  66] ; [151  83],[108.87684729  63.12315271] ; [148.12315271  85.87684729],0
u1,1,0.584232,0.299443,[ 27 146] ; [ 32 202],[ 25.07862408 147.92137592] ; [ 33.92137592 200.07862408],0
n6,1,0.591816,0.287517,[136  37] ; [189  45],[138.14496314  34.85503686] ; [186.85503686  47.14496314],0
d3,1,0.640542,0.218034,[113  60] ; [156  75],[115.19059406  57.80940594] ; [153.80940594  77.19059406],0
a3,1,0.752913,0.099099,[112  61] ; [155  79],[113.49140049  59.50859951] ; [153.50859951  80.49140049],0
d5,1,0.760905,0.092594,[132  41] ; [180  52],[133.27407407  39.72592593] ; [178.72592593  53.27407407],0
p1,1,0.829816,0.046198,[ 12 160] ; [ 15 218],[ 11.46666667 160.53333333] ; [ 15.53333333 217.46666667],0
b2,1,0.835975,0.042868,[27 59] ; [40 93],[26.31050228 59.68949772] ; [40.68949772 92.31050228],0
b3,1,0.835975,0.042868,[27 59] ; [40 93],[26.31050228 59.68949772] ; [40.68949772 92.31050228],0
a7,1,0.950513,0.003852,[123  50] ; [165  68],[122.71921182  50.28078818] ; [165.28078818  67.71921182],0
d1,1,0.961796,0.002294,[92 81] ; [125 109],[92.23832924 80.76167076] ; [124.76167076 109.23832924],0
u3,1,0.984143,0.000395,[31 30] ; [39 38],[30.94202899 30.05797101] ; [39.05797101 37.94202899],0
