Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,31.847841,[260  16] ; [6 6],[254.91666667  21.08333333] ; [11.08333333  0.91666667],1
v4,1,0.0,29.570155,[268   7] ; [8 4],[264.45993031  10.54006969] ; [11.54006969  0.45993031],1
r1,1,0.009445,6.736733,[237  39] ; [7 5],[233.83333333  42.16666667] ; [10.16666667  1.83333333],0
p5,1,0.035845,4.404444,[ 48 225] ; [5 7],[ 50.76842105 222.23157895] ; [2.23157895 9.76842105],0
a7,1,0.11105,2.539217,[195  78] ; [6 6],[192.53684211  80.46315789] ; [8.46315789 3.53684211],0
d3,1,0.124003,2.366018,[194  80] ; [6 6],[191.60839161  82.39160839] ; [8.39160839 3.60839161],0
v1,1,0.12875,2.307507,[192  80] ; [6 6],[189.63380282  82.36619718] ; [8.36619718 3.63380282],0
s2,1,0.135017,2.233853,[160 111] ; [4 7],[157.60283688 113.39716312] ; [6.39716312 4.60283688],0
n3,1,0.164079,1.936229,[36 11] ; [3 3],[34.58490566 12.41509434] ; [4.41509434 1.58490566],0
a6,1,0.1701,1.882066,[188  85] ; [6 6],[185.83157895  87.16842105] ; [8.16842105 3.83157895],0
n4,1,0.175946,1.831538,[258  18] ; [10  2],[256.83333333  19.16666667] ; [11.16666667  0.83333333],0
p12,1,0.208063,1.584856,[ 34 238] ; [3 9],[ 35.43661972 236.56338028] ; [ 1.56338028 10.43661972],0
p4,1,0.222249,1.489789,[180  91] ; [10  2],[181.9434629  89.0565371] ; [8.0565371 3.9434629],0
a4,1,0.238114,1.391727,[139 135] ; [4 8],[137. 137.] ; [6. 6.],0
u1,1,0.2464,1.343602,[ 62 214] ; [ 1 11],[ 60.375 215.625] ; [2.625 9.375],0
n2,1,0.257281,1.28333,[40  7] ; [4 2],[39.01886792  7.98113208] ; [4.98113208 1.01886792],0
b5,1,0.274911,1.192077,[159 117] ; [5 7],[157.16666667 118.83333333] ; [6.83333333 5.16666667],0
s5,1,0.293671,1.102715,[106 158] ; [3 9],[104.26086957 159.73913043] ; [4.73913043 7.26086957],0
