Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.000472,12.222222,[56 24] ; [10 20],[48. 32.] ; [18. 12.],1
p2,1,0.038017,4.304251,[70 10] ; [22  9],[66.30630631 13.69369369] ; [25.69369369  5.30630631],0
b1,1,0.086128,2.945286,[32 48] ; [18 13],[36.03603604 43.96396396] ; [13.96396396 17.03603604],0
p7,1,0.443545,0.587095,[57 21] ; [19 10],[55.40186916 22.59813084] ; [20.59813084  8.40186916],0
p11,1,0.820103,0.051716,[55 25] ; [22  9],[55.4954955 24.5045045] ; [21.5045045  9.4954955],0
