Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,71.159961,[143  51] ; [ 91 177],[98.25974026 95.74025974] ; [135.74025974 132.25974026],1
p2,1,0.0,41.026336,[182  16] ; [182  90],[153.34468085  44.65531915] ; [210.65531915  61.34468085],1
p4,1,0.0,31.597353,[123  74] ; [ 98 173],[ 93.02777778 103.97222222] ; [127.97222222 143.02777778],1
p3,1,0.0,25.904778,[105  93] ; [ 81 191],[ 78.35744681 119.64255319] ; [107.64255319 164.35744681],1
p10,1,1e-06,23.708019,[173  24] ; [185  85],[151.01927195  45.98072805] ; [206.98072805  63.01927195],1
p9,1,1.8e-05,18.342625,[171  25] ; [191  80],[151.93147752  44.06852248] ; [210.06852248  60.93147752],1
p11,1,0.000116,14.850139,[169  30] ; [190  83],[151.35805085  47.64194915] ; [207.64194915  65.35805085],1
r4,1,0.000764,11.325626,[194   5] ; [244  29],[184.66525424  14.33474576] ; [253.33474576  19.66525424],1
s4,1,0.008502,6.924556,[ 18 179] ; [ 48 223],[ 27.78205128 169.21794872] ; [ 38.21794872 232.78205128],0
a5,1,0.010319,6.578897,[160  39] ; [191  82],[147.98516949  51.01483051] ; [203.01483051  69.98516949],0
s1,1,0.017026,5.693666,[  3 194] ; [ 16 253],[  8.03218884 188.96781116] ; [ 10.96781116 258.03218884],0
v2,1,0.019515,5.45479,[119  68] ; [135 122],[106.97747748  80.02252252] ; [147.02252252 109.97747748],0
a7,1,0.020155,5.398454,[156  43] ; [187  85],[144.91932059  54.08067941] ; [198.08067941  73.91932059],0
a1,1,0.021576,5.279646,[  2 197] ; [ 13 260],[  6.32415254 192.67584746] ; [  8.67584746 264.32415254],0
n6,1,0.059868,3.541043,[166  33] ; [206  64],[157.84221748  41.15778252] ; [214.15778252  55.84221748],0
s8,1,0.070348,3.274884,[ 87 110] ; [ 98 175],[ 77.54255319 119.45744681] ; [107.45744681 165.54255319],0
n5,1,0.073276,3.208058,[147  51] ; [179  90],[138.21841542  59.78158458] ; [187.78158458  81.21841542],0
d1,1,0.073389,3.205549,[125  74] ; [149 124],[115.52118644  83.47881356] ; [158.47881356 114.52118644],0
v1,1,0.078394,3.097889,[102  91] ; [118 147],[ 92.70742358 100.29257642] ; [127.29257642 137.70742358],0
v4,1,0.131163,2.278681,[192   7] ; [251  18],[188.36965812  10.63034188] ; [254.63034188  14.36965812],0
p1,1,0.141676,2.159664,[ 15 182] ; [ 12 260],[ 11.34115139 185.65884861] ; [ 15.65884861 256.34115139],0
s7,1,0.178554,1.809623,[ 89 101] ; [104 153],[ 82.03579418 107.96420582] ; [110.96420582 146.03579418],0
a4,1,0.191714,1.704399,[ 79 118] ; [126 147],[ 85.92553191 111.07446809] ; [119.07446809 153.92553191],0
v3,1,0.194553,1.682797,[ 84 107] ; [ 97 159],[ 77.34004474 113.65995526] ; [103.65995526 152.34004474],0
b5,1,0.198937,1.650159,[110  89] ; [167 106],[116.78601695  82.21398305] ; [160.21398305 112.78601695],0
b4,1,0.219016,1.510807,[112  87] ; [169 104],[118.47245763  80.52754237] ; [162.52754237 110.47245763],0
p5,1,0.219622,1.506837,[ 16 183] ; [ 14 254],[ 12.78372591 186.21627409] ; [ 17.21627409 250.78372591],0
s5,1,0.248823,1.329901,[ 61 133] ; [ 70 194],[ 55.48908297 138.51091703] ; [ 75.51091703 188.48908297],0
n4,1,0.301518,1.067467,[149  49] ; [193  79],[144.07659574  53.92340426] ; [197.92340426  74.07659574],0
n3,1,0.302543,1.062949,[21 12] ; [63 23],[23.29411765  9.70588235] ; [60.70588235 25.29411765],0
u4,1,0.321507,0.982807,[  2 197] ; [  6 267],[  3.37288136 195.62711864] ; [  4.62711864 268.37288136],0
p12,1,0.335656,0.926952,[  9 189] ; [ 18 253],[ 11.39872068 186.60127932] ; [ 15.60127932 255.39872068],0
d3,1,0.344601,0.893238,[142  57] ; [183  89],[137.31422505  61.68577495] ; [187.68577495  84.31422505],0
a6,1,0.3516,0.867675,[144  55] ; [186  86],[139.42675159  59.57324841] ; [190.57324841  81.42675159],0
b1,1,0.356123,0.85152,[ 69 130] ; [106 167],[ 73.78177966 125.21822034] ; [101.21822034 171.78177966],0
u1,1,0.408938,0.681887,[ 30 169] ; [ 49 224],[ 33.30720339 165.69279661] ; [ 45.69279661 227.30720339],0
r3,1,0.412089,0.672765,[190   9] ; [254  17],[187.99148936  11.00851064] ; [256.00851064  14.99148936],0
d5,1,0.446567,0.57935,[165  34] ; [218  54],[161.81953291  37.18046709] ; [221.18046709  50.81953291],0
s6,1,0.459366,0.547439,[126  69] ; [166 105],[122.1888412  72.8111588] ; [169.8111588 101.1888412],0
r2,1,0.511323,0.431359,[190   7] ; [258  13],[188.58119658   8.41880342] ; [259.41880342  11.58119658],0
s2,1,0.55906,0.341334,[ 85 111] ; [124 145],[ 88.09462366 107.90537634] ; [120.90537634 148.09462366],0
u3,1,0.586646,0.295612,[33 24] ; [50 30],[34.53284672 22.46715328] ; [48.46715328 31.53284672],0
