Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,1e-06,24.788267,[29 21] ; [18 82],[15.66666667 34.33333333] ; [31.33333333 68.66666667],1
p4,1,5.3e-05,16.336238,[37 13] ; [39 61],[25.33333333 24.66666667] ; [50.66666667 49.33333333],1
p8,1,7.1e-05,15.790621,[31 19] ; [28 71],[19.79865772 30.20134228] ; [39.20134228 59.79865772],1
s7,1,0.000236,13.523838,[29 20] ; [26 68],[18.84615385 30.15384615] ; [36.15384615 57.84615385],1
p11,1,0.000517,12.053571,[45  5] ; [63 37],[36. 14.] ; [72. 28.],1
p7,1,0.001283,10.366942,[32 16] ; [38 61],[22.85714286 25.14285714] ; [47.14285714 51.85714286],0
v2,1,0.001468,10.118292,[30 18] ; [34 64],[21.04109589 26.95890411] ; [42.95890411 55.04109589],0
p3,1,0.001687,9.862013,[31 19] ; [35 65],[22. 28.] ; [44. 56.],0
s5,1,0.006903,7.29798,[20 24] ; [22 74],[13.2 30.8] ; [28.8 67.2],0
r2,1,0.009009,6.821053,[44  4] ; [70 26],[38. 10.] ; [76. 20.],0
r4,1,0.009716,6.686314,[37 13] ; [52 48],[29.66666667 20.33333333] ; [59.33333333 40.66666667],0
v4,1,0.013186,6.144,[47  3] ; [78 22],[41.66666667  8.33333333] ; [83.33333333 16.66666667],0
v3,1,0.013546,6.096327,[22 26] ; [25 73],[15.45205479 32.54794521] ; [31.54794521 66.45205479],0
s6,1,0.018329,5.564395,[35 13] ; [52 47],[28.40816327 19.59183673] ; [58.59183673 40.40816327],0
p2,1,0.045141,4.013378,[40 10] ; [64 36],[34.66666667 15.33333333] ; [69.33333333 30.66666667],0
s2,1,0.049141,3.870536,[29 21] ; [41 59],[23.33333333 26.66666667] ; [46.66666667 53.33333333],0
p9,1,0.077957,3.106991,[43  7] ; [71 26],[38.7755102 11.2244898] ; [75.2244898 21.7755102],0
v1,1,0.090887,2.858599,[26 23] ; [36 58],[21.24475524 27.75524476] ; [40.75524476 53.24475524],0
d1,1,0.131114,2.279266,[32 18] ; [51 49],[27.66666667 22.33333333] ; [55.33333333 44.66666667],0
d5,1,0.153909,2.033071,[43  7] ; [76 24],[39.66666667 10.33333333] ; [79.33333333 20.66666667],0
p1,1,0.164742,1.930147,[ 7 43] ; [ 7 93],[ 4.66666667 45.33333333] ; [ 9.33333333 90.66666667],0
p12,1,0.175822,1.832588,[ 4 46] ; [ 3 96],[ 2.34899329 47.65100671] ; [ 4.65100671 94.34899329],0
r3,1,0.199877,1.643273,[45  5] ; [82 18],[42.33333333  7.66666667] ; [84.66666667 15.33333333],0
p10,1,0.22674,1.461193,[38 11] ; [68 32],[34.8590604 14.1409396] ; [71.1409396 28.8590604],0
u3,1,0.232014,1.428472,[9 6] ; [15 21],[7.05882353 7.94117647] ; [16.94117647 19.05882353],0
b4,1,0.235797,1.405547,[34 16] ; [58 42],[30.66666667 19.33333333] ; [61.33333333 38.66666667],0
d3,1,0.319369,0.991531,[37 13] ; [66 34],[34.33333333 15.66666667] ; [68.66666667 31.33333333],0
s3,1,0.322117,0.980333,[26 24] ; [43 56],[23.15436242 26.84563758] ; [45.84563758 53.15436242],0
s4,1,0.32387,0.973252,[13 37] ; [19 81],[10.66666667 39.33333333] ; [21.33333333 78.66666667],0
n5,1,0.376171,0.783178,[34 15] ; [62 38],[31.5704698 17.4295302] ; [64.4295302 35.5704698],0
n6,1,0.386222,0.750803,[41  9] ; [75 24],[38.9261745 11.0738255] ; [77.0738255 21.9261745],0
n4,1,0.395766,0.721154,[35 15] ; [63 37],[32.66666667 17.33333333] ; [65.33333333 34.66666667],0
a1,1,0.427263,0.630252,[ 6 44] ; [ 8 92],[ 4.66666667 45.33333333] ; [ 9.33333333 90.66666667],0
a8,1,0.440772,0.594271,[ 3 44] ; [10 87],[ 4.24305556 42.75694444] ; [ 8.75694444 88.24305556],0
