Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,36.460625,[ 7 31] ; [53 14],[21.71428571 16.28571429] ; [38.28571429 28.71428571],1
v4,1,0.000145,14.432699,[23 14] ; [61  5],[30.17475728  6.82524272] ; [53.82524272 12.17475728],1
r3,1,0.000164,14.205591,[22 16] ; [60  7],[29.67619048  8.32380952] ; [52.32380952 14.67619048],1
r4,1,0.000491,12.148098,[16 22] ; [51 16],[24.24761905 13.75238095] ; [42.75238095 24.24761905],1
r2,1,0.000891,11.0406,[22 15] ; [58  8],[28.73786408  8.26213592] ; [51.26213592 14.73786408],1
p11,1,0.000919,10.984569,[16 22] ; [50 17],[23.88571429 14.11428571] ; [42.11428571 24.88571429],1
p2,1,0.004958,7.894765,[18 20] ; [50 17],[24.60952381 13.39047619] ; [43.39047619 23.60952381],0
v1,1,0.005515,7.702263,[ 9 29] ; [34 32],[15.71153846 22.28846154] ; [27.28846154 38.71153846],0
s6,1,0.01295,6.175884,[12 26] ; [37 28],[18.0776699 19.9223301] ; [30.9223301 34.0776699],0
n6,1,0.013447,6.109364,[20 18] ; [51 16],[25.6952381 12.3047619] ; [45.3047619 21.6952381],0
p4,1,0.01527,5.88506,[11 26] ; [36 30],[16.88349515 20.11650485] ; [30.11650485 35.88349515],0
a4,1,0.019522,5.454144,[ 3 35] ; [18 49],[ 7.6 30.4] ; [13.4 53.6],0
p8,1,0.022018,5.244369,[ 9 29] ; [31 36],[14.47619048 23.52380952] ; [25.52380952 41.47619048],0
a3,1,0.026504,4.922825,[10 28] ; [32 34],[15.34615385 22.65384615] ; [26.65384615 39.34615385],0
b5,1,0.041536,4.154011,[16 22] ; [42 25],[20.99047619 17.00952381] ; [37.00952381 29.99047619],0
s3,1,0.045149,4.013055,[14 23] ; [38 27],[18.8627451 18.1372549] ; [33.1372549 31.8627451],0
n5,1,0.057355,3.612263,[22 16] ; [50 16],[26.30769231 11.69230769] ; [45.69230769 20.30769231],0
s8,1,0.057676,3.602978,[ 6 32] ; [22 45],[10.13333333 27.86666667] ; [17.86666667 49.13333333],0
d2,1,0.092319,2.833469,[15 23] ; [16 51],[11.21904762 26.78095238] ; [19.78095238 47.21904762],0
s2,1,0.134417,2.24074,[10 28] ; [27 39],[13.51923077 24.48076923] ; [23.48076923 42.51923077],0
s7,1,0.150367,2.06852,[ 8 27] ; [24 41],[11.2 23.8] ; [20.8 44.2],0
d4,1,0.151641,2.055668,[15 22] ; [37 30],[18.5 18.5] ; [33.5 33.5],0
p6,1,0.192658,1.697173,[ 8 29] ; [22 43],[10.88235294 26.11764706] ; [19.11764706 45.88235294],0
n4,1,0.203626,1.616175,[22 16] ; [47 20],[24.97142857 13.02857143] ; [44.02857143 22.97142857],0
s5,1,0.234257,1.414827,[ 7 31] ; [18 44],[ 9.5 28.5] ; [15.5 46.5],0
n2,1,0.249745,1.324728,[9 7] ; [17  6],[10.66666667  5.33333333] ; [15.33333333  7.66666667],0
p5,1,0.253289,1.305073,[ 2 36] ; [ 8 58],[ 3.65384615 34.34615385] ; [ 6.34615385 59.65384615],0
p12,1,0.305415,1.0504,[ 1 37] ; [ 5 62],[ 2.17142857 35.82857143] ; [ 3.82857143 63.17142857],0
d3,1,0.309529,1.032685,[11 27] ; [26 41],[13.39047619 24.60952381] ; [23.60952381 43.39047619],0
v2,1,0.333601,0.934869,[11 25] ; [25 37],[13.2244898 22.7755102] ; [22.7755102 39.2244898],0
a1,1,0.440133,0.595935,[ 1 37] ; [ 4 63],[ 1.80952381 36.19047619] ; [ 3.19047619 63.80952381],0
s1,1,0.492943,0.470097,[ 3 35] ; [ 3 62],[ 2.21359223 35.78640777] ; [ 3.78640777 61.21359223],0
d5,1,0.500068,0.454792,[15 23] ; [31 36],[16.64761905 21.35238095] ; [29.35238095 37.64761905],0
b2,1,0.54789,0.361111,[ 5 21] ; [10 29],[ 6. 20.] ; [ 9. 30.],0
b3,1,0.54789,0.361111,[ 5 21] ; [10 29],[ 6. 20.] ; [ 9. 30.],0
p3,1,0.602742,0.270879,[ 9 29] ; [19 48],[10.13333333 27.86666667] ; [17.86666667 49.13333333],0
r1,1,0.606124,0.265858,[19 19] ; [37 30],[20.26666667 17.73333333] ; [35.73333333 31.26666667],0
u3,1,0.608408,0.2625,[11 17] ; [16 19],[12. 16.] ; [15. 20.],0
n1,1,0.613819,0.254651,[ 5 11] ; [ 9 14],[ 5.74358974 10.25641026] ; [ 8.25641026 14.74358974],0
u1,1,0.681566,0.168368,[ 1 37] ; [ 1 66],[ 0.72380952 37.27619048] ; [ 1.27619048 65.72380952],0
