Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,37.510654,[ 7 42] ; [163 101],[26.61341853 22.38658147] ; [143.38658147 120.61341853],1
p4,1,0.0,26.619658,[17 31] ; [195  71],[32.40764331 15.59235669] ; [179.59235669  86.40764331],1
p7,1,4e-06,21.043614,[16 30] ; [181  78],[29.71147541 16.28852459] ; [167.28852459  91.71147541],1
r4,1,2e-05,18.232294,[38 11] ; [254  13],[45.27848101  3.72151899] ; [246.72151899  20.27848101],1
v4,1,3.5e-05,17.111842,[41  8] ; [259   7],[46.66666667  2.33333333] ; [253.33333333  12.66666667],1
p11,1,0.001385,10.225677,[30 19] ; [218  49],[38.4556962 10.5443038] ; [209.5443038  57.4556962],0
n6,1,0.001504,10.073909,[34 14] ; [234  31],[41.09904153  6.90095847] ; [226.90095847  38.09904153],0
p3,1,0.001583,9.978976,[17 30] ; [162 104],[26.87859425 20.12140575] ; [152.12140575 113.87859425],0
r3,1,0.002257,9.328085,[44  5] ; [261   5],[47.44444444  1.55555556] ; [257.55555556   8.44444444],0
p10,1,0.003372,8.594317,[35 13] ; [236  30],[41.42675159  6.57324841] ; [229.57324841  36.42675159],0
p6,1,0.005873,7.588742,[12 35] ; [125 140],[20.63782051 26.36217949] ; [116.36217949 148.63782051],0
p9,1,0.006817,7.320505,[37 11] ; [241  25],[42.49681529  5.50318471] ; [235.50318471  30.49681529],0
s2,1,0.016173,5.783959,[35 14] ; [228  39],[40.78164557  8.21835443] ; [222.21835443  44.78164557],0
s6,1,0.019616,5.44574,[36 12] ; [230  32],[41.18709677  6.81290323] ; [224.81290323  37.18709677],0
n1,1,0.022008,5.245143,[16  7] ; [19 28],[11.5 11.5] ; [23.5 23.5],0
s5,1,0.032898,4.5511,[14 30] ; [124 128],[20.51351351 23.48648649] ; [117.48648649 134.51351351],0
r1,1,0.050929,3.810615,[38 11] ; [234  32],[42.31111111  6.68888889] ; [229.68888889  36.31111111],0
d3,1,0.108191,2.580445,[38  9] ; [238  29],[41.31210191  5.68789809] ; [234.68789809  32.31210191],0
r2,1,0.12407,2.365176,[46  2] ; [261   3],[47.23076923  0.76923077] ; [259.76923077   4.23076923],0
b1,1,0.126225,2.338333,[25 24] ; [105 162],[20.15822785 28.84177215] ; [109.84177215 157.15822785],0
n3,1,0.160963,1.965155,[13  9] ; [37 12],[15.49295775  6.50704225] ; [34.50704225 14.49295775],0
a4,1,0.189089,1.724702,[33 16] ; [153 114],[28.84177215 20.15822785] ; [157.15822785 109.84177215],0
a7,1,0.195751,1.673798,[34 15] ; [208  59],[37.52531646 11.47468354] ; [204.47468354  62.52531646],0
v3,1,0.209777,1.572968,[15 27] ; [118 138],[18.74496644 23.25503356] ; [114.25503356 141.74496644],0
s1,1,0.211955,1.55802,[ 4 44] ; [ 11 254],[ 2.30031949 45.69968051] ; [ 12.69968051 252.30031949],0
a8,1,0.216424,1.527925,[ 4 44] ; [ 37 208],[ 6.71672355 41.28327645] ; [ 34.28327645 210.71672355],0
u4,1,0.221127,1.49704,[ 4 45] ; [ 11 256],[ 2.32594937 46.67405063] ; [ 12.67405063 254.32594937],0
n4,1,0.232333,1.426518,[37 12] ; [220  46],[39.97777778  9.02222222] ; [217.02222222  48.97777778],0
n5,1,0.239486,1.383618,[36 13] ; [215  51],[39.04444444  9.95555556] ; [211.95555556  54.04444444],0
p12,1,0.29125,1.113833,[ 4 44] ; [ 37 229],[ 6.26751592 41.73248408] ; [ 34.73248408 231.26751592],0
a3,1,0.316821,1.002024,[38 11] ; [222  44],[40.44444444  8.55555556] ; [219.55555556  46.44444444],0
s8,1,0.31995,0.989149,[28 20] ; [175  91],[31.03184713 16.96815287] ; [171.96815287  94.03184713],0
a6,1,0.355214,0.854741,[31 16] ; [193  73],[33.63578275 13.36421725] ; [190.36421725  75.63578275],0
a2,1,0.386256,0.750696,[15 34] ; [ 99 168],[17.67721519 31.32278481] ; [ 96.32278481 170.67721519],0
s7,1,0.442545,0.589674,[35 12] ; [177  80],[32.77631579 14.22368421] ; [179.22368421  77.77631579],0
p5,1,0.457505,0.551991,[ 5 41] ; [ 40 226],[ 6.63461538 39.36538462] ; [ 38.36538462 227.63461538],0
d2,1,0.473496,0.513805,[37 10] ; [197  70],[35.02547771 11.97452229] ; [198.97452229  68.02547771],0
b4,1,0.540416,0.374769,[32 17] ; [162 105],[30.08227848 18.91772152] ; [163.91772152 103.08227848],0
b2,1,0.666823,0.185341,[16 19] ; [71 99],[14.85365854 20.14634146] ; [72.14634146 97.85365854],0
b3,1,0.666823,0.185341,[16 19] ; [71 99],[14.85365854 20.14634146] ; [72.14634146 97.85365854],0
v2,1,0.689299,0.159845,[26 19] ; [156 100],[27.20930233 17.79069767] ; [154.79069767 101.20930233],0
d5,1,0.739324,0.110722,[46  1] ; [258   8],[45.6485623  1.3514377] ; [258.3514377   7.6485623],0
a5,1,0.745075,0.105716,[40  9] ; [223  44],[40.78164557  8.21835443] ; [222.21835443  44.78164557],0
b5,1,0.805865,0.0604,[29 20] ; [163 104],[29.7721519 19.2278481] ; [162.2278481 104.7721519],0
v1,1,0.810939,0.057224,[26 21] ; [147 110],[26.74671053 20.25328947] ; [146.25328947 110.74671053],0
a1,1,0.872929,0.02558,[ 3 46] ; [ 18 249],[ 3.25632911 45.74367089] ; [ 17.74367089 249.25632911],0
n2,1,0.912753,0.012005,[16  7] ; [34 14],[16.1971831  6.8028169] ; [33.8028169 14.1971831],0
p1,1,0.946037,0.004581,[ 5 44] ; [ 28 238],[ 5.13333333 43.86666667] ; [ 27.86666667 238.13333333],0
u2,1,0.967544,0.001656,[8 3] ; [33 12],[8.05357143 2.94642857] ; [32.94642857 12.05357143],0
u3,1,0.967544,0.001656,[8 3] ; [33 12],[8.05357143 2.94642857] ; [32.94642857 12.05357143],0
