Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.000145,14.430014,[25  6] ; [ 8 18],[17.94736842 13.05263158] ; [15.05263158 10.94736842],1
p7,1,0.004368,8.124202,[24  7] ; [10 15],[18.82142857 12.17857143] ; [15.17857143  9.82142857],0
p11,1,0.005392,7.742934,[27  4] ; [14 12],[22.29824561  8.70175439] ; [18.70175439  7.29824561],0
r3,1,0.010305,6.581433,[30  1] ; [19  7],[26.64912281  4.35087719] ; [22.35087719  3.64912281],0
r1,1,0.016206,5.78035,[29  2] ; [18  8],[25.56140351  5.43859649] ; [21.43859649  4.56140351],0
v2,1,0.018042,5.592034,[24  6] ; [13 13],[19.82142857 10.17857143] ; [17.17857143  8.82142857],0
p8,1,0.049737,3.850289,[20 11] ; [10 16],[16.31578947 14.68421053] ; [13.68421053 12.31578947],0
a7,1,0.060051,3.53598,[24  7] ; [14 12],[20.66666667 10.33333333] ; [17.33333333  8.66666667],0
a6,1,0.105315,2.623146,[22  9] ; [13 13],[19.03508772 11.96491228] ; [15.96491228 10.03508772],0
p5,1,0.124696,2.35732,[ 7 24] ; [ 2 24],[ 4.89473684 26.10526316] ; [ 4.10526316 21.89473684],0
s2,1,0.126428,2.335829,[ 9 21] ; [13 13],[11.78571429 18.21428571] ; [10.21428571 15.78571429],0
p6,1,0.155096,2.021402,[14 17] ; [ 7 19],[11.42105263 19.57894737] ; [ 9.57894737 16.42105263],0
u2,1,0.160958,1.965207,[6 4] ; [4 9],[4.34782609 5.65217391] ; [5.65217391 7.34782609],0
a3,1,0.173866,1.84929,[21 10] ; [13 13],[18.49122807 12.50877193] ; [15.50877193 10.49122807],0
a5,1,0.18197,1.78146,[22  9] ; [14 12],[19.57894737 11.42105263] ; [16.42105263  9.57894737],0
p9,1,0.1895,1.721503,[26  5] ; [18  8],[23.92982456  7.07017544] ; [20.07017544  5.92982456],0
s1,1,0.221063,1.497454,[ 1 30] ; [ 3 23],[ 2.1754386 28.8245614] ; [ 1.8245614 24.1754386],0
v4,1,0.221063,1.497454,[30  1] ; [23  3],[28.8245614  2.1754386] ; [24.1754386  1.8245614],0
a4,1,0.221289,1.495992,[ 9 22] ; [ 4 22],[ 7.07017544 23.92982456] ; [ 5.92982456 20.07017544],0
s4,1,0.273707,1.198073,[ 2 29] ; [ 4 22],[ 3.26315789 27.73684211] ; [ 2.73684211 23.26315789],0
n4,1,0.301028,1.069634,[28  3] ; [21  5],[26.64912281  4.35087719] ; [22.35087719  3.64912281],0
u3,1,0.305319,1.050816,[6 4] ; [5 8],[4.7826087 5.2173913] ; [6.2173913 6.7826087],0
p2,1,0.305945,1.048101,[23  8] ; [16 10],[21.21052632  9.78947368] ; [17.78947368  8.21052632],0
p10,1,0.318693,0.994304,[25  6] ; [18  8],[23.38596491  7.61403509] ; [19.61403509  6.38596491],0
d2,1,0.336409,0.924069,[ 8 23] ; [ 4 22],[ 6.52631579 24.47368421] ; [ 5.47368421 20.52631579],0
b4,1,0.392224,0.732036,[19 12] ; [13 13],[17.40350877 13.59649123] ; [14.59649123 11.40350877],0
a8,1,0.487248,0.482597,[ 2 27] ; [ 3 21],[ 2.73584906 26.26415094] ; [ 2.26415094 21.73584906],0
n6,1,0.507947,0.438294,[26  5] ; [20  6],[25.01754386  5.98245614] ; [20.98245614  5.01754386],0
a2,1,0.523151,0.407678,[ 4 27] ; [ 2 24],[ 3.26315789 27.73684211] ; [ 2.73684211 23.26315789],0
b5,1,0.570736,0.321453,[19 12] ; [14 12],[17.94736842 13.05263158] ; [15.05263158 10.94736842],0
s7,1,0.606498,0.265306,[12 16] ; [12 12],[12.92307692 15.07692308] ; [11.07692308 12.92307692],0
s3,1,0.61961,0.246416,[16 14] ; [15 10],[16.90909091 13.09090909] ; [14.09090909 10.90909091],0
d3,1,0.624989,0.238918,[10 21] ; [10 16],[10.87719298 20.12280702] ; [ 9.12280702 16.87719298],0
v1,1,0.642579,0.215385,[18 12] ; [14 12],[17.14285714 12.85714286] ; [14.85714286 11.14285714],0
p1,1,0.757333,0.095471,[ 7 24] ; [ 5 21],[ 6.52631579 24.47368421] ; [ 5.47368421 20.52631579],0
n5,1,0.7591,0.094042,[26  5] ; [21  5],[25.56140351  5.43859649] ; [21.43859649  4.56140351],0
b3,1,0.881368,0.022271,[ 8 16] ; [5 9],[ 8.21052632 15.78947368] ; [4.78947368 9.21052632],0
b2,1,0.881368,0.022271,[ 8 16] ; [5 9],[ 8.21052632 15.78947368] ; [4.78947368 9.21052632],0
d5,1,0.940265,0.005615,[14 17] ; [12 14],[14.14035088 16.85964912] ; [11.85964912 14.14035088],0
s8,1,0.945443,0.004683,[11 20] ; [ 9 17],[10.87719298 20.12280702] ; [ 9.12280702 16.87719298],0
s5,1,0.950215,0.003898,[ 9 21] ; [ 8 18],[ 9.10714286 20.89285714] ; [ 7.89285714 18.10714286],0
b1,1,0.977384,0.000804,[13 18] ; [11 15],[13.05263158 17.94736842] ; [10.94736842 15.05263158],0
s6,1,1.0,0.0,[18 12] ; [15 10],[18. 12.] ; [15. 10.],0
