Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,9e-06,19.674317,[13 33] ; [59 27],[25.09090909 20.90909091] ; [46.90909091 39.09090909],1
s7,1,0.000729,11.415077,[ 7 37] ; [37 43],[15.61290323 28.38709677] ; [28.38709677 51.61290323],1
v3,1,0.001574,9.990222,[ 4 40] ; [29 54],[11.43307087 32.56692913] ; [21.56692913 61.43307087],0
a5,1,0.005668,7.652968,[19 27] ; [57 29],[26.48484848 19.51515152] ; [49.51515152 36.48484848],0
d5,1,0.006406,7.432517,[26 20] ; [68 18],[32.75757576 13.24242424] ; [61.24242424 24.75757576],0
d2,1,0.006475,7.413089,[14 32] ; [47 38],[21.41984733 24.58015267] ; [39.58015267 45.41984733],0
n6,1,0.012571,6.228514,[25 21] ; [65 21],[31.36363636 14.63636364] ; [58.63636364 27.36363636],0
n1,1,0.013483,6.104583,[ 3 17] ; [13 13],[ 6.95652174 13.04347826] ; [ 9.04347826 16.95652174],0
a4,1,0.015917,5.812065,[12 34] ; [41 45],[18.46969697 27.53030303] ; [34.53030303 51.46969697],0
u1,1,0.043136,4.090084,[ 3 43] ; [17 69],[ 6.96969697 39.03030303] ; [13.03030303 72.96969697],0
a2,1,0.062178,3.478308,[ 5 41] ; [21 65],[ 9.06060606 36.93939394] ; [16.93939394 69.06060606],0
b5,1,0.062871,3.459977,[27 19] ; [64 22],[31.71212121 14.28787879] ; [59.28787879 26.71212121],0
p6,1,0.077334,3.120051,[ 9 36] ; [29 54],[13.359375 31.640625] ; [24.640625 58.359375],0
r1,1,0.103217,2.655116,[29 17] ; [65 20],[33.00763359 12.99236641] ; [60.99236641 24.00763359],0
r4,1,0.103918,2.644364,[33 13] ; [72 14],[36.59090909  9.40909091] ; [68.40909091 17.59090909],0
s6,1,0.115174,2.481757,[18 28] ; [45 39],[22.29230769 23.70769231] ; [40.70769231 43.29230769],0
s2,1,0.11861,2.435583,[12 33] ; [34 50],[16.04651163 28.95348837] ; [29.95348837 54.04651163],0
v1,1,0.132258,2.265795,[14 31] ; [38 47],[18. 27.] ; [34. 51.],0
a8,1,0.139704,2.181221,[ 3 37] ; [13 61],[ 5.61403509 34.38596491] ; [10.38596491 63.61403509],0
b4,1,0.147045,2.102637,[24 22] ; [56 30],[27.87878788 18.12121212] ; [52.12121212 33.87878788],0
v4,1,0.165108,1.926806,[40  5] ; [82  4],[41.90839695  3.09160305] ; [80.09160305  5.90839695],0
r2,1,0.183073,1.772499,[38  8] ; [77  8],[40.38167939  5.61832061] ; [74.61832061 10.38167939],0
b3,1,0.186696,1.743502,[ 5 23] ; [17 37],[ 7.51219512 20.48780488] ; [14.48780488 39.51219512],0
b2,1,0.186696,1.743502,[ 5 23] ; [17 37],[ 7.51219512 20.48780488] ; [14.48780488 39.51219512],0
a3,1,0.238082,1.391918,[24 21] ; [55 31],[27.13740458 17.86259542] ; [51.86259542 34.13740458],0
s3,1,0.242621,1.3653,[20 26] ; [45 38],[23.17829457 22.82170543] ; [41.82170543 41.17829457],0
p4,1,0.252711,1.308253,[19 27] ; [44 41],[22.1221374 23.8778626] ; [40.8778626 44.1221374],0
s8,1,0.261648,1.260015,[10 36] ; [26 58],[12.73846154 33.26153846] ; [23.26153846 60.73846154],0
d1,1,0.285879,1.138928,[18 28] ; [42 44],[20.90909091 25.09090909] ; [39.09090909 46.90909091],0
p1,1,0.289604,1.121463,[ 2 44] ; [ 8 76],[ 3.53846154 42.46153846] ; [ 6.46153846 77.53846154],0
s5,1,0.293659,1.102769,[ 7 38] ; [19 62],[ 9.28571429 35.71428571] ; [16.71428571 64.28571429],0
d3,1,0.317337,0.999892,[27 19] ; [58 28],[29.62121212 16.37878788] ; [55.37878788 30.62121212],0
a1,1,0.338736,0.91521,[ 1 45] ; [ 5 81],[ 2.09090909 43.90909091] ; [ 3.90909091 82.09090909],0
u2,1,0.341,0.906667,[ 7 14] ; [14 16],[ 8.64705882 12.35294118] ; [12.35294118 17.64705882],0
a7,1,0.377139,0.780008,[29 17] ; [60 25],[31.2519084 14.7480916] ; [57.7480916 27.2519084],0
n2,1,0.383651,0.758971,[12  7] ; [21  7],[13.34042553  5.65957447] ; [19.65957447  8.34042553],0
s4,1,0.434158,0.611675,[ 9 37] ; [12 72],[ 7.43076923 38.56923077] ; [13.56923077 70.43076923],0
u3,1,0.561125,0.33776,[11 11] ; [13 18],[ 9.96226415 12.03773585] ; [14.03773585 16.96226415],0
p11,1,0.583143,0.301181,[25 21] ; [51 35],[26.48484848 19.51515152] ; [49.51515152 36.48484848],0
v2,1,0.585387,0.297606,[19 25] ; [41 44],[20.46511628 23.53488372] ; [39.53488372 45.46511628],0
p8,1,0.655671,0.198825,[17 29] ; [34 49],[18.18604651 27.81395349] ; [32.81395349 50.18604651],0
a6,1,0.684204,0.165432,[30 16] ; [53 33],[28.92424242 17.07575758] ; [54.07575758 31.92424242],0
n3,1,0.70075,0.147692,[14  6] ; [21  7],[14.58333333  5.41666667] ; [20.41666667  7.58333333],0
d4,1,0.713119,0.135181,[32 13] ; [63 22],[32.88461538 12.11538462] ; [62.11538462 22.88461538],0
p9,1,0.745241,0.105573,[21 25] ; [35 47],[20.125 25.875] ; [35.875 46.125],0
p7,1,0.831416,0.04532,[24 22] ; [46 39],[24.58015267 21.41984733] ; [45.41984733 39.58015267],0
b1,1,0.836815,0.042423,[20 26] ; [39 47],[20.56060606 25.43939394] ; [38.43939394 47.56060606],0
r3,1,0.927743,0.008224,[42  4] ; [78  7],[42.13740458  3.86259542] ; [77.86259542  7.13740458],0
s1,1,0.940074,0.005651,[ 1 45] ; [ 2 82],[ 1.06153846 44.93846154] ; [ 1.93846154 82.06153846],0
p3,1,0.977149,0.00082,[17 29] ; [32 54],[17.07575758 28.92424242] ; [31.92424242 54.07575758],0
