Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,30.357178,[37 13] ; [40 97],[20.58823529 29.41176471] ; [56.41176471 80.58823529],1
s8,1,0.000214,13.705992,[14 36] ; [ 11 133],[ 6.44329897 43.55670103] ; [ 18.55670103 125.44329897],1
r2,1,0.003223,8.676633,[49  1] ; [114  27],[42.67015707  7.32984293] ; [120.32984293  20.67015707],0
a3,1,0.010733,6.50904,[39 11] ; [82 60],[31.51041667 18.48958333] ; [89.48958333 52.51041667],0
v1,1,0.019536,5.452893,[22 28] ; [ 37 104],[15.44502618 34.55497382] ; [43.55497382 97.44502618],0
s7,1,0.02472,5.043404,[12 33] ; [ 17 119],[ 7.20994475 37.79005525] ; [ 21.79005525 114.20994475],0
p10,1,0.028113,4.821095,[35 15] ; [74 68],[28.38541667 21.61458333] ; [80.61458333 61.38541667],0
p3,1,0.033167,4.53714,[15 35] ; [ 23 120],[ 9.84455959 40.15544041] ; [ 28.15544041 114.84455959],0
v4,1,0.03507,4.441782,[45  5] ; [108  34],[39.84375 10.15625] ; [113.15625  28.84375],0
n4,1,0.038931,4.263878,[38 12] ; [86 58],[31.95876289 18.04123711] ; [92.04123711 51.95876289],0
a4,1,0.056127,3.648275,[24 26] ; [47 96],[18.39378238 31.60621762] ; [52.60621762 90.39378238],0
p1,1,0.132802,2.259442,[ 6 44] ; [  8 135],[ 3.62694301 46.37305699] ; [ 10.37305699 132.62694301],0
p9,1,0.15889,1.984758,[35 15] ; [81 57],[30.85106383 19.14893617] ; [85.14893617 52.85106383],0
r4,1,0.161281,1.962177,[38 12] ; [94 50],[34.02061856 15.97938144] ; [97.97938144 46.02061856],0
s2,1,0.168675,1.894683,[12 38] ; [ 22 121],[ 8.80829016 41.19170984] ; [ 25.19170984 117.80829016],0
r1,1,0.185065,1.756471,[35 15] ; [85 58],[31.0880829 18.9119171] ; [88.9119171 54.0880829],0
d4,1,0.19167,1.704731,[39 10] ; [100  43],[35.47395833 13.52604167] ; [103.52604167  39.47395833],0
a1,1,0.193738,1.688963,[ 5 45] ; [  7 137],[ 3.09278351 46.90721649] ; [  8.90721649 135.09278351],0
n5,1,0.214781,1.538905,[34 16] ; [83 60],[30.31088083 19.68911917] ; [86.68911917 56.31088083],0
a7,1,0.215756,1.532374,[34 15] ; [85 58],[30.36979167 18.63020833] ; [88.63020833 54.36979167],0
p7,1,0.231774,1.429944,[22 28] ; [49 93],[18.48958333 31.51041667] ; [52.51041667 89.48958333],0
p11,1,0.261676,1.259871,[34 16] ; [85 59],[30.67010309 19.32989691] ; [88.32989691 55.67010309],0
s1,1,0.283819,1.148712,[ 3 46] ; [  4 139],[ 1.78645833 47.21354167] ; [  5.21354167 137.78645833],0
d2,1,0.321243,0.983878,[24 25] ; [58 84],[21.03664921 27.96335079] ; [60.96335079 81.03664921],0
d3,1,0.340572,0.908276,[31 19] ; [77 65],[28.125 21.875] ; [79.875 62.125],0
r3,1,0.353549,0.860678,[42  7] ; [114  29],[39.8125  9.1875] ; [116.1875  26.8125],0
b1,1,0.382568,0.762433,[18 32] ; [62 82],[20.6185567 29.3814433] ; [59.3814433 84.6185567],0
d1,1,0.394961,0.723613,[25 25] ; [62 82],[22.42268041 27.57731959] ; [64.57731959 79.42268041],0
n6,1,0.41587,0.661955,[35 15] ; [91 52],[32.64248705 17.35751295] ; [93.35751295 49.64248705],0
d5,1,0.522544,0.408869,[35 15] ; [93 50],[33.16062176 16.83937824] ; [94.83937824 48.16062176],0
s4,1,0.542399,0.371112,[ 6 44] ; [ 13 131],[ 4.89690722 45.10309278] ; [ 14.10309278 129.89690722],0
n2,1,0.561427,0.337239,[8 4] ; [34 25],[7.09859155 4.90140845] ; [34.90140845 24.09859155],0
n3,1,0.573816,0.31634,[8 4] ; [33 24],[7.13043478 4.86956522] ; [33.86956522 23.13043478],0
a5,1,0.584758,0.298605,[30 20] ; [80 64],[28.35051546 21.64948454] ; [81.64948454 62.35051546],0
p2,1,0.59343,0.28502,[32 18] ; [86 58],[30.41237113 19.58762887] ; [87.58762887 56.41237113],0
p6,1,0.635256,0.225,[ 6 43] ; [ 21 119],[ 7. 42.] ; [ 20. 120.],0
s5,1,0.636731,0.223043,[ 4 44] ; [ 15 125],[ 4.85106383 43.14893617] ; [ 14.14893617 125.85106383],0
a8,1,0.638868,0.220226,[ 6 42] ; [ 14 125],[ 5.13368984 42.86631016] ; [ 14.86631016 124.13368984],0
u3,1,0.673529,0.177502,[5 6] ; [24 38],[4.36986301 6.63013699] ; [24.63013699 37.36986301],0
b2,1,0.691223,0.157765,[12 17] ; [29 49],[11.11214953 17.88785047] ; [29.88785047 48.11214953],0
b3,1,0.691223,0.157765,[12 17] ; [29 49],[11.11214953 17.88785047] ; [29.88785047 48.11214953],0
b5,1,0.717701,0.130706,[27 23] ; [82 62],[28.09278351 21.90721649] ; [80.90721649 63.09278351],0
u1,1,0.719527,0.128946,[ 5 45] ; [ 12 132],[ 4.3814433 45.6185567] ; [ 12.6185567 131.3814433],0
a2,1,0.73553,0.114094,[ 6 44] ; [ 20 124],[ 6.70103093 43.29896907] ; [ 19.29896907 124.70103093],0
b4,1,0.76407,0.090084,[29 21] ; [80 64],[28.09278351 21.90721649] ; [80.90721649 63.09278351],0
n1,1,0.808923,0.058475,[3 7] ; [20 39],[3.33333333 6.66666667] ; [19.66666667 39.33333333],0
s3,1,0.830034,0.046078,[13 37] ; [ 35 108],[12.43523316 37.56476684] ; [ 35.56476684 107.43523316],0
p8,1,0.844837,0.038303,[14 36] ; [ 38 105],[13.47150259 36.52849741] ; [ 38.52849741 104.47150259],0
a6,1,0.911457,0.012366,[31 19] ; [88 56],[30.67010309 19.32989691] ; [88.32989691 55.67010309],0
p5,1,0.971501,0.001276,[ 1 49] ; [  3 141],[ 1.03092784 48.96907216] ; [  2.96907216 141.03092784],0
u2,1,0.985631,0.000324,[5 6] ; [28 34],[4.97260274 6.02739726] ; [28.02739726 33.97260274],0
