Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000171,14.130051,[63 18] ; [3 9],[57.48387097 23.51612903] ; [8.51612903 3.48387097],1
r3,1,0.003987,8.28963,[69 12] ; [6 6],[65.32258065 15.67741935] ; [9.67741935 2.32258065],0
r1,1,0.005794,7.613241,[64 17] ; [5 7],[60.09677419 20.90322581] ; [8.90322581 3.09677419],0
a6,1,0.012888,6.184444,[56 24] ; [4 8],[52.17391304 27.82608696] ; [7.82608696 4.17391304],0
u3,1,0.016104,5.791453,[14  7] ; [1 6],[11.25  9.75] ; [3.75 3.25],0
a5,1,0.022376,5.216346,[60 21] ; [5 7],[56.61290323 24.38709677] ; [8.38709677 3.61290323],0
d3,1,0.036084,4.393122,[52 28] ; [4 8],[48.69565217 31.30434783] ; [7.30434783 4.69565217],0
s4,1,0.038285,4.292308,[ 9 72] ; [4 8],[11.32258065 69.67741935] ; [ 1.67741935 10.32258065],0
v4,1,0.038486,4.283433,[67 13] ; [7 5],[64.34782609 15.65217391] ; [9.65217391 2.34782609],0
d1,1,0.040373,4.202158,[39 42] ; [ 2 10],[35.70967742 45.29032258] ; [5.29032258 6.70967742],0
b5,1,0.041489,4.155942,[52 29] ; [4 8],[48.77419355 32.22580645] ; [7.22580645 4.77419355],0
v1,1,0.049108,3.87166,[37 42] ; [ 2 10],[33.85714286 45.14285714] ; [5.14285714 6.85714286],0
a3,1,0.050472,3.825722,[60 21] ; [5 6],[57.22826087 23.77173913] ; [7.77173913 3.22826087],0
s2,1,0.063727,3.437621,[28 52] ; [ 1 11],[25.2173913 54.7826087] ; [3.7826087 8.2173913],0
a4,1,0.067725,3.337321,[36 45] ; [ 2 10],[33.09677419 47.90322581] ; [4.90322581 7.09677419],0
s7,1,0.105364,2.62242,[27 49] ; [1 9],[24.74418605 51.25581395] ; [3.25581395 6.74418605],0
d2,1,0.105535,2.619839,[40 40] ; [3 9],[37.39130435 42.60869565] ; [5.60869565 6.39130435],0
a7,1,0.112765,2.515038,[53 28] ; [5 7],[50.51612903 30.48387097] ; [7.48387097 4.51612903],0
s3,1,0.146169,2.111779,[40 39] ; [3 8],[37.74444444 41.25555556] ; [5.25555556 5.74444444],0
p7,1,0.185714,1.751292,[36 42] ; [8 4],[38.13333333 39.86666667] ; [5.86666667 6.13333333],0
p11,1,0.187042,1.740763,[50 31] ; [5 7],[47.90322581 33.09677419] ; [7.09677419 4.90322581],0
p9,1,0.208968,1.578563,[52 28] ; [5 6],[50.10989011 29.89010989] ; [6.89010989 4.10989011],0
p10,1,0.228537,1.449942,[44 35] ; [4 7],[42.13333333 36.86666667] ; [5.86666667 5.13333333],0
v3,1,0.258745,1.275458,[24 49] ; [ 2 10],[22.32941176 50.67058824] ; [3.67058824 8.32941176],0
