Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.00018,14.029144,[11 48] ; [7 2],[15.61764706 43.38235294] ; [2.38235294 6.61764706],1
s6,1,0.001079,10.687129,[14 45] ; [7 2],[18.22058824 40.77941176] ; [2.77941176 6.22058824],0
s3,1,0.005849,7.596374,[23 35] ; [8 1],[26.8358209 31.1641791] ; [4.1641791 4.8358209],0
p4,1,0.008455,6.934463,[14 45] ; [6 3],[17.35294118 41.64705882] ; [2.64705882 6.35294118],0
s7,1,0.012903,6.182389,[ 7 45] ; [4 4],[ 9.53333333 42.46666667] ; [1.46666667 6.53333333],0
p10,1,0.023577,5.12546,[ 8 51] ; [4 5],[10.41176471 48.58823529] ; [1.58823529 7.41176471],0
v2,1,0.031112,4.646799,[17 40] ; [6 3],[19.86363636 37.13636364] ; [3.13636364 5.86363636],0
p11,1,0.034486,4.470467,[18 41] ; [6 3],[20.82352941 38.17647059] ; [3.17647059 5.82352941],0
d1,1,0.059527,3.550506,[20 39] ; [6 3],[22.55882353 36.44117647] ; [3.44117647 5.55882353],0
a4,1,0.072233,3.231528,[25 34] ; [1 8],[22.55882353 36.44117647] ; [3.44117647 5.55882353],0
s4,1,0.133461,2.251777,[ 8 51] ; [3 6],[ 9.54411765 49.45588235] ; [1.45588235 7.54411765],0
d5,1,0.143637,2.138556,[38 21] ; [8 1],[39.91176471 19.08823529] ; [6.08823529 2.91176471],0
p6,1,0.148829,2.084211,[ 8 49] ; [3 6],[ 9.5 47.5] ; [1.5 7.5],0
r4,1,0.15554,2.017061,[31 28] ; [7 2],[32.97058824 26.02941176] ; [5.02941176 3.97058824],0
p3,1,0.200997,1.635112,[14 44] ; [4 5],[15.58208955 42.41791045] ; [2.41791045 6.58208955],0
p8,1,0.200997,1.635112,[14 44] ; [4 5],[15.58208955 42.41791045] ; [2.41791045 6.58208955],0
p2,1,0.283018,1.152542,[28 31] ; [6 3],[29.5 29.5] ; [4.5 4.5],0
u2,1,0.285982,1.13844,[13 11] ; [4 1],[14.06896552  9.93103448] ; [2.93103448 2.06896552],0
p7,1,0.296814,1.088454,[22 37] ; [5 4],[23.42647059 35.57352941] ; [3.57352941 5.42647059],0
s5,1,0.306589,1.045311,[ 7 52] ; [2 6],[ 7.92537313 51.07462687] ; [1.07462687 6.92537313],0
r2,1,0.334188,0.9326,[43 15] ; [8 1],[44.14925373 13.85074627] ; [6.85074627 2.14925373],0
a5,1,0.346715,0.885445,[36 23] ; [4 5],[34.70588235 24.29411765] ; [5.29411765 3.70588235],0
v3,1,0.353747,0.859969,[11 45] ; [3 6],[12.06153846 43.93846154] ; [1.93846154 7.06153846],0
a3,1,0.368201,0.809726,[35 23] ; [4 5],[33.76119403 24.23880597] ; [5.23880597 3.76119403],0
n3,1,0.385284,0.753774,[14 13] ; [3 1],[14.80645161 12.19354839] ; [2.19354839 1.80645161],0
d4,1,0.466169,0.531042,[38 20] ; [7 2],[38.95522388 19.04477612] ; [6.04477612 2.95522388],0
r1,1,0.469668,0.522758,[40 19] ; [5 4],[39.04411765 19.95588235] ; [5.95588235 3.04411765],0
n5,1,0.537443,0.3803,[20 39] ; [4 5],[20.82352941 38.17647059] ; [3.17647059 5.82352941],0
a7,1,0.583515,0.300586,[32 27] ; [4 5],[31.23529412 27.76470588] ; [4.76470588 4.23529412],0
b1,1,0.607768,0.263438,[34 25] ; [6 3],[34.70588235 24.29411765] ; [5.29411765 3.70588235],0
b4,1,0.607768,0.263438,[34 25] ; [6 3],[34.70588235 24.29411765] ; [5.29411765 3.70588235],0
v1,1,0.611322,0.258255,[18 41] ; [2 7],[17.35294118 41.64705882] ; [2.64705882 6.35294118],0
d2,1,0.650709,0.205007,[28 31] ; [5 4],[28.63235294 30.36764706] ; [4.36764706 4.63235294],0
n4,1,0.650709,0.205007,[31 28] ; [4 5],[30.36764706 28.63235294] ; [4.63235294 4.36764706],0
p1,1,0.654402,0.200396,[ 4 54] ; [1 8],[ 4.32835821 53.67164179] ; [0.67164179 8.32835821],0
a6,1,0.755108,0.097289,[36 23] ; [5 4],[35.57352941 23.42647059] ; [5.42647059 3.57352941],0
b3,1,0.755399,0.09705,[11 25] ; [2 6],[10.63636364 25.36363636] ; [2.36363636 5.63636364],0
b2,1,0.755399,0.09705,[11 25] ; [2 6],[10.63636364 25.36363636] ; [2.36363636 5.63636364],0
d3,1,0.866037,0.028458,[31 28] ; [5 4],[31.23529412 27.76470588] ; [4.76470588 4.23529412],0
b5,1,0.906821,0.013701,[25 34] ; [4 5],[25.16176471 33.83823529] ; [3.83823529 5.16176471],0
