Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.036966,4.351974,[15  4] ; [3 5],[12.66666667  6.33333333] ; [5.33333333 2.66666667],0
v2,1,0.040272,4.206397,[10  8] ; [1 7],[ 7.61538462 10.38461538] ; [3.38461538 4.61538462],0
s8,1,0.052634,3.755495,[10  9] ; [1 7],[ 7.74074074 11.25925926] ; [3.25925926 4.74074074],0
p11,1,0.075426,3.160797,[14  5] ; [3 5],[11.96296296  7.03703704] ; [5.03703704 2.96296296],0
a4,1,0.075426,3.160797,[ 5 14] ; [5 3],[ 7.03703704 11.96296296] ; [2.96296296 5.03703704],0
p10,1,0.076967,3.12782,[15  3] ; [4 4],[13.15384615  4.84615385] ; [5.84615385 2.15384615],0
b1,1,0.086673,2.935101,[10  9] ; [7 1],[11.96296296  7.03703704] ; [5.03703704 2.96296296],0
a3,1,0.124051,2.365414,[10  9] ; [6 1],[11.69230769  7.30769231] ; [4.30769231 2.69230769],0
v4,1,0.1354,2.229478,[13  6] ; [3 5],[11.25925926  7.74074074] ; [4.74074074 3.25925926],0
n4,1,0.1354,2.229478,[13  6] ; [3 5],[11.25925926  7.74074074] ; [4.74074074 3.25925926],0
p7,1,0.1354,2.229478,[13  6] ; [3 5],[11.25925926  7.74074074] ; [4.74074074 3.25925926],0
v3,1,0.136198,2.220395,[ 8 11] ; [1 7],[ 6.33333333 12.66666667] ; [2.66666667 5.33333333],0
a2,1,0.136198,2.220395,[ 1 18] ; [2 6],[ 2.11111111 16.88888889] ; [0.88888889 7.11111111],0
s6,1,0.187039,1.740789,[10  9] ; [2 6],[ 8.44444444 10.55555556] ; [3.55555556 4.44444444],0
p8,1,0.187039,1.740789,[10  9] ; [2 6],[ 8.44444444 10.55555556] ; [3.55555556 4.44444444],0
a7,1,0.22052,1.500987,[12  7] ; [3 5],[10.55555556  8.44444444] ; [4.44444444 3.55555556],0
p6,1,0.301611,1.067058,[ 6 13] ; [1 7],[ 4.92592593 14.07407407] ; [2.07407407 5.92592593],0
a6,1,0.365416,0.819195,[ 6 13] ; [4 4],[ 7.03703704 11.96296296] ; [2.96296296 5.03703704],0
p2,1,0.373195,0.792998,[15  4] ; [5 3],[14.07407407  4.92592593] ; [5.92592593 2.07407407],0
n3,1,0.376462,0.782222,[3 2] ; [2 4],[2.27272727 2.72727273] ; [2.72727273 3.27272727],0
n2,1,0.376462,0.782222,[2 3] ; [4 2],[2.72727273 2.27272727] ; [3.27272727 2.72727273],0
s2,1,0.393454,0.728241,[ 5 13] ; [1 7],[ 4.15384615 13.84615385] ; [1.84615385 6.15384615],0
p9,1,0.420113,0.65,[12  6] ; [4 4],[11.07692308  6.92307692] ; [4.92307692 3.07692308],0
d3,1,0.472423,0.516303,[ 9 10] ; [5 3],[9.85185185 9.14814815] ; [4.14814815 3.85185185],0
p12,1,0.512054,0.429868,[ 1 18] ; [1 7],[ 1.40740741 17.59259259] ; [0.59259259 7.40740741],0
u1,1,0.512054,0.429868,[ 1 18] ; [1 7],[ 1.40740741 17.59259259] ; [0.59259259 7.40740741],0
a1,1,0.512054,0.429868,[ 1 18] ; [1 7],[ 1.40740741 17.59259259] ; [0.59259259 7.40740741],0
a5,1,0.52518,0.403708,[12  7] ; [4 4],[11.25925926  7.74074074] ; [4.74074074 3.25925926],0
b4,1,0.551149,0.355263,[12  7] ; [6 2],[12.66666667  6.33333333] ; [5.33333333 2.66666667],0
