Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,46.554906,[68 35] ; [ 1 39],[49.6993007 53.3006993] ; [19.3006993 20.6993007],1
d5,1,0.0,35.133434,[90 13] ; [15 24],[76.16197183 26.83802817] ; [28.83802817 10.16197183],1
d3,1,2e-06,22.760677,[73 30] ; [10 28],[60.63120567 42.36879433] ; [22.36879433 15.63120567],1
d2,1,1.2e-05,19.120722,[62 40] ; [ 8 32],[50.28169014 51.71830986] ; [19.71830986 20.28169014],1
r1,1,0.000251,13.40749,[75 28] ; [16 24],[65.54545455 37.45454545] ; [25.45454545 14.54545455],1
a4,1,0.002224,9.354899,[46 56] ; [ 7 33],[38.07042254 63.92957746] ; [14.92957746 25.07042254],0
a7,1,0.004225,8.184423,[74 29] ; [18 21],[66.73239437 36.26760563] ; [25.26760563 13.73239437],0
a3,1,0.006134,7.510579,[73 30] ; [18 21],[66.00704225 36.99295775] ; [24.99295775 14.00704225],0
v2,1,0.007038,7.263158,[40 60] ; [ 6 32],[33.33333333 66.66666667] ; [12.66666667 25.33333333],0
a5,1,0.007256,7.208549,[69 34] ; [17 23],[61.94405594 41.05594406] ; [24.05594406 15.94405594],0
r4,1,0.009504,6.725579,[75 28] ; [20 20],[68.42657343 34.57342657] ; [26.57342657 13.42657343],0
a2,1,0.010869,6.486677,[24 79] ; [ 2 38],[18.72727273 84.27272727] ; [ 7.27272727 32.72727273],0
r3,1,0.017763,5.619369,[81 21] ; [24 16],[75.42253521 26.57746479] ; [29.57746479 10.42253521],0
p10,1,0.026125,4.947747,[52 50] ; [11 26],[46.23021583 55.76978417] ; [16.76978417 20.23021583],0
r2,1,0.027179,4.879422,[87 12] ; [29 11],[82.61870504 16.38129496] ; [33.38129496  6.61870504],0
s5,1,0.029025,4.766123,[27 71] ; [ 4 35],[22.17518248 75.82481752] ; [ 8.82481752 30.17518248],0
b4,1,0.029488,4.7389,[62 41] ; [16 24],[56.18181818 46.81818182] ; [21.81818182 18.18181818],0
s6,1,0.032075,4.594484,[54 49] ; [13 27],[48.25874126 54.74125874] ; [18.74125874 21.25874126],0
v4,1,0.050376,3.828913,[87 16] ; [28 12],[82.83216783 20.16783217] ; [32.16783217  7.83216783],0
p9,1,0.070432,3.272923,[57 44] ; [14 22],[52.34306569 48.65693431] ; [18.65693431 17.34306569],0
u2,1,0.078878,3.087864,[15 14] ; [ 6 16],[11.94117647 17.05882353] ; [ 9.05882353 12.94117647],0
n5,1,0.082807,3.008924,[53 50] ; [27 13],[57.62237762 45.37762238] ; [22.37762238 17.62237762],0
p3,1,0.101742,2.678029,[35 68] ; [ 8 32],[30.97202797 72.02797203] ; [12.02797203 27.97202797],0
s7,1,0.116492,2.463857,[34 61] ; [ 8 29],[30.22727273 64.77272727] ; [11.77272727 25.22727273],0
s2,1,0.140071,2.177184,[42 61] ; [11 29],[38.17482517 64.82517483] ; [14.82517483 25.17482517],0
s4,1,0.187118,1.740166,[26 77] ; [ 6 34],[23.04895105 79.95104895] ; [ 8.95104895 31.04895105],0
a8,1,0.195605,1.674888,[ 6 89] ; [ 5 33],[ 7.85714286 87.14285714] ; [ 3.14285714 34.85714286],0
n2,1,0.21812,1.516697,[30 17] ; [ 9 10],[27.77272727 19.22727273] ; [11.22727273  7.77272727],0
n6,1,0.220703,1.499796,[68 35] ; [22 18],[64.82517483 38.17482517] ; [25.17482517 14.82517483],0
