Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.000123,14.750476,[43  5] ; [7 9],[37.5 10.5] ; [12.5  3.5],1
v4,1,0.00435,8.131638,[47  1] ; [13  4],[44.30769231  3.69230769] ; [15.69230769  1.30769231],0
s8,1,0.004678,7.999925,[33 15] ; [ 5 12],[28.06153846 19.93846154] ; [9.93846154 7.06153846],0
p6,1,0.005686,7.647059,[24 24] ; [ 2 15],[19.2 28.8] ; [ 6.8 10.2],0
n4,1,0.021135,5.315615,[36 12] ; [7 9],[32.25 15.75] ; [10.75  5.25],0
p2,1,0.02247,5.209032,[39  9] ; [9 8],[35.44615385 12.55384615] ; [12.55384615  4.44615385],0
p8,1,0.03506,4.442249,[19 29] ; [ 2 15],[15.50769231 32.49230769] ; [ 5.49230769 11.50769231],0
r1,1,0.065094,3.402588,[39  9] ; [10  7],[36.18461538 11.81538462] ; [12.81538462  4.18461538],0
n5,1,0.073638,3.2,[33 15] ; [7 9],[30. 18.] ; [10.  6.],0
n6,1,0.088784,2.896277,[39  8] ; [10  6],[36.55555556 10.44444444] ; [12.44444444  3.55555556],0
a6,1,0.092385,2.832322,[31 17] ; [ 7 10],[28.06153846 19.93846154] ; [9.93846154 7.06153846],0
r4,1,0.101235,2.685974,[44  4] ; [13  4],[42.09230769  5.90769231] ; [14.90769231  2.09230769],0
a1,1,0.102077,2.672788,[ 1 47] ; [ 2 15],[ 2.21538462 45.78461538] ; [ 0.78461538 16.21538462],0
s7,1,0.110986,2.540131,[31 12] ; [8 8],[28.42372881 14.57627119] ; [10.57627119  5.42372881],0
a7,1,0.13017,2.29048,[35 13] ; [9 8],[32.49230769 15.50769231] ; [11.50769231  5.49230769],0
b5,1,0.18299,1.773175,[28 20] ; [13  4],[30.27692308 17.72307692] ; [10.72307692  6.27692308],0
p7,1,0.222694,1.486928,[28 20] ; [ 7 10],[25.84615385 22.15384615] ; [9.15384615 7.84615385],0
v3,1,0.233038,1.422222,[20 28] ; [ 4 12],[18. 30.] ; [ 6. 10.],0
a8,1,0.233534,1.419207,[ 5 36] ; [ 4 12],[ 6.47368421 34.52631579] ; [ 2.52631579 13.47368421],0
s6,1,0.300989,1.069808,[43  4] ; [14  3],[41.859375  5.140625] ; [15.140625  1.859375],0
p1,1,0.335677,0.926873,[ 7 40] ; [ 1 16],[ 5.875 41.125] ; [ 2.125 14.875],0
d4,1,0.348039,0.880593,[41  7] ; [16  1],[42.09230769  5.90769231] ; [14.90769231  2.09230769],0
d1,1,0.396504,0.718903,[31 17] ; [9 8],[29.53846154 18.46153846] ; [10.46153846  6.53846154],0
d5,1,0.435511,0.608082,[43  5] ; [14  3],[42.09230769  5.90769231] ; [14.90769231  2.09230769],0
s1,1,0.445775,0.581372,[ 1 46] ; [ 1 16],[ 1.46875 45.53125] ; [ 0.53125 16.46875],0
p5,1,0.463394,0.537684,[ 3 45] ; [ 2 15],[ 3.69230769 44.30769231] ; [ 1.30769231 15.69230769],0
n3,1,0.468011,0.526669,[13  5] ; [4 3],[12.24  5.76] ; [4.76 2.24],0
a3,1,0.504985,0.444444,[37 11] ; [11  5],[36. 12.] ; [12.  4.],0
b3,1,0.517585,0.418703,[ 6 13] ; [ 3 11],[ 5.18181818 13.81818182] ; [ 3.81818182 10.18181818],0
b2,1,0.517585,0.418703,[ 6 13] ; [ 3 11],[ 5.18181818 13.81818182] ; [ 3.81818182 10.18181818],0
p3,1,0.531363,0.391785,[24 24] ; [ 7 10],[22.89230769 25.10769231] ; [8.10769231 8.89230769],0
u1,1,0.536347,0.382353,[12 36] ; [ 3 14],[11.07692308 36.92307692] ; [ 3.92307692 13.07692308],0
s3,1,0.548952,0.359198,[30 18] ; [12  5],[31.01538462 16.98461538] ; [10.98461538  6.01538462],0
r3,1,0.564267,0.332369,[42  5] ; [16  1],[42.59375  4.40625] ; [15.40625  1.59375],0
n1,1,0.568261,0.3256,[ 8 10] ; [4 3],[8.64 9.36] ; [3.36 3.64],0
u2,1,0.627477,0.235498,[5 6] ; [2 4],[4.52941176 6.47058824] ; [2.47058824 3.52941176],0
u3,1,0.627477,0.235498,[5 6] ; [2 4],[4.52941176 6.47058824] ; [2.47058824 3.52941176],0
s2,1,0.638075,0.221269,[34 14] ; [11  6],[33.23076923 14.76923077] ; [11.76923077  5.23076923],0
b4,1,0.652972,0.202173,[31 17] ; [12  5],[31.75384615 16.24615385] ; [11.24615385  5.75384615],0
n2,1,0.656005,0.198413,[14  4] ; [6 1],[14.4  3.6] ; [5.6 1.4],0
d2,1,0.672387,0.178823,[31 17] ; [10  7],[30.27692308 17.72307692] ; [10.72307692  6.27692308],0
p4,1,0.69963,0.148857,[28 20] ; [9 8],[27.32307692 20.67692308] ; [9.67692308 7.32307692],0
a5,1,0.722074,0.126514,[36 12] ; [12  5],[35.44615385 12.55384615] ; [12.55384615  4.44615385],0
v2,1,0.739943,0.110177,[26 22] ; [10  7],[26.58461538 21.41538462] ; [9.41538462 7.58461538],0
v1,1,0.772397,0.08366,[26 22] ; [8 8],[25.5 22.5] ; [8.5 7.5],0
a2,1,0.903724,0.014631,[12 36] ; [ 4 13],[11.81538462 36.18461538] ; [ 4.18461538 12.81538462],0
d3,1,0.903724,0.014631,[36 12] ; [13  4],[36.18461538 11.81538462] ; [12.81538462  4.18461538],0
a4,1,0.930592,0.007586,[26 22] ; [9 8],[25.84615385 22.15384615] ; [9.15384615 7.84615385],0
b1,1,0.971884,0.001242,[28 20] ; [10  7],[28.06153846 19.93846154] ; [9.93846154 7.06153846],0
s4,1,0.992755,8.2e-05,[17 31] ; [ 6 11],[16.98461538 31.01538462] ; [ 6.01538462 10.98461538],0
