Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,52.061606,[167  85] ; [36 95],[133.56657963 118.43342037] ; [69.43342037 61.56657963],1
d4,1,0.0,36.890834,[221  31] ; [79 51],[197.90575916  54.09424084] ; [102.09424084  27.90575916],1
a4,1,0.0,34.068888,[123 127] ; [ 24 106],[ 96.71052632 153.28947368] ; [50.28947368 79.71052632],1
d5,1,0.0,33.244262,[217  35] ; [78 52],[194.60732984  57.39267016] ; [100.39267016  29.60732984],1
a3,1,0.0,32.30775,[174  78] ; [50 79],[148.15748031 103.84251969] ; [75.84251969 53.15748031],1
d2,1,0.0,26.638133,[128 121] ; [31 99],[104.46174142 144.53825858] ; [54.53825858 75.46174142],1
r1,1,1e-06,24.06811,[203  47] ; [75 55],[182.89473684  67.10526316] ; [95.10526316 34.89473684],1
a6,1,2e-06,22.459955,[191  61] ; [68 63],[170.41253264  81.58746736] ; [88.58746736 42.41253264],1
u1,1,7e-06,20.066107,[ 43 209] ; [  2 129],[ 29.60835509 222.39164491] ; [ 15.39164491 115.60835509],1
p10,1,2.7e-05,17.646209,[209  40] ; [83 45],[192.85941645  56.14058355] ; [99.14058355 28.85941645],1
r4,1,0.000142,14.470074,[231  21] ; [102  29],[219.10182768  32.89817232] ; [113.89817232  17.10182768],1
d3,1,0.001845,9.697418,[178  74] ; [71 59],[164.2617801  87.7382199] ; [84.7382199 45.2617801],0
v1,1,0.002354,9.250513,[133 113] ; [48 80],[119.05347594 126.94652406] ; [61.94652406 66.05347594],0
p8,1,0.002573,9.088031,[132 116] ; [48 82],[118.0952381 129.9047619] ; [61.9047619 68.0952381],0
p4,1,0.003851,8.352582,[138 112] ; [51 78],[124.6701847 125.3298153] ; [64.3298153 64.6701847],0
r2,1,0.004095,8.241295,[233  13] ; [112  18],[225.71808511  20.28191489] ; [119.28191489  10.71808511],0
p9,1,0.0041,8.239148,[210  39] ; [92 36],[199.46419098  49.53580902] ; [102.53580902  25.46419098],0
n4,1,0.004864,7.929261,[195  57] ; [83 47],[183.39267016  68.60732984] ; [94.60732984 35.39267016],0
n5,1,0.007384,7.176992,[192  58] ; [83 47],[180.92105263  69.07894737] ; [94.07894737 35.92105263],0
b3,1,0.010806,6.49697,[53 82] ; [14 52],[45. 90.] ; [22. 44.],0
b2,1,0.010806,6.49697,[53 82] ; [14 52],[45. 90.] ; [22. 44.],0
s5,1,0.015968,5.806414,[ 68 175] ; [ 21 105],[ 58.6097561 184.3902439] ; [30.3902439 95.6097561],0
p2,1,0.039394,4.24378,[207  43] ; [96 34],[199.34210526  50.65789474] ; [103.65789474  26.34210526],0
