Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,32.069595,[20 29] ; [68  9],[34.22222222 14.77777778] ; [53.77777778 23.22222222],1
s8,1,0.0,31.210593,[10 39] ; [55 22],[25.27777778 23.72222222] ; [39.72222222 37.27777778],1
s3,1,0.000128,14.67384,[26 23] ; [65 12],[35.38888889 13.61111111] ; [55.61111111 21.38888889],1
s5,1,0.000143,14.467811,[15 31] ; [48 22],[24.98275862 21.01724138] ; [38.01724138 31.98275862],1
a3,1,0.000688,11.521728,[28 21] ; [65 12],[36.16666667 12.83333333] ; [56.83333333 20.16666667],1
p6,1,0.002227,9.352254,[15 34] ; [44 31],[23.31451613 25.68548387] ; [35.68548387 39.31451613],0
s6,1,0.008396,6.947023,[35 13] ; [69  7],[40.25806452  7.74193548] ; [63.74193548 12.25806452],0
p7,1,0.010815,6.495467,[25 24] ; [53 19],[31.58677686 17.41322314] ; [46.41322314 25.58677686],0
d2,1,0.021699,5.269793,[19 30] ; [46 31],[25.27777778 23.72222222] ; [39.72222222 37.27777778],0
p3,1,0.038131,4.299174,[20 29] ; [46 31],[25.66666667 23.33333333] ; [40.33333333 36.66666667],0
p4,1,0.044752,4.027972,[25 24] ; [53 24],[30.33333333 18.66666667] ; [47.66666667 29.33333333],0
u1,1,0.045056,4.016529,[ 6 43] ; [21 56],[10.5 38.5] ; [16.5 60.5],0
p1,1,0.050813,3.81442,[ 1 48] ; [ 9 68],[ 3.88888889 45.11111111] ; [ 6.11111111 70.88888889],0
v3,1,0.069464,3.295647,[10 37] ; [28 48],[14.5203252 32.4796748] ; [23.4796748 52.5203252],0
p8,1,0.075856,3.15152,[20 28] ; [43 31],[24.78688525 23.21311475] ; [38.21311475 35.78688525],0
d1,1,0.129698,2.296118,[30 19] ; [57 20],[33.83333333 15.16666667] ; [53.16666667 23.83333333],0
p5,1,0.140316,2.174488,[ 2 47] ; [ 9 68],[ 4.27777778 44.72222222] ; [ 6.72222222 70.27777778],0
a7,1,0.140663,2.170686,[39 10] ; [52 25],[35.38888889 13.61111111] ; [55.61111111 21.38888889],0
n4,1,0.159564,1.978356,[27 22] ; [52 25],[30.72222222 18.27777778] ; [48.27777778 28.72222222],0
u2,1,0.188004,1.733193,[ 9 12] ; [8 4],[10.81818182 10.18181818] ; [6.18181818 5.81818182],0
n3,1,0.19271,1.69678,[9 6] ; [13  3],[10.64516129  4.35483871] ; [11.35483871  4.64516129],0
b4,1,0.198238,1.655311,[33 16] ; [43 34],[29.55555556 19.44444444] ; [46.44444444 30.55555556],0
d5,1,0.201312,1.632831,[40  9] ; [69  8],[42.38888889  6.61111111] ; [66.61111111 10.38888889],0
a2,1,0.204139,1.61251,[ 8 41] ; [20 57],[10.88888889 38.11111111] ; [17.11111111 59.88888889],0
