Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,94.568969,[269  82] ; [ 7 51],[236.8606357 114.1393643] ; [39.1393643 18.8606357],1
d4,1,0.0,60.974199,[319  32] ; [30 28],[299.50855746  51.49144254] ; [49.49144254  8.50855746],1
d3,1,0.0,25.291098,[298  53] ; [33 25],[284.06112469  66.93887531] ; [46.93887531 11.06112469],1
u1,1,8.6e-05,15.412807,[104 247] ; [ 3 55],[ 91.82640587 259.17359413] ; [15.17359413 42.82640587],1
d2,1,0.00036,12.726986,[197 153] ; [18 40],[184.43627451 165.56372549] ; [30.56372549 27.43627451],1
n4,1,0.001314,10.322938,[292  58] ; [38 20],[283.08823529  66.91176471] ; [46.91176471 11.08823529],0
a4,1,0.003998,8.284767,[180 170] ; [18 40],[169.85294118 180.14705882] ; [28.14705882 29.85294118],0
a2,1,0.00821,6.987103,[122 229] ; [10 48],[113.28117359 237.71882641] ; [18.71882641 39.28117359],0
v1,1,0.009162,6.790953,[214 126] ; [26 32],[205.02512563 134.97487437] ; [34.97487437 23.02512563],0
r1,1,0.012976,6.172345,[301  46] ; [43 15],[294.73580247  52.26419753] ; [49.26419753  8.73580247],0
s6,1,0.034347,4.477345,[256  86] ; [35 22],[249.42857143  92.57142857] ; [41.57142857 15.42857143],0
p1,1,0.038059,4.302378,[ 34 315] ; [11 47],[ 38.58722359 310.41277641] ; [ 6.41277641 51.58722359],0
a3,1,0.047515,3.927064,[261  89] ; [36 22],[254.77941176  95.22058824] ; [42.22058824 15.77941176],0
p8,1,0.058253,3.586433,[216 133] ; [42 14],[222.32592593 126.67407407] ; [35.67407407 20.32592593],0
v2,1,0.061008,3.509773,[211 128] ; [28 29],[204.59848485 134.40151515] ; [34.40151515 22.59848485],0
a5,1,0.085005,2.966506,[288  63] ; [42 16],[283.20293399  67.79706601] ; [46.79706601 11.20293399],0
p12,1,0.085397,2.959071,[ 34 317] ; [10 48],[ 37.7603912 313.2396088] ; [ 6.2396088 51.7603912],0
n1,1,0.09242,2.831702,[21 44] ; [5 3],[23.15068493 41.84931507] ; [2.84931507 5.15068493],0
a6,1,0.094699,2.792623,[282  69] ; [41 17],[277.19559902  73.80440098] ; [45.80440098 12.19559902],0
p2,1,0.104309,2.638388,[324  26] ; [50  8],[320.83333333  29.16666667] ; [53.16666667  4.83333333],0
r3,1,0.12005,2.416667,[338  10] ; [54  4],[336.  12.] ; [56.  2.],0
n5,1,0.161369,1.961353,[280  68] ; [42 16],[276.  72.] ; [46. 12.],0
p5,1,0.24108,1.374269,[ 52 296] ; [12 45],[ 54.99259259 293.00740741] ; [ 9.00740741 47.99259259],0
b5,1,0.255918,1.290705,[221 130] ; [41 17],[224.84596577 126.15403423] ; [37.15403423 20.84596577],0
b1,1,0.272794,1.202643,[125 226] ; [25 33],[128.72860636 222.27139364] ; [21.27139364 36.72860636],0
