Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,98.391435,[107  45] ; [ 26 141],[63.37304075 88.62695925] ; [69.62695925 97.37304075],1
s2,1,0.0,40.666669,[109  42] ; [ 60 105],[80.75632911 70.24367089] ; [88.24367089 76.75632911],1
s6,1,0.0,30.073097,[122  28] ; [87 80],[98.89589905 51.10410095] ; [110.10410095  56.89589905],1
d2,1,1e-06,23.633089,[94 58] ; [ 57 108],[72.40378549 79.59621451] ; [78.59621451 86.40378549],1
p6,1,2e-06,22.535488,[55 96] ; [ 22 142],[ 36.91111111 114.08888889] ; [ 40.08888889 123.91111111],1
u1,1,4e-06,21.345544,[ 47 105] ; [ 17 150],[ 30.49529781 121.50470219] ; [ 33.50470219 133.49529781],1
s3,1,4e-06,21.074367,[107  43] ; [75 89],[86.94267516 63.05732484] ; [95.05732484 68.94267516],1
a2,1,4.4e-05,16.694246,[55 97] ; [ 27 140],[ 39.07210031 112.92789969] ; [ 42.92789969 124.07210031],1
p4,1,0.000108,14.995087,[86 66] ; [ 58 108],[68.83018868 83.16981132] ; [75.16981132 90.83018868],1
a3,1,0.000274,13.237733,[125  27] ; [107  60],[110.54545455  41.45454545] ; [121.45454545  45.54545455],1
s5,1,0.000322,12.936271,[58 87] ; [ 34 127],[ 43.59477124 101.40522876] ; [ 48.40522876 112.59477124],1
a5,1,0.000364,12.710861,[123  29] ; [105  62],[108.63949843  43.36050157] ; [119.36050157  47.63949843],1
p3,1,0.000445,12.334949,[70 82] ; [ 45 121],[54.96855346 97.03144654] ; [ 60.03144654 105.96855346],1
p7,1,0.001214,10.468269,[83 66] ; [ 61 102],[68.76923077 80.23076923] ; [75.23076923 87.76923077],0
d5,1,0.001227,10.449355,[137  15] ; [127  39],[126.18867925  25.81132075] ; [137.81132075  28.18867925],0
a4,1,0.001697,9.851336,[84 68] ; [ 63 104],[70.04388715 81.95611285] ; [76.95611285 90.04388715],0
n4,1,0.004508,8.066958,[124  28] ; [113  54],[112.92789969  39.07210031] ; [124.07210031  42.92789969],0
v3,1,0.006496,7.407267,[62 82] ; [ 45 115],[50.68421053 93.31578947] ; [ 56.31578947 103.68421053],0
s1,1,0.006586,7.382577,[  9 141] ; [  1 163],[  4.77707006 145.22292994] ; [  5.22292994 158.77707006],0
r1,1,0.008405,6.945114,[126  26] ; [116  49],[116.03785489  35.96214511] ; [125.96214511  39.03785489],0
n1,1,0.009776,6.675282,[21 19] ; [12 35],[15.17241379 24.82758621] ; [17.82758621 29.17241379],0
d1,1,0.010639,6.524707,[98 54] ; [84 83],[86.72100313 65.27899687] ; [95.27899687 71.72100313],0
n5,1,0.033445,4.52283,[117  33] ; [111  54],[108.57142857  41.42857143] ; [119.42857143  45.57142857],0
b2,1,0.051066,3.806114,[53 63] ; [24 52],[46.52083333 69.47916667] ; [30.47916667 45.52083333],0
b3,1,0.051066,3.806114,[53 63] ; [24 52],[46.52083333 69.47916667] ; [30.47916667 45.52083333],0
b4,1,0.066977,3.355592,[83 69] ; [108  59],[91.00940439 60.99059561] ; [99.99059561 67.00940439],0
a8,1,0.068,3.330657,[ 20 113] ; [ 13 145],[ 15.08247423 117.91752577] ; [ 17.91752577 140.08247423],0
n6,1,0.088587,2.899861,[131  19] ; [134  33],[125.39432177  24.60567823] ; [139.60567823  27.39432177],0
r2,1,0.10304,2.657843,[144   6] ; [151  14],[140.47619048   9.52380952] ; [154.52380952  10.47619048],0
r4,1,0.106468,2.605887,[136  16] ; [139  28],[131.03448276  20.96551724] ; [143.96551724  23.03448276],0
v2,1,0.120136,2.415545,[88 59] ; [79 76],[81.28807947 65.71192053] ; [85.71192053 69.28807947],0
