Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,84.871721,[12 36] ; [286  52],[37.05699482 10.94300518] ; [260.94300518  77.05699482],1
r3,1,0.0,71.912221,[22 25] ; [310  27],[40.63541667  6.36458333] ; [291.36458333  45.63541667],1
p2,1,0.0,49.637004,[15 32] ; [268  67],[34.81937173 12.18062827] ; [248.18062827  86.81937173],1
n6,1,0.0,42.399482,[17 30] ; [271  67],[35.15844156 11.84155844] ; [252.84155844  85.15844156],1
r2,1,0.0,38.766941,[27 18] ; [308  27],[39.67105263  5.32894737] ; [295.32894737  39.67105263],1
p11,1,0.0,28.035447,[18 30] ; [253  85],[33.69948187 14.30051813] ; [237.30051813 100.69948187],1
p10,1,0.0,27.532366,[15 32] ; [234  97],[30.96031746 16.03968254] ; [218.03968254 112.96031746],1
r1,1,0.0,27.411847,[17 31] ; [246  91],[32.78961039 15.21038961] ; [230.21038961 106.78961039],1
p9,1,2e-06,22.755505,[19 27] ; [250  82],[32.73544974 13.26455026] ; [236.26455026  95.73544974],1
p8,1,5e-06,20.991895,[ 6 41] ; [160 172],[20.58575198 26.41424802] ; [145.41424802 186.58575198],1
p7,1,0.000237,13.510621,[13 35] ; [183 147],[24.88888889 23.11111111] ; [171.11111111 158.88888889],1
a6,1,0.000677,11.550367,[22 26] ; [238 100],[32.33160622 15.66839378] ; [227.66839378 110.33160622],1
u3,1,0.000743,11.378038,[ 2 18] ; [63 62],[ 8.96551724 11.03448276] ; [56.03448276 68.96551724],1
p3,1,0.002197,9.377499,[ 9 39] ; [140 195],[18.67362924 29.32637076] ; [130.32637076 204.67362924],0
v2,1,0.002506,9.136202,[13 34] ; [166 158],[22.67654987 24.32345013] ; [156.32345013 167.67654987],0
v3,1,0.00273,8.979768,[ 5 42] ; [104 222],[13.73458445 33.26541555] ; [ 95.26541555 230.73458445],0
u2,1,0.002861,8.894022,[ 3 17] ; [63 61],[ 9.16666667 10.83333333] ; [56.83333333 67.16666667],0
a7,1,0.003067,8.767071,[23 25] ; [234 103],[32.04155844 15.95844156] ; [224.95844156 112.04155844],0
b1,1,0.003098,8.749015,[28 20] ; [122 216],[18.65284974 29.34715026] ; [131.34715026 206.65284974],0
a1,1,0.003486,8.533685,[ 6 42] ; [ 11 327],[ 2.11398964 45.88601036] ; [ 14.88601036 323.11398964],0
p4,1,0.004789,7.957279,[13 35] ; [162 170],[22.10526316 25.89473684] ; [152.89473684 179.10526316],0
s6,1,0.008423,6.941248,[ 9 39] ; [127 205],[17.17894737 30.82105263] ; [118.82105263 213.17894737],0
v1,1,0.012024,6.307353,[12 35] ; [149 183],[19.96569921 27.03430079] ; [141.03430079 190.96569921],0
n3,1,0.014133,6.021408,[10 11] ; [66 22],[14.64220183  6.35779817] ; [61.35779817 26.64220183],0
p6,1,0.014542,5.971185,[ 4 42] ; [ 82 248],[10.5212766 35.4787234] ; [ 75.4787234 254.5212766],0
d3,1,0.014832,5.936306,[22 26] ; [216 121],[29.67272727 18.32727273] ; [208.32727273 128.67272727],0
d5,1,0.018141,5.582449,[29 19] ; [258  80],[35.68911917 12.31088083] ; [251.31088083  86.68911917],0
