Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.004642,8.014027,[3 1] ; [16 76],[0.79166667 3.20833333] ; [18.20833333 73.79166667],0
p4,1,0.105395,2.621942,[2 2] ; [16 75],[0.75789474 3.24210526] ; [17.24210526 73.75789474],0
a5,1,0.175922,1.831742,[1 3] ; [55 38],[2.30927835 1.69072165] ; [53.69072165 39.30927835],0
p3,1,0.182685,1.775647,[2 2] ; [20 73],[0.90721649 3.09278351] ; [21.09278351 71.90721649],0
d2,1,0.239791,1.381823,[3 1] ; [41 50],[1.85263158 2.14736842] ; [42.14736842 48.85263158],0
s1,1,0.273442,1.1994,[1 3] ; [ 8 84],[0.375 3.625] ; [ 8.625 83.375],0
b5,1,0.277935,1.17716,[3 1] ; [44 49],[1.93814433 2.06185567] ; [45.06185567 47.93814433],0
p7,1,0.27895,1.1722,[2 2] ; [23 67],[1.06382979 2.93617021] ; [23.93617021 66.06382979],0
s8,1,0.32374,0.973776,[1 3] ; [ 9 84],[0.41237113 3.58762887] ; [ 9.58762887 83.41237113],0
b1,1,0.380942,0.76766,[1 3] ; [44 49],[1.8556701 2.1443299] ; [43.1443299 49.8556701],0
n6,1,0.382367,0.763079,[3 1] ; [48 43],[2.14736842 1.85263158] ; [48.85263158 42.14736842],0
p11,1,0.403511,0.697838,[1 3] ; [43 50],[1.81443299 2.18556701] ; [42.18556701 50.81443299],0
a6,1,0.475222,0.509808,[3 1] ; [53 40],[2.30927835 1.69072165] ; [53.69072165 39.30927835],0
s2,1,0.486824,0.483539,[1 3] ; [12 81],[0.53608247 3.46391753] ; [12.46391753 80.53608247],0
s7,1,0.585673,0.297153,[1 3] ; [13 74],[0.61538462 3.38461538] ; [13.38461538 73.61538462],0
a2,1,0.59008,0.29022,[1 3] ; [14 79],[0.6185567 3.3814433] ; [14.3814433 78.6185567],0
n4,1,0.597843,0.278261,[2 2] ; [58 34],[2.5 1.5] ; [57.5 34.5],0
a3,1,0.597843,0.278261,[2 2] ; [58 34],[2.5 1.5] ; [57.5 34.5],0
n5,1,0.645567,0.211534,[3 1] ; [58 33],[2.56842105 1.43157895] ; [58.43157895 32.56842105],0
d5,1,0.650588,0.20516,[2 2] ; [57 36],[2.43298969 1.56701031] ; [56.56701031 36.43298969],0
a4,1,0.69655,0.152086,[2 2] ; [37 55],[1.625 2.375] ; [37.375 54.625],0
v4,1,0.750037,0.1015,[3 1] ; [62 30],[2.70833333 1.29166667] ; [62.29166667 29.70833333],0
b3,1,0.776712,0.080432,[1 1] ; [24 36],[0.80645161 1.19354839] ; [24.19354839 35.80645161],0
b2,1,0.776712,0.080432,[1 1] ; [24 36],[0.80645161 1.19354839] ; [24.19354839 35.80645161],0
a7,1,0.796873,0.066253,[2 2] ; [52 40],[2.25 1.75] ; [51.75 40.25],0
d4,1,0.827054,0.047734,[3 1] ; [65 28],[2.80412371 1.19587629] ; [65.19587629 27.80412371],0
n3,1,0.834319,0.04375,[1 1] ; [23 17],[1.14285714 0.85714286] ; [22.85714286 17.14285714],0
d1,1,0.849045,0.036228,[2 2] ; [42 51],[1.81443299 2.18556701] ; [42.18556701 50.81443299],0
v1,1,0.877265,0.023851,[1 3] ; [20 72],[0.875 3.125] ; [20.125 71.875],0
p9,1,0.893679,0.017863,[2 2] ; [41 47],[1.86956522 2.13043478] ; [41.13043478 46.86956522],0
r1,1,0.898198,0.016368,[2 2] ; [49 43],[2.125 1.875] ; [48.875 43.125],0
r4,1,0.916037,0.011115,[2 2] ; [49 44],[2.10309278 1.89690722] ; [48.89690722 44.10309278],0
n1,1,0.922994,0.009344,[1 1] ; [20 23],[0.93333333 1.06666667] ; [20.06666667 22.93333333],0
u2,1,0.935466,0.006556,[1 1] ; [16 18],[0.94444444 1.05555556] ; [16.05555556 17.94444444],0
d3,1,0.949606,0.003995,[2 2] ; [45 48],[1.93814433 2.06185567] ; [45.06185567 47.93814433],0
b4,1,0.949606,0.003995,[2 2] ; [48 45],[2.06185567 1.93814433] ; [47.93814433 45.06185567],0
v2,1,0.955833,0.003067,[1 2] ; [28 60],[0.95604396 2.04395604] ; [28.04395604 59.95604396],0
v3,1,0.958441,0.002715,[1 3] ; [21 67],[0.95652174 3.04347826] ; [21.04347826 66.95652174],0
s3,1,1.0,0.0,[1 3] ; [23 69],[1. 3.] ; [23. 69.],0
