Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,40.615846,[29 50] ; [60  8],[47.82993197 31.17006803] ; [41.17006803 26.82993197],1
p6,1,0.0,28.673665,[15 65] ; [43 27],[30.93333333 49.06666667] ; [27.06666667 42.93333333],1
p4,1,3e-06,22.058597,[30 50] ; [53 17],[44.26666667 35.73333333] ; [38.73333333 31.26666667],1
p2,1,3e-06,21.689958,[48 32] ; [65  5],[60.26666667 19.73333333] ; [52.73333333 17.26666667],1
p3,1,4.9e-05,16.500687,[26 54] ; [46 24],[38.4 41.6] ; [33.6 36.4],1
p11,1,0.000114,14.881813,[44 36] ; [59 11],[54.93333333 25.06666667] ; [48.06666667 21.93333333],1
n5,1,0.00071,11.463904,[43 37] ; [56 14],[52.8 27.2] ; [46.2 23.8],1
p10,1,0.000775,11.299063,[53 26] ; [63  7],[61.5033557 17.4966443] ; [54.4966443 15.5033557],1
s7,1,0.002933,8.848519,[35 41] ; [48 20],[43.80555556 32.19444444] ; [39.19444444 28.80555556],0
a3,1,0.020419,5.375744,[58 22] ; [38 32],[51.2 28.8] ; [44.8 25.2],0
s8,1,0.059101,3.562437,[30 50] ; [37 33],[35.73333333 44.26666667] ; [31.26666667 38.73333333],0
s6,1,0.072904,3.216388,[59 20] ; [58  9],[63.30821918 15.69178082] ; [53.69178082 13.30821918],0
n6,1,0.095283,2.782779,[61 19] ; [60  9],[64.96644295 15.03355705] ; [56.03355705 12.96644295],0
v1,1,0.108528,2.575526,[29 51] ; [34 35],[33.82550336 46.17449664] ; [29.17449664 39.82550336],0
n4,1,0.120893,2.405712,[45 35] ; [48 22],[49.6 30.4] ; [43.4 26.6],0
p9,1,0.123211,2.376017,[59 19] ; [60 10],[62.71621622 15.28378378] ; [56.28378378 13.71621622],0
b5,1,0.137915,2.201067,[54 26] ; [39 31],[49.6 30.4] ; [43.4 26.6],0
d5,1,0.166086,1.917919,[58 21] ; [58 12],[61.5033557 17.4966443] ; [54.4966443 15.5033557],0
d1,1,0.175456,1.835698,[38 42] ; [41 29],[42.13333333 37.86666667] ; [36.86666667 33.13333333],0
b1,1,0.190757,1.711762,[26 54] ; [30 40],[29.86666667 50.13333333] ; [26.13333333 43.86666667],0
v4,1,0.265325,1.240759,[72  7] ; [67  3],[73.69798658  5.30201342] ; [65.30201342  4.69798658],0
