Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,35.339175,[47 43] ; [ 1 48],[31.07913669 58.92086331] ; [16.92086331 32.07913669],1
d4,1,0.0,31.343913,[71 19] ; [15 34],[55.68345324 34.31654676] ; [30.31654676 18.68345324],1
d3,1,2e-06,22.889485,[56 33] ; [10 39],[42.56521739 46.43478261] ; [23.43478261 25.56521739],1
a5,1,4e-06,21.113491,[55 35] ; [10 39],[42.08633094 47.91366906] ; [22.91366906 26.08633094],1
a3,1,1.2e-05,19.127596,[63 27] ; [15 33],[50.86956522 39.13043478] ; [27.13043478 20.86956522],1
a4,1,5e-05,16.442976,[39 50] ; [ 5 44],[28.37681159 60.62318841] ; [15.62318841 33.37681159],1
a7,1,0.00068,11.542493,[60 30] ; [18 31],[50.50359712 39.49640288] ; [27.49640288 21.50359712],1
a6,1,0.001717,9.830248,[58 32] ; [18 31],[49.20863309 40.79136691] ; [26.79136691 22.20863309],0
d2,1,0.0036,8.475282,[44 44] ; [12 37],[35.97080292 52.02919708] ; [20.02919708 28.97080292],0
u2,1,0.012412,6.251082,[16 11] ; [ 9 24],[11.25 15.75] ; [13.75 19.25],0
a2,1,0.020263,5.389057,[13 77] ; [ 1 48],[ 9.0647482 80.9352518] ; [ 4.9352518 44.0647482],0
v2,1,0.020369,5.379949,[36 53] ; [10 38],[29.88321168 59.11678832] ; [16.11678832 31.88321168],0
r4,1,0.024739,5.042046,[51 39] ; [18 31],[44.67625899 45.32374101] ; [24.32374101 24.67625899],0
p4,1,0.039745,4.228733,[39 49] ; [13 36],[33.40145985 54.59854015] ; [18.59854015 30.40145985],0
n4,1,0.046805,3.952368,[63 27] ; [26 23],[57.62589928 32.37410072] ; [31.37410072 17.62589928],0
p3,1,0.053157,3.738973,[34 54] ; [11 38],[28.90510949 59.09489051] ; [16.09489051 32.90510949],0
p10,1,0.057487,3.608441,[54 32] ; [22 26],[48.7761194 37.2238806] ; [27.2238806 20.7761194],0
p2,1,0.079289,3.079416,[60 28] ; [26 23],[55.24087591 32.75912409] ; [30.75912409 18.24087591],0
n6,1,0.083785,2.989912,[67 22] ; [30 19],[62.55797101 26.44202899] ; [34.44202899 14.55797101],0
p11,1,0.086702,2.93456,[61 29] ; [26 23],[56.33093525 33.66906475] ; [30.66906475 18.33093525],0
v4,1,0.097315,2.74901,[72 18] ; [33 16],[67.98561151 22.01438849] ; [37.01438849 11.98561151],0
r2,1,0.120618,2.409281,[66 19] ; [32 17],[62.1641791 22.8358209] ; [35.8358209 13.1641791],0
v3,1,0.125429,2.34818,[27 62] ; [ 9 40],[23.2173913 65.7826087] ; [12.7826087 36.2173913],0
u3,1,0.127892,2.317906,[10 16] ; [ 7 27],[ 7.36666667 18.63333333] ; [ 9.63333333 24.36666667],0
b3,1,0.169101,1.890897,[25 27] ; [ 9 19],[22.1 29.9] ; [11.9 16.1],0
b2,1,0.169101,1.890897,[25 27] ; [ 9 19],[22.1 29.9] ; [11.9 16.1],0
v1,1,0.170151,1.88161,[31 58] ; [11 36],[27.48529412 61.51470588] ; [14.51470588 32.48529412],0
r3,1,0.188012,1.733131,[71 19] ; [33 15],[67.82608696 22.17391304] ; [36.17391304 11.82608696],0
a8,1,0.196606,1.667407,[ 9 76] ; [ 2 46],[ 7.03007519 77.96992481] ; [ 3.96992481 44.03007519],0
s6,1,0.209391,1.575629,[31 58] ; [12 37],[27.73188406 61.26811594] ; [15.26811594 33.73188406],0
s7,1,0.226273,1.464139,[20 64] ; [ 7 40],[17.3129771 66.6870229] ; [ 9.6870229 37.3129771],0
b5,1,0.250166,1.322374,[55 35] ; [25 24],[51.79856115 38.20143885] ; [28.20143885 20.79856115],0
