Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,145.51215,[325  43] ; [23 62],[282.70198675  85.29801325] ; [65.29801325 19.70198675],1
n6,1,0.0,44.461353,[330  37] ; [51 33],[310.03769401  56.96230599] ; [70.96230599 13.03769401],1
s7,1,4e-06,21.221121,[195 160] ; [20 57],[176.67824074 178.32175926] ; [38.32175926 38.67824074],1
p10,1,4e-06,21.180857,[311  56] ; [52 31],[296.04666667  70.95333333] ; [66.95333333 16.04666667],1
s8,1,6.3e-05,16.01382,[187 179] ; [23 62],[170.42128603 195.57871397] ; [39.57871397 45.42128603],1
p6,1,0.000112,14.914692,[144 219] ; [14 68],[128.88539326 234.11460674] ; [29.11460674 52.88539326],1
p9,1,0.000131,14.625936,[319  45] ; [58 24],[307.68609865  56.31390135] ; [69.31390135 12.68609865],1
d2,1,0.000156,14.295072,[280  85] ; [48 37],[266.04444444  98.95555556] ; [61.95555556 23.04444444],1
a5,1,0.000195,13.883476,[319  51] ; [59 26],[307.38461538  62.61538462] ; [70.61538462 14.38461538],1
a8,1,0.000226,13.600404,[ 57 266] ; [ 1 77],[ 46.71820449 276.28179551] ; [11.28179551 66.71820449],1
p7,1,0.000356,12.749224,[238 121] ; [37 45],[223.86621315 135.13378685] ; [51.13378685 30.86621315],1
p4,1,0.000397,12.544264,[241 124] ; [38 46],[226.80400891 138.19599109] ; [52.19599109 31.80400891],1
p11,1,0.000677,11.550404,[305  65] ; [56 29],[293.56043956  76.43956044] ; [67.43956044 17.56043956],1
r2,1,0.001256,10.406265,[353  10] ; [76  9],[347.60491071  15.39508929] ; [81.39508929  3.60491071],0
v3,1,0.002347,9.255902,[170 181] ; [23 55],[157.90909091 193.09090909] ; [35.09090909 42.90909091],0
a3,1,0.003582,8.484193,[303  65] ; [58 27],[293.26269316  74.73730684] ; [67.73730684 17.26269316],0
a4,1,0.00487,7.926921,[226 142] ; [38 47],[214.46357616 153.53642384] ; [49.53642384 35.46357616],0
p3,1,0.006714,7.347984,[197 169] ; [31 52],[185.85300668 180.14699332] ; [42.14699332 40.85300668],0
r4,1,0.007898,7.056425,[337  33] ; [69 16],[330.15384615  39.84615385] ; [75.84615385  9.15384615],0
p1,1,0.022543,5.203348,[ 38 332] ; [ 2 81],[ 32.67108168 337.32891832] ; [ 7.32891832 75.67108168],0
s2,1,0.026223,4.941248,[193 173] ; [33 51],[183.81333333 182.18666667] ; [42.18666667 41.81333333],0
u1,1,0.027272,4.8735,[104 266] ; [14 71],[ 95.95604396 274.04395604] ; [22.04395604 62.95604396],0
p2,1,0.039984,4.21856,[309  58] ; [62 21],[302.57111111  64.42888889] ; [68.42888889 14.57111111],0
a7,1,0.040778,4.185225,[279  90] ; [73 12],[286.0969163  82.9030837] ; [65.9030837 19.0969163],0
a1,1,0.045636,3.994978,[ 25 345] ; [ 1 84],[ 21.14285714 348.85714286] ; [ 4.85714286 80.14285714],0
a2,1,0.05198,3.7764,[137 233] ; [22 63],[129.2967033 240.7032967] ; [29.7032967 55.2967033],0
n2,1,0.057137,3.618588,[52 20] ; [17 15],[47.76923077 24.23076923] ; [21.23076923 10.76923077],0
v1,1,0.057618,3.604661,[210 149] ; [38 43],[202.34545455 156.65454545] ; [45.65454545 35.34545455],0
s6,1,0.061153,3.505829,[236 127] ; [46 39],[228.49553571 134.50446429] ; [53.50446429 31.49553571],0
s3,1,0.061746,3.489846,[204 157] ; [38 46],[196.31910112 164.68089888] ; [45.68089888 38.31910112],0
p5,1,0.070668,3.267439,[ 48 318] ; [ 5 78],[ 43.20267261 322.79732739] ; [ 9.79732739 73.20267261],0
d5,1,0.082825,3.008584,[361   6] ; [81  4],[358.88053097   8.11946903] ; [83.11946903  1.88053097],0
