Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,1.5e-05,18.762675,[31 43] ; [35  7],[42.10344828 31.89655172] ; [23.89655172 18.10344828],1
b3,1,0.108625,2.574116,[ 7 27] ; [12 19],[ 9.93846154 24.06153846] ; [ 9.06153846 21.93846154],0
b2,1,0.108625,2.574116,[ 7 27] ; [12 19],[ 9.93846154 24.06153846] ; [ 9.06153846 21.93846154],0
p6,1,0.114653,2.488889,[14 56] ; [14 28],[17.5 52.5] ; [10.5 31.5],0
p3,1,0.117303,2.452966,[24 49] ; [20 22],[27.93043478 45.06956522] ; [16.06956522 25.93043478],0
s3,1,0.120786,2.407095,[35 39] ; [25 15],[38.94736842 35.05263158] ; [21.05263158 18.94736842],0
d3,1,0.128439,2.311269,[43 29] ; [31 11],[46.73684211 25.26315789] ; [27.26315789 14.73684211],0
n3,1,0.137987,2.200269,[18  4] ; [7 5],[16.17647059  5.82352941] ; [8.82352941 3.17647059],0
p8,1,0.146169,2.111782,[26 46] ; [21 21],[29.68421053 42.31578947] ; [17.31578947 24.68421053],0
d5,1,0.147117,2.101897,[50 23] ; [34  8],[53.32173913 19.67826087] ; [30.67826087 11.32173913],0
d1,1,0.149924,2.073028,[32 42] ; [24 18],[35.72413793 38.27586207] ; [20.27586207 21.72413793],0
a6,1,0.184547,1.760618,[45 28] ; [31 11],[48.24347826 24.75652174] ; [27.75652174 14.24347826],0
s4,1,0.185256,1.754944,[ 9 65] ; [ 9 33],[11.48275862 62.51724138] ; [ 6.51724138 35.48275862],0
r3,1,0.219832,1.505467,[63 11] ; [39  3],[65.06896552  8.93103448] ; [36.93103448  5.06896552],0
p4,1,0.227234,1.458091,[31 41] ; [23 19],[34.10526316 37.89473684] ; [19.89473684 22.10526316],0
b1,1,0.246395,1.343629,[34 40] ; [24 18],[37. 37.] ; [21. 21.],0
d2,1,0.330863,0.945518,[23 50] ; [17 25],[25.39130435 47.60869565] ; [14.60869565 27.39130435],0
a4,1,0.455936,0.555852,[28 46] ; [13 29],[26.15517241 47.84482759] ; [14.84482759 27.15517241],0
v3,1,0.461826,0.541465,[18 52] ; [12 25],[19.62616822 50.37383178] ; [10.37383178 26.62616822],0
a7,1,0.481492,0.495481,[50 24] ; [31 11],[51.67241379 22.32758621] ; [29.32758621 12.67241379],0
a2,1,0.558536,0.342246,[11 63] ; [ 8 34],[12.12068966 61.87931034] ; [ 6.87931034 35.12068966],0
p12,1,0.568777,0.324733,[ 2 71] ; [ 2 40],[ 2.53913043 70.46086957] ; [ 1.46086957 40.53913043],0
d4,1,0.595571,0.281728,[56 17] ; [34  8],[57.13043478 15.86956522] ; [32.86956522  9.13043478],0
n4,1,0.598639,0.277054,[39 35] ; [20 22],[37.63793103 36.36206897] ; [21.36206897 20.63793103],0
n1,1,0.609923,0.260287,[ 9 13] ; [6 6],[ 9.70588235 12.29411765] ; [5.29411765 6.70588235],0
n5,1,0.623558,0.240898,[36 36] ; [19 23],[34.73684211 37.26315789] ; [20.26315789 21.73684211],0
b4,1,0.644526,0.212872,[39 35] ; [24 18],[40.18965517 33.81034483] ; [22.81034483 19.18965517],0
v2,1,0.652837,0.202342,[34 35] ; [17 21],[32.88785047 36.11214953] ; [18.11214953 19.88785047],0
a1,1,0.664558,0.188034,[ 5 69] ; [ 2 40],[ 4.46551724 69.53448276] ; [ 2.53448276 39.46551724],0
b5,1,0.686808,0.162563,[52 22] ; [28 14],[51.03448276 22.96551724] ; [28.96551724 13.03448276],0
r2,1,0.728876,0.120146,[65  9] ; [36  4],[65.56140351  8.43859649] ; [35.43859649  4.56140351],0
p1,1,0.794024,0.068167,[ 6 68] ; [ 4 38],[ 6.37931034 67.62068966] ; [ 3.62068966 38.37931034],0
s1,1,0.847525,0.036971,[ 3 70] ; [ 2 39],[ 3.20175439 69.79824561] ; [ 1.79824561 39.20175439],0
n2,1,0.911815,0.012266,[18  4] ; [10  2],[18.11764706  3.88235294] ; [9.88235294 2.11764706],0
a3,1,0.960636,0.002436,[49 25] ; [28 14],[49.12068966 24.87931034] ; [27.87931034 14.12068966],0
