Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,52.513417,[121  15] ; [17 30],[102.55737705  33.44262295] ; [35.44262295 11.55737705],1
n6,1,5.5e-05,16.268261,[125  11] ; [32 15],[116.67759563  19.32240437] ; [40.32240437  6.67759563],1
p10,1,0.000125,14.720769,[118  15] ; [30 17],[109.35555556  23.64444444] ; [38.64444444  8.35555556],1
p9,1,0.00279,8.940218,[119  15] ; [33 14],[112.53038674  21.46961326] ; [39.46961326  7.53038674],0
p2,1,0.009937,6.646155,[113  22] ; [31 16],[106.81318681  28.18681319] ; [37.18681319  9.81318681],0
p11,1,0.010274,6.586742,[107  29] ; [28 19],[100.32786885  35.67213115] ; [34.67213115 12.32786885],0
r1,1,0.017452,5.650291,[110  26] ; [30 17],[104.04371585  31.95628415] ; [35.95628415 11.04371585],0
v2,1,0.043209,4.087199,[82 51] ; [21 26],[76.10555556 56.89444444] ; [26.89444444 20.10555556],0
v4,1,0.046085,3.978501,[130   6] ; [41  6],[127.08196721   8.91803279] ; [43.91803279  3.08196721],0
r2,1,0.057239,3.615622,[125  10] ; [39  8],[121.64835165  13.35164835] ; [42.35164835  4.64835165],0
u1,1,0.060224,3.531197,[ 28 108] ; [ 4 43],[ 23.78142077 112.21857923] ; [ 8.21857923 38.78142077],0
v1,1,0.064974,3.405634,[84 51] ; [22 25],[78.62637363 56.37362637] ; [27.37362637 19.62637363],0
b1,1,0.069551,3.293584,[41 95] ; [21 26],[46.07650273 89.92349727] ; [15.92349727 31.07650273],0
p4,1,0.112648,2.516672,[92 43] ; [26 21],[87.52747253 47.47252747] ; [30.47252747 16.52747253],0
r4,1,0.120459,2.411345,[124  12] ; [39  8],[121.13661202  14.86338798] ; [41.86338798  5.13661202],0
p7,1,0.137394,2.206901,[87 46] ; [25 22],[82.75555556 50.24444444] ; [29.24444444 17.75555556],0
a8,1,0.177833,1.815645,[ 18 102] ; [ 3 40],[ 15.4601227 104.5398773] ; [ 5.5398773 37.4601227],0
n1,1,0.186449,1.745455,[12 20] ; [ 3 13],[10. 22.] ; [ 5. 11.],0
u3,1,0.202176,1.626585,[23 22] ; [13  6],[25.3125 19.6875] ; [10.6875  8.3125],0
s1,1,0.267608,1.22897,[  2 132] ; [ 2 45],[  2.96132597 131.03867403] ; [ 1.03867403 45.96132597],0
a6,1,0.271405,1.209634,[93 43] ; [28 19],[89.92349727 46.07650273] ; [31.07650273 15.92349727],0
s4,1,0.271463,1.209338,[ 19 113] ; [10 37],[ 21.38547486 110.61452514] ; [ 7.61452514 39.38547486],0
r3,1,0.273881,1.197207,[128   8] ; [42  5],[126.33879781   9.66120219] ; [43.66120219  3.33879781],0
v3,1,0.278661,1.173611,[52 80] ; [14 32],[48.94382022 83.05617978] ; [17.05617978 28.94382022],0
p12,1,0.29937,1.076998,[ 12 122] ; [ 2 45],[ 10.36464088 123.63535912] ; [ 3.63535912 43.36464088],0
n2,1,0.335375,0.92803,[25  8] ; [10  6],[23.57142857  9.42857143] ; [11.42857143  4.57142857],0
s5,1,0.345146,0.891222,[45 89] ; [19 27],[47.64444444 86.35555556] ; [16.35555556 29.64444444],0
a3,1,0.363181,0.826862,[91 45] ; [28 19],[88.43715847 47.56284153] ; [30.56284153 16.43715847],0
d3,1,0.376922,0.780718,[95 41] ; [36 11],[97.35519126 38.64480874] ; [33.64480874 13.35519126],0
s2,1,0.3866,0.749609,[ 29 106] ; [13 34],[ 31.15384615 103.84615385] ; [10.84615385 36.15384615],0
d5,1,0.427471,0.629684,[114  22] ; [37 10],[112.21857923  23.78142077] ; [38.78142077  8.21857923],0
p8,1,0.435446,0.608254,[70 61] ; [22 25],[67.70786517 63.29213483] ; [24.29213483 22.70786517],0
b2,1,0.466379,0.530542,[31 52] ; [ 8 19],[29.42727273 53.57272727] ; [ 9.57272727 17.42727273],0
b3,1,0.466379,0.530542,[31 52] ; [ 8 19],[29.42727273 53.57272727] ; [ 9.57272727 17.42727273],0
a2,1,0.526678,0.400798,[ 29 107] ; [ 8 39],[ 27.49726776 108.50273224] ; [ 9.50273224 37.49726776],0
