Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,96.592953,[ 38 130] ; [279 135],[91.50515464 76.49484536] ; [225.49484536 188.50515464],1
s3,1,0.0,91.561088,[ 47 121] ; [293 119],[98.48275862 69.51724138] ; [241.51724138 170.48275862],1
s7,1,0.0,74.486779,[ 42 117] ; [266 133],[87.76344086 71.23655914] ; [220.23655914 178.76344086],1
s8,1,0.0,58.97915,[ 42 127] ; [248 166],[84.0651801 84.9348199] ; [205.9348199 208.0651801],1
s5,1,0.0,55.985328,[ 21 144] ; [187 220],[ 60. 105.] ; [148. 259.],1
r4,1,3e-06,21.887117,[139  30] ; [394  23],[153.71501706  15.28498294] ; [379.28498294  37.71501706],1
p4,1,7.1e-05,15.776997,[91 77] ; [296 119],[111.51972556  56.48027444] ; [275.48027444 139.51972556],1
r1,1,0.000171,14.123902,[119  50] ; [349  66],[135.43150685  33.56849315] ; [332.56849315  82.43150685],1
p12,1,0.000301,13.066042,[  5 162] ; [ 54 362],[ 16.90051458 150.09948542] ; [ 42.09948542 373.90051458],1
s4,1,0.000359,12.731867,[ 13 156] ; [ 81 330],[ 27.38965517 141.61034483] ; [ 66.61034483 344.38965517],1
r2,1,0.000692,11.511497,[148  18] ; [399  15],[156.55517241   9.44482759] ; [390.44482759  23.55517241],1
v4,1,0.005271,7.784195,[156  13] ; [405  11],[162.06666667   6.93333333] ; [398.93333333  17.06666667],0
p5,1,0.005386,7.74503,[ 13 154] ; [ 69 345],[ 23.5697074 143.4302926] ; [ 58.4302926 355.5697074],0
p6,1,0.006143,7.507729,[ 54 112] ; [186 228],[68.68965517 97.31034483] ; [171.31034483 242.68965517],0
d3,1,0.008559,6.912631,[101  67] ; [296 119],[114.40137221  53.59862779] ; [282.59862779 132.40137221],0
u1,1,0.010358,6.572188,[ 22 147] ; [ 93 324],[ 33.16552901 135.83447099] ; [ 81.83447099 335.16552901],0
p7,1,0.014785,5.941932,[100  68] ; [283 121],[112.48951049  55.51048951] ; [270.51048951 133.48951049],0
d4,1,0.023112,5.160052,[129  40] ; [349  65],[138.5626072  30.4373928] ; [339.4373928  74.5626072],0
d5,1,0.023112,5.160052,[129  40] ; [349  65],[138.5626072  30.4373928] ; [339.4373928  74.5626072],0
d1,1,0.024151,5.08377,[90 79] ; [264 153],[102.09215017  66.90784983] ; [251.90784983 165.09215017],0
n6,1,0.025279,5.004704,[145  23] ; [383  32],[152.1509434  15.8490566] ; [375.8490566  39.1509434],0
u4,1,0.026766,4.90581,[  1 168] ; [ 17 400],[  5.19112628 163.80887372] ; [ 12.80887372 404.19112628],0
n4,1,0.03631,4.382471,[142  27] ; [375  41],[149.35555556  19.64444444] ; [367.64444444  48.35555556],0
v1,1,0.057474,3.608805,[91 75] ; [256 148],[101.05614035  64.94385965] ; [245.94385965 158.05614035],0
p2,1,0.060814,3.515057,[137  30] ; [365  50],[144.04467354  22.95532646] ; [357.95532646  57.04467354],0
n3,1,0.061384,3.499585,[32  6] ; [55 26],[27.78151261 10.21848739] ; [59.21848739 21.78151261],0
p3,1,0.068272,3.324095,[82 86] ; [237 178],[91.9245283 76.0754717] ; [227.0754717 187.9245283],0
r3,1,0.159328,1.980593,[157  11] ; [400  16],[160.23287671   7.76712329] ; [396.76712329  19.23287671],0
a3,1,0.162046,1.955031,[119  49] ; [317  98],[125.63979417  42.36020583] ; [310.36020583 104.63979417],0
a5,1,0.182619,1.776183,[123  46] ; [325  92],[129.20136519  39.79863481] ; [318.79863481  98.20136519],0
a2,1,0.183982,1.765159,[ 38 131] ; [116 301],[ 44.41296928 124.58703072] ; [109.58703072 307.41296928],0
b2,1,0.201037,1.634823,[47 54] ; [101 157],[41.63788301 59.36211699] ; [106.36211699 151.63788301],0
b3,1,0.201037,1.634823,[47 54] ; [101 157],[41.63788301 59.36211699] ; [106.36211699 151.63788301],0
u2,1,0.20144,1.631901,[24 26] ; [59 41],[27.66666667 22.33333333] ; [55.33333333 44.66666667],0
d2,1,0.229681,1.442834,[77 91] ; [213 202],[83.567753 84.432247] ; [206.432247 208.567753],0
u3,1,0.246145,1.34505,[24 26] ; [58 42],[27.33333333 22.66666667] ; [54.66666667 45.33333333],0
v2,1,0.283888,1.148383,[89 72] ; [242 160],[94.65541741 66.34458259] ; [236.34458259 165.65541741],0
b5,1,0.289764,1.120718,[97 72] ; [259 158],[102.66894198  66.33105802] ; [253.33105802 163.66894198],0
p8,1,0.293773,1.10225,[89 77] ; [240 171],[94.65164645 71.34835355] ; [234.34835355 176.65164645],0
p10,1,0.295041,1.096475,[152  16] ; [387  29],[155.05479452  12.94520548] ; [383.94520548  32.05479452],0
s1,1,0.29529,1.095343,[  3 164] ; [ 14 395],[  4.92881944 162.07118056] ; [ 12.07118056 396.92881944],0
b1,1,0.391237,0.735094,[ 68 101] ; [152 265],[ 63.44709898 105.55290102] ; [156.55290102 260.44709898],0
a8,1,0.398296,0.713464,[ 20 133] ; [ 61 321],[ 23.16448598 129.83551402] ; [ 57.83551402 324.16448598],0
a7,1,0.434623,0.610438,[116  53] ; [299 117],[119.88888889  49.11111111] ; [295.11111111 120.88888889],0
v3,1,0.47417,0.512242,[67 97] ; [177 224],[70.82477876 93.17522124] ; [173.17522124 227.82477876],0
n1,1,0.476453,0.506971,[15 22] ; [39 43],[16.78991597 20.21008403] ; [37.21008403 44.78991597],0
a1,1,0.566463,0.328636,[  7 162] ; [ 22 395],[  8.36348123 160.63651877] ; [ 20.63651877 396.36348123],0
a6,1,0.617436,0.249488,[114  55] ; [288 126],[116.53173242  52.46826758] ; [285.46826758 128.53173242],0
n2,1,0.768481,0.08665,[31  7] ; [65 17],[30.4  7.6] ; [65.6 16.4],0
a4,1,0.769292,0.086026,[80 89] ; [202 213],[81.60616438 87.39383562] ; [200.39383562 214.60616438],0
b4,1,0.848763,0.036365,[95 74] ; [238 179],[96.03583618 72.96416382] ; [236.96416382 180.03583618],0
p1,1,0.921241,0.009775,[ 15 154] ; [ 38 378],[ 15.31111111 153.68888889] ; [ 37.68888889 378.31111111],0
p11,1,0.932621,0.007148,[143  26] ; [354  63],[143.33276451  25.66723549] ; [353.66723549  63.33276451],0
