Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,93.933774,[ 39 125] ; [230  99],[89.48478702 74.51521298] ; [179.51521298 149.48478702],1
p6,1,0.0,56.646246,[ 30 134] ; [177 152],[68.86004057 95.13995943] ; [138.13995943 190.86004057],1
p2,1,0.0,40.695155,[117  48] ; [306  25],[140.71572581  24.28427419] ; [282.28427419  48.71572581],1
p3,1,0.0,27.294719,[ 63 102] ; [209 123],[90.30181087 74.69818913] ; [181.69818913 150.30181087],1
p4,1,1e-06,24.731104,[86 78] ; [248  84],[110.43548387  53.56451613] ; [223.56451613 108.43548387],1
p10,1,9e-06,19.791386,[119  44] ; [293  37],[136.21906694  26.78093306] ; [275.78093306  54.21906694],1
p11,1,6.1e-05,16.086825,[111  54] ; [276  56],[128.48088531  36.51911469] ; [258.51911469  73.48088531],1
n5,1,0.005926,7.57258,[113  52] ; [263  67],[125.33333333  39.66666667] ; [250.66666667  79.33333333],0
p5,1,0.005962,7.561673,[ 12 151] ; [ 54 277],[ 21.77732794 141.22267206] ; [ 44.22267206 286.77732794],0
p9,1,0.007874,7.061945,[132  30] ; [297  33],[141.25609756  20.74390244] ; [287.74390244  42.25609756],0
a8,1,0.011413,6.399824,[ 13 138] ; [ 53 250],[ 21.95154185 129.04845815] ; [ 44.04845815 258.95154185],0
s5,1,0.015129,5.901402,[59 99] ; [159 165],[71.46058091 86.53941909] ; [146.53941909 177.46058091],0
s7,1,0.018604,5.538356,[84 73] ; [207 113],[95.77987421 61.22012579] ; [195.22012579 124.77987421],0
a3,1,0.024883,5.032,[115  50] ; [261  70],[125.08064516  39.91935484] ; [250.91935484  80.08064516],0
r3,1,0.026091,4.95,[156   9] ; [324   6],[160.   5.] ; [320.  10.],0
v4,1,0.035878,4.402895,[154  11] ; [321   9],[158.33333333   6.66666667] ; [316.66666667  13.33333333],0
b5,1,0.054058,3.710897,[114  51] ; [200 132],[104.24547284  60.75452716] ; [209.75452716 122.24547284],0
s8,1,0.060104,3.534507,[82 82] ; [195 136],[91.77373737 72.22626263] ; [185.22626263 145.77373737],0
v1,1,0.071775,3.241955,[82 75] ; [199 128],[91.15082645 65.84917355] ; [189.84917355 137.15082645],0
r4,1,0.116057,2.469747,[148  17] ; [311  21],[152.38430584  12.61569416] ; [306.61569416  25.38430584],0
a1,1,0.130195,2.290179,[  7 158] ; [ 26 306],[ 10.95573441 154.04426559] ; [ 22.04426559 309.95573441],0
n4,1,0.137808,2.202271,[123  42] ; [266  65],[129.40524194  35.59475806] ; [259.59475806  71.40524194],0
d3,1,0.155835,2.014184,[123  42] ; [266  66],[129.14486922  35.85513078] ; [259.85513078  72.14486922],0
r1,1,0.160655,1.968048,[130  34] ; [280  52],[135.56451613  28.43548387] ; [274.43548387  57.56451613],0
n1,1,0.180743,1.791505,[24 26] ; [22 40],[20.53571429 29.46428571] ; [25.46428571 36.53571429],0
d2,1,0.197412,1.661421,[96 68] ; [174 158],[89.27419355 74.72580645] ; [180.72580645 151.27419355],0
b4,1,0.212495,1.554344,[106  59] ; [194 138],[99.59758551 65.40241449] ; [200.40241449 131.59758551],0
n6,1,0.231048,1.434401,[139  26] ; [289  39],[143.24543611  21.75456389] ; [284.75456389  43.24543611],0
b1,1,0.233481,1.419528,[ 57 108] ; [133 199],[ 63.07847082 101.92152918] ; [126.92152918 205.07847082],0
r2,1,0.258696,1.27572,[154  11] ; [312  14],[156.598778   8.401222] ; [309.401222  16.598778],0
a5,1,0.267906,1.227435,[124  41] ; [264  68],[128.81287726  36.18712274] ; [259.18712274  72.81287726],0
a2,1,0.274727,1.192992,[ 41 124] ; [ 98 234],[ 46.14688129 118.85311871] ; [ 92.85311871 239.14688129],0
n2,1,0.308896,1.03539,[37 14] ; [50 12],[39.26548673 11.73451327] ; [47.73451327 14.26548673],0
v2,1,0.344724,0.892784,[88 67] ; [198 125],[92.74058577 62.25941423] ; [193.25941423 129.74058577],0
u2,1,0.393848,0.727028,[34 15] ; [42 26],[31.82905983 17.17094017] ; [44.17094017 23.82905983],0
v3,1,0.394894,0.723818,[60 96] ; [137 185],[64.29288703 91.70711297] ; [132.70711297 189.29288703],0
a6,1,0.403748,0.697135,[107  58] ; [227 104],[111.10887097  53.89112903] ; [222.89112903 108.10887097],0
d1,1,0.467952,0.526808,[120  45] ; [231 101],[116.52917505  48.47082495] ; [234.47082495  97.52917505],0
s3,1,0.48528,0.486974,[112  52] ; [234  94],[115.33333333  48.66666667] ; [230.66666667  97.33333333],0
a7,1,0.570795,0.321354,[126  39] ; [245  86],[123.41733871  41.58266129] ; [247.58266129  83.41733871],0
s4,1,0.628479,0.234129,[ 32 130] ; [ 71 257],[ 34.05306122 127.94693878] ; [ 68.94693878 259.05306122],0
n3,1,0.685436,0.16407,[35 16] ; [44 17],[35.97321429 15.02678571] ; [43.02678571 17.97321429],0
u4,1,0.710391,0.137886,[  6 159] ; [ 10 322],[  5.31187123 159.68812877] ; [ 10.68812877 321.31187123],0
p12,1,0.751199,0.100526,[ 19 146] ; [ 35 296],[ 17.96370968 147.03629032] ; [ 36.03629032 294.96370968],0
s2,1,0.78707,0.072963,[109  55] ; [224 107],[110.32727273  53.67272727] ; [222.67272727 108.32727273],0
a4,1,0.824225,0.049334,[83 82] ; [163 168],[81.83467742 83.16532258] ; [164.16532258 166.83467742],0
s1,1,0.842251,0.039607,[  6 157] ; [ 11 319],[  5.62068966 157.37931034] ; [ 11.37931034 318.62068966],0
u1,1,0.847813,0.036829,[ 37 128] ; [ 77 255],[ 37.84708249 127.15291751] ; [ 76.15291751 255.84708249],0
b2,1,0.899277,0.016021,[37 58] ; [ 83 126],[37.5 57.5] ; [ 82.5 126.5],0
b3,1,0.899277,0.016021,[37 58] ; [ 83 126],[37.5 57.5] ; [ 82.5 126.5],0
u3,1,0.929342,0.007863,[33 17] ; [45 24],[32.77310924 17.22689076] ; [45.22689076 23.77310924],0
d5,1,0.939571,0.005747,[146  19] ; [293  39],[145.7444668  19.2555332] ; [293.2555332  38.7444668],0
p1,1,0.992266,9.4e-05,[ 14 151] ; [ 28 301],[ 14.02834008 150.97165992] ; [ 27.97165992 301.02834008],0
