Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,87.966261,[290  31] ; [38 46],[259.97037037  61.02962963] ; [68.02962963 15.97037037],1
n6,1,0.0,37.858199,[300  20] ; [58 25],[284.26799007  35.73200993] ; [73.73200993  9.26799007],1
v1,1,3.4e-05,17.182244,[206 109] ; [32 48],[189.79746835 125.20253165] ; [48.20253165 31.79746835],1
p8,1,0.000578,11.845849,[216 102] ; [40 44],[202.50746269 115.49253731] ; [53.49253731 30.50746269],1
p9,1,0.001645,9.909042,[288  32] ; [64 19],[279.50372208  40.49627792] ; [72.49627792 10.50372208],0
p10,1,0.00257,9.090285,[284  36] ; [63 20],[275.53349876  44.46650124] ; [71.46650124 11.53349876],0
s7,1,0.003165,8.70969,[171 127] ; [32 50],[159.19473684 138.80526316] ; [43.80526316 38.19473684],0
n1,1,0.00591,7.577633,[22 24] ; [ 4 22],[16.61111111 29.38888889] ; [ 9.38888889 16.61111111],0
a4,1,0.008995,6.823837,[166 155] ; [30 54],[155.34814815 165.65185185] ; [40.65185185 43.34814815],0
v3,1,0.011104,6.448633,[136 170] ; [23 57],[126.04663212 179.95336788] ; [32.95336788 47.04663212],0
a3,1,0.011378,6.405336,[243  78] ; [52 32],[233.81481481  87.18518519] ; [61.18518519 22.81481481],0
p11,1,0.018383,5.559241,[273  49] ; [62 22],[265.68965517  56.31034483] ; [69.31034483 14.68965517],0
u1,1,0.023628,5.121722,[ 93 229] ; [14 70],[ 84.86206897 237.13793103] ; [22.13793103 61.86206897],0
p5,1,0.032604,4.566476,[ 57 261] ; [ 7 77],[ 50.62686567 267.37313433] ; [13.37313433 70.62686567],0
a2,1,0.033697,4.510022,[112 210] ; [19 65],[103.89655172 218.10344828] ; [27.10344828 56.89655172],0
r4,1,0.03609,4.392827,[307  15] ; [75  9],[302.96551724  19.03448276] ; [79.03448276  4.96551724],0
p3,1,0.040242,4.207667,[225  96] ; [49 35],[217.17037037 103.82962963] ; [56.82962963 27.17037037],0
d2,1,0.044731,4.028752,[177 144] ; [36 48],[168.82222222 152.17777778] ; [44.17777778 39.82222222],0
n2,1,0.063215,3.450955,[37  9] ; [15 10],[33.69014085 12.30985915] ; [18.30985915  6.69014085],0
s2,1,0.069888,3.285655,[183 132] ; [39 44],[175.70351759 139.29648241] ; [46.29648241 36.70351759],0
p2,1,0.073476,3.203617,[299  23] ; [72 11],[294.96790123  27.03209877] ; [76.03209877  6.96790123],0
s6,1,0.074955,3.171034,[235  79] ; [54 29],[228.57934509  85.42065491] ; [60.42065491 22.57934509],0
s3,1,0.076479,3.138181,[189 125] ; [41 42],[181.91435768 132.08564232] ; [48.08564232 34.91435768],0
s8,1,0.089584,2.88183,[158 160] ; [33 51],[151.08955224 166.91044776] ; [39.91044776 44.08955224],0
a6,1,0.103043,2.6578,[260  62] ; [61 23],[254.5862069  67.4137931] ; [66.4137931 17.5862069],0
p7,1,0.107477,2.590936,[237  82] ; [55 29],[231.13647643  87.86352357] ; [60.86352357 23.13647643],0
r1,1,0.108157,2.580948,[277  43] ; [66 17],[272.3573201  47.6426799] ; [70.6426799 12.3573201],0
v2,1,0.118564,2.436183,[196 119] ; [41 37],[189.96183206 125.03816794] ; [47.03816794 30.96183206],0
p6,1,0.123999,2.366064,[163 156] ; [35 49],[156.72952854 162.27047146] ; [41.27047146 42.72952854],0
u3,1,0.149362,2.078753,[49 30] ; [23  7],[52.18348624 26.81651376] ; [19.81651376 10.18348624],0
a5,1,0.149673,2.075581,[264  58] ; [63 21],[259.34482759  62.65517241] ; [67.65517241 16.34482759],0
d5,1,0.161369,1.961353,[280  42] ; [68 16],[276.  46.] ; [72. 12.],0
r2,1,0.171551,1.869337,[308  12] ; [77  6],[305.70719603  14.29280397] ; [79.29280397  3.70719603],0
b2,1,0.217438,1.521203,[ 78 127] ; [15 37],[ 74.18287938 130.81712062] ; [18.81712062 33.18287938],0
b3,1,0.217438,1.521203,[ 78 127] ; [15 37],[ 74.18287938 130.81712062] ; [18.81712062 33.18287938],0
a8,1,0.224837,1.473229,[ 40 238] ; [ 7 70],[ 36.8056338 241.1943662] ; [10.1943662 66.8056338],0
s5,1,0.25051,1.320457,[115 193] ; [25 57],[110.56410256 197.43589744] ; [29.43589744 52.56410256],0
d3,1,0.266827,1.232986,[259  63] ; [72 12],[262.51724138  59.48275862] ; [68.48275862 15.51724138],0
d1,1,0.307172,1.042797,[222 100] ; [53 31],[218.10344828 103.89655172] ; [56.89655172 27.10344828],0
p12,1,0.407085,0.687298,[ 37 285] ; [ 7 77],[ 34.89655172 287.10344828] ; [ 9.10344828 74.89655172],0
b4,1,0.528834,0.396632,[191 131] ; [53 31],[193.51724138 128.48275862] ; [50.48275862 33.51724138],0
r3,1,0.538643,0.37806,[307  12] ; [82  2],[307.91811414  11.08188586] ; [81.08188586  2.91811414],0
p1,1,0.655795,0.198672,[ 37 285] ; [ 8 74],[ 35.86633663 286.13366337] ; [ 9.13366337 72.86633663],0
v4,1,0.715375,0.132967,[311   9] ; [81  3],[310.4950495   9.5049505] ; [81.5049505  2.4950495],0
