Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,25.282168,[41  6] ; [27 40],[28.03508772 18.96491228] ; [39.96491228 27.03508772],1
v1,1,0.004211,8.19033,[32 15] ; [26 38],[24.55855856 22.44144144] ; [33.44144144 30.55855856],0
n4,1,0.008687,6.886154,[44  3] ; [50 17],[38.75438596  8.24561404] ; [55.24561404 11.75438596],0
p8,1,0.009076,6.80782,[33 12] ; [32 34],[26.35135135 18.64864865] ; [38.64864865 27.35135135],0
p7,1,0.012723,6.207199,[38  8] ; [40 26],[32.03571429 13.96428571] ; [45.96428571 20.03571429],0
n2,1,0.014443,5.983158,[3 6] ; [16  4],[5.89655172 3.10344828] ; [13.10344828  6.89655172],0
p1,1,0.020285,5.387198,[ 7 40] ; [ 2 65],[ 3.71052632 43.28947368] ; [ 5.28947368 61.71052632],0
n5,1,0.039981,4.218697,[40  7] ; [45 21],[35.3539823 11.6460177] ; [49.6460177 16.3539823],0
a6,1,0.072247,3.231221,[26 21] ; [48 19],[30.50877193 16.49122807] ; [43.49122807 23.50877193],0
d4,1,0.098719,2.726114,[41  6] ; [50 17],[37.51754386  9.48245614] ; [53.48245614 13.51754386],0
a2,1,0.098719,2.726114,[ 6 41] ; [17 50],[ 9.48245614 37.51754386] ; [13.51754386 53.48245614],0
n1,1,0.104935,2.628889,[1 7] ; [ 9 11],[2.85714286 5.14285714] ; [ 7.14285714 12.85714286],0
b4,1,0.105619,2.618578,[33 14] ; [37 30],[28.85964912 18.14035088] ; [41.14035088 25.85964912],0
a3,1,0.106955,2.59865,[30 17] ; [52 15],[33.80701754 13.19298246] ; [48.19298246 18.80701754],0
p2,1,0.138812,2.191078,[41  6] ; [51 16],[37.92982456  9.07017544] ; [54.07017544 12.92982456],0
n6,1,0.148026,2.092474,[42  5] ; [53 14],[39.16666667  7.83333333] ; [55.83333333 11.16666667],0
p3,1,0.161663,1.958599,[28 19] ; [31 36],[24.3245614 22.6754386] ; [34.6754386 32.3245614],0
d5,1,0.176698,1.825183,[40  7] ; [50 17],[37.10526316  9.89473684] ; [52.89473684 14.10526316],0
b5,1,0.188989,1.725477,[29 18] ; [33 34],[25.56140351 21.43859649] ; [36.43859649 30.56140351],0
s4,1,0.203161,1.619506,[ 7 40] ; [ 5 62],[ 4.94736842 42.05263158] ; [ 7.05263158 59.94736842],0
r4,1,0.227456,1.456698,[45  2] ; [60  7],[43.28947368  3.71052632] ; [61.71052632  5.28947368],0
b1,1,0.250197,1.322205,[16 31] ; [30 37],[18.96491228 28.03508772] ; [27.03508772 39.96491228],0
d1,1,0.282383,1.155583,[30 17] ; [36 31],[27.21052632 19.78947368] ; [38.78947368 28.21052632],0
v2,1,0.31725,1.00025,[28 19] ; [32 32],[25.40540541 21.59459459] ; [34.59459459 29.40540541],0
r1,1,0.321865,0.981353,[39  8] ; [59  7],[40.76106195  6.23893805] ; [57.23893805  8.76106195],0
u2,1,0.336929,0.92208,[11  6] ; [12  3],[12.21875  4.78125] ; [10.78125  4.21875],0
r2,1,0.339756,0.911351,[43  3] ; [59  8],[41.52212389  4.47787611] ; [60.47787611  6.52212389],0
s5,1,0.347071,0.884137,[14 31] ; [15 50],[11.86363636 33.13636364] ; [17.13636364 47.86363636],0
a8,1,0.366308,0.81615,[ 6 36] ; [13 48],[ 7.74757282 34.25242718] ; [11.25242718 49.74757282],0
p5,1,0.410005,0.678787,[ 9 38] ; [ 9 58],[ 7.42105263 39.57894737] ; [10.57894737 56.42105263],0
u3,1,0.430168,0.62237,[9 8] ; [10  5],[10.09375  6.90625] ; [8.90625 6.09375],0
p9,1,0.438126,0.601185,[42  4] ; [58  9],[40.7079646  5.2920354] ; [59.2920354  7.7079646],0
a7,1,0.444177,0.585468,[32 15] ; [50 17],[33.80701754 13.19298246] ; [48.19298246 18.80701754],0
p11,1,0.458392,0.549817,[41  6] ; [55 12],[39.57894737  7.42105263] ; [56.42105263 10.57894737],0
v3,1,0.538899,0.377583,[23 24] ; [28 37],[21.40178571 25.59821429] ; [29.59821429 35.40178571],0
s6,1,0.551576,0.354501,[32 14] ; [43 24],[30.53097345 15.46902655] ; [44.46902655 22.53097345],0
s7,1,0.569005,0.324351,[27 18] ; [36 30],[25.54054054 19.45945946] ; [37.45945946 28.54054054],0
a4,1,0.594499,0.283373,[18 29] ; [29 38],[19.37719298 27.62280702] ; [27.62280702 39.37719298],0
n3,1,0.65714,0.197017,[6 3] ; [11  8],[5.46428571 3.53571429] ; [11.53571429  7.46428571],0
a5,1,0.744291,0.106391,[37 10] ; [51 16],[36.28070175 10.71929825] ; [51.71929825 15.28070175],0
s1,1,0.782427,0.076263,[ 1 45] ; [ 2 64],[ 1.23214286 44.76785714] ; [ 1.76785714 64.23214286],0
p12,1,0.785465,0.074095,[ 4 41] ; [ 5 62],[ 3.61607143 41.38392857] ; [ 5.38392857 61.61607143],0
p10,1,0.789219,0.071463,[39  7] ; [58  9],[39.48672566  6.51327434] ; [57.51327434  9.48672566],0
v4,1,0.824197,0.049351,[44  3] ; [62  5],[43.70175439  3.29824561] ; [62.29824561  4.70175439],0
s3,1,0.887208,0.020118,[15 31] ; [21 46],[14.65486726 31.34513274] ; [21.34513274 45.65486726],0
u1,1,0.90221,0.015097,[ 8 39] ; [12 55],[ 8.24561404 38.75438596] ; [11.75438596 55.24561404],0
a1,1,0.954504,0.003255,[ 2 45] ; [ 3 64],[ 2.06140351 44.93859649] ; [ 2.93859649 64.06140351],0
d2,1,0.954635,0.003236,[25 22] ; [36 31],[25.14912281 21.85087719] ; [35.85087719 31.14912281],0
b3,1,0.959849,0.002534,[15 19] ; [21 26],[15.11111111 18.88888889] ; [20.88888889 26.11111111],0
b2,1,0.959849,0.002534,[15 19] ; [21 26],[15.11111111 18.88888889] ; [20.88888889 26.11111111],0
d3,1,0.974741,0.001003,[31 16] ; [44 23],[30.92105263 16.07894737] ; [44.07894737 22.92105263],0
